
=== TestCase3 case3\fail1\basic-1 Fail execution 1 ===
{traceId=d6b956d0f64b548a, spanId=d6b956d0f64b548a, hostName=ts-travel2-service, srcName=null, src=null, host=ts-travel2-service, clock={"ts-travel2-service":1}, event=ts-travel2-service.Travel2Controller.query, type=sr, parentId=, timestamp=1516793506862000, }
{traceId=e34827f7c304822d, spanId=1227fa86cbfee4c0, hostName=ts-station-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":30,"ts-travel2-service":14,"ts-ticketinfo-service":18,"ts-price-service":2,"ts-train-service":2,"ts-station-service":15,"ts-route-service":4,"ts-order-other-service":2}, event=ts-station-service.StationController.queryForId, type=sr, parentId=2d3fc5d3481315fd, timestamp=1516793298241000, }
{traceId=e34827f7c304822d, spanId=1227fa86cbfee4c0, hostName=ts-station-service, destName=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":30,"ts-travel2-service":14,"ts-ticketinfo-service":18,"ts-price-service":2,"ts-train-service":2,"ts-station-service":16,"ts-route-service":4,"ts-order-other-service":2}, dest=ts-basic-service, event=ts-station-service.StationController.queryForId, type=ss, parentId=2d3fc5d3481315fd, timestamp=1516793298246000, }
{traceId=e34827f7c304822d, spanId=1227fa86cbfee4c0, hostName=ts-basic-service, srcName=ts-station-service, src=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":31,"ts-travel2-service":14,"ts-ticketinfo-service":18,"ts-price-service":2,"ts-train-service":2,"ts-station-service":16,"ts-route-service":4,"ts-order-other-service":2}, event=ts-basic-service.BasicController.queryForStationId, type=cr, parentId=2d3fc5d3481315fd, timestamp=1516793298247500, }
{traceId=e34827f7c304822d, spanId=2d3fc5d3481315fd, hostName=ts-basic-service, destName=ts-ticketinfo-service, host=ts-basic-service, clock={"ts-basic-service":32,"ts-travel2-service":14,"ts-ticketinfo-service":18,"ts-price-service":2,"ts-train-service":2,"ts-station-service":16,"ts-route-service":4,"ts-order-other-service":2}, dest=ts-ticketinfo-service, event=ts-basic-service.BasicController.queryForStationId, type=ss, parentId=1f3f06251adfc136, timestamp=1516793298249500, }
{traceId=e34827f7c304822d, spanId=2d3fc5d3481315fd, hostName=ts-ticketinfo-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-ticketinfo-service, clock={"ts-basic-service":32,"ts-travel2-service":14,"ts-ticketinfo-service":19,"ts-price-service":2,"ts-train-service":2,"ts-station-service":16,"ts-route-service":4,"ts-order-other-service":2}, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=cr, parentId=1f3f06251adfc136, timestamp=1516793298253500, }
{traceId=e34827f7c304822d, spanId=1f3f06251adfc136, hostName=ts-ticketinfo-service, destName=ts-travel2-service, host=ts-ticketinfo-service, clock={"ts-basic-service":32,"ts-travel2-service":14,"ts-ticketinfo-service":20,"ts-price-service":2,"ts-train-service":2,"ts-station-service":16,"ts-route-service":4,"ts-order-other-service":2}, dest=ts-travel2-service, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=ss, parentId=e34827f7c304822d, timestamp=1516793298255500, }
{traceId=e34827f7c304822d, spanId=1f3f06251adfc136, hostName=ts-travel2-service, srcName=ts-ticketinfo-service, src=ts-ticketinfo-service, host=ts-travel2-service, clock={"ts-basic-service":32,"ts-travel2-service":15,"ts-ticketinfo-service":20,"ts-price-service":2,"ts-train-service":2,"ts-station-service":16,"ts-route-service":4,"ts-order-other-service":2}, event=ts-travel2-service.Travel2Controller.query, type=cr, parentId=e34827f7c304822d, timestamp=1516793298259000, }
{traceId=e34827f7c304822d, spanId=6d052cee2c9aedd5, hostName=ts-travel2-service, destName=ts-ticketinfo-service, host=ts-travel2-service, clock={"ts-basic-service":32,"ts-travel2-service":16,"ts-ticketinfo-service":20,"ts-price-service":2,"ts-train-service":2,"ts-station-service":16,"ts-route-service":4,"ts-order-other-service":2}, dest=ts-ticketinfo-service, event=ts-travel2-service.Travel2Controller.query, type=cs, parentId=e34827f7c304822d, timestamp=1516793298260000, }
{traceId=e34827f7c304822d, spanId=6d052cee2c9aedd5, hostName=ts-ticketinfo-service, srcName=ts-travel2-service, src=ts-travel2-service, host=ts-ticketinfo-service, clock={"ts-basic-service":32,"ts-travel2-service":16,"ts-ticketinfo-service":21,"ts-price-service":2,"ts-train-service":2,"ts-station-service":16,"ts-route-service":4,"ts-order-other-service":2}, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=sr, parentId=e34827f7c304822d, timestamp=1516793298262000, }
{traceId=e34827f7c304822d, spanId=928a8a94274d57a9, hostName=ts-ticketinfo-service, destName=ts-basic-service, host=ts-ticketinfo-service, clock={"ts-basic-service":32,"ts-travel2-service":16,"ts-ticketinfo-service":22,"ts-price-service":2,"ts-train-service":2,"ts-station-service":16,"ts-route-service":4,"ts-order-other-service":2}, dest=ts-basic-service, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=cs, parentId=6d052cee2c9aedd5, timestamp=1516793298264000, }
{traceId=e34827f7c304822d, spanId=928a8a94274d57a9, hostName=ts-basic-service, srcName=ts-ticketinfo-service, src=ts-ticketinfo-service, host=ts-basic-service, clock={"ts-basic-service":33,"ts-travel2-service":16,"ts-ticketinfo-service":22,"ts-price-service":2,"ts-train-service":2,"ts-station-service":16,"ts-route-service":4,"ts-order-other-service":2}, event=ts-basic-service.BasicController.queryForStationId, type=sr, parentId=6d052cee2c9aedd5, timestamp=1516793298265500, }
{traceId=e34827f7c304822d, spanId=359af97bffeb4caa, hostName=ts-basic-service, destName=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":34,"ts-travel2-service":16,"ts-ticketinfo-service":22,"ts-price-service":2,"ts-train-service":2,"ts-station-service":16,"ts-route-service":4,"ts-order-other-service":2}, dest=ts-station-service, event=ts-basic-service.BasicController.queryForStationId, type=cs, parentId=928a8a94274d57a9, timestamp=1516793298268500, }
{traceId=e34827f7c304822d, spanId=359af97bffeb4caa, hostName=ts-station-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":34,"ts-travel2-service":16,"ts-ticketinfo-service":22,"ts-price-service":2,"ts-train-service":2,"ts-station-service":17,"ts-route-service":4,"ts-order-other-service":2}, event=ts-station-service.StationController.queryForId, type=sr, parentId=928a8a94274d57a9, timestamp=1516793298271500, }
{traceId=e34827f7c304822d, spanId=359af97bffeb4caa, hostName=ts-station-service, destName=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":34,"ts-travel2-service":16,"ts-ticketinfo-service":22,"ts-price-service":2,"ts-train-service":2,"ts-station-service":18,"ts-route-service":4,"ts-order-other-service":2}, dest=ts-basic-service, event=ts-station-service.StationController.queryForId, type=ss, parentId=928a8a94274d57a9, timestamp=1516793298275500, }
{traceId=e34827f7c304822d, spanId=359af97bffeb4caa, hostName=ts-basic-service, srcName=ts-station-service, src=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":35,"ts-travel2-service":16,"ts-ticketinfo-service":22,"ts-price-service":2,"ts-train-service":2,"ts-station-service":18,"ts-route-service":4,"ts-order-other-service":2}, event=ts-basic-service.BasicController.queryForStationId, type=cr, parentId=928a8a94274d57a9, timestamp=1516793298278500, }
{traceId=e34827f7c304822d, spanId=928a8a94274d57a9, hostName=ts-basic-service, destName=ts-ticketinfo-service, host=ts-basic-service, clock={"ts-basic-service":36,"ts-travel2-service":16,"ts-ticketinfo-service":22,"ts-price-service":2,"ts-train-service":2,"ts-station-service":18,"ts-route-service":4,"ts-order-other-service":2}, dest=ts-ticketinfo-service, event=ts-basic-service.BasicController.queryForStationId, type=ss, parentId=6d052cee2c9aedd5, timestamp=1516793298279500, }
{traceId=e34827f7c304822d, spanId=928a8a94274d57a9, hostName=ts-ticketinfo-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-ticketinfo-service, clock={"ts-basic-service":36,"ts-travel2-service":16,"ts-ticketinfo-service":23,"ts-price-service":2,"ts-train-service":2,"ts-station-service":18,"ts-route-service":4,"ts-order-other-service":2}, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=cr, parentId=6d052cee2c9aedd5, timestamp=1516793298281000, }
{traceId=e34827f7c304822d, spanId=6d052cee2c9aedd5, hostName=ts-ticketinfo-service, destName=ts-travel2-service, host=ts-ticketinfo-service, clock={"ts-basic-service":36,"ts-travel2-service":16,"ts-ticketinfo-service":24,"ts-price-service":2,"ts-train-service":2,"ts-station-service":18,"ts-route-service":4,"ts-order-other-service":2}, dest=ts-travel2-service, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=ss, parentId=e34827f7c304822d, timestamp=1516793298283000, }
{traceId=e34827f7c304822d, spanId=6d052cee2c9aedd5, hostName=ts-travel2-service, srcName=ts-ticketinfo-service, src=ts-ticketinfo-service, host=ts-travel2-service, clock={"ts-basic-service":36,"ts-travel2-service":17,"ts-ticketinfo-service":24,"ts-price-service":2,"ts-train-service":2,"ts-station-service":18,"ts-route-service":4,"ts-order-other-service":2}, event=ts-travel2-service.Travel2Controller.query, type=cr, parentId=e34827f7c304822d, timestamp=1516793298285000, }
{traceId=e34827f7c304822d, spanId=041a6aa8e5a3c78c, hostName=ts-travel2-service, destName=ts-ticketinfo-service, host=ts-travel2-service, clock={"ts-basic-service":36,"ts-travel2-service":18,"ts-ticketinfo-service":24,"ts-price-service":2,"ts-train-service":2,"ts-station-service":18,"ts-route-service":4,"ts-order-other-service":2}, dest=ts-ticketinfo-service, event=ts-travel2-service.Travel2Controller.query, type=cs, parentId=e34827f7c304822d, timestamp=1516793298286000, }
{traceId=e34827f7c304822d, spanId=041a6aa8e5a3c78c, hostName=ts-ticketinfo-service, srcName=ts-travel2-service, src=ts-travel2-service, host=ts-ticketinfo-service, clock={"ts-basic-service":36,"ts-travel2-service":18,"ts-ticketinfo-service":25,"ts-price-service":2,"ts-train-service":2,"ts-station-service":18,"ts-route-service":4,"ts-order-other-service":2}, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=sr, parentId=e34827f7c304822d, timestamp=1516793298287500, }
{traceId=e34827f7c304822d, spanId=e83cde651f8207a1, hostName=ts-ticketinfo-service, destName=ts-basic-service, host=ts-ticketinfo-service, clock={"ts-basic-service":36,"ts-travel2-service":18,"ts-ticketinfo-service":26,"ts-price-service":2,"ts-train-service":2,"ts-station-service":18,"ts-route-service":4,"ts-order-other-service":2}, dest=ts-basic-service, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=cs, parentId=041a6aa8e5a3c78c, timestamp=1516793298289500, }
{traceId=e34827f7c304822d, spanId=e83cde651f8207a1, hostName=ts-basic-service, srcName=ts-ticketinfo-service, src=ts-ticketinfo-service, host=ts-basic-service, clock={"ts-basic-service":37,"ts-travel2-service":18,"ts-ticketinfo-service":26,"ts-price-service":2,"ts-train-service":2,"ts-station-service":18,"ts-route-service":4,"ts-order-other-service":2}, event=ts-basic-service.BasicController.queryForStationId, type=sr, parentId=041a6aa8e5a3c78c, timestamp=1516793298291500, }
{traceId=e34827f7c304822d, spanId=4169d9b271b8cc66, hostName=ts-basic-service, destName=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":38,"ts-travel2-service":18,"ts-ticketinfo-service":26,"ts-price-service":2,"ts-train-service":2,"ts-station-service":18,"ts-route-service":4,"ts-order-other-service":2}, dest=ts-station-service, event=ts-basic-service.BasicController.queryForStationId, type=cs, parentId=e83cde651f8207a1, timestamp=1516793298293500, }
{traceId=e34827f7c304822d, spanId=4169d9b271b8cc66, hostName=ts-station-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":38,"ts-travel2-service":18,"ts-ticketinfo-service":26,"ts-price-service":2,"ts-train-service":2,"ts-station-service":19,"ts-route-service":4,"ts-order-other-service":2}, event=ts-station-service.StationController.queryForId, type=sr, parentId=e83cde651f8207a1, timestamp=1516793298295500, }
{traceId=e34827f7c304822d, spanId=4169d9b271b8cc66, hostName=ts-station-service, destName=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":38,"ts-travel2-service":18,"ts-ticketinfo-service":26,"ts-price-service":2,"ts-train-service":2,"ts-station-service":20,"ts-route-service":4,"ts-order-other-service":2}, dest=ts-basic-service, event=ts-station-service.StationController.queryForId, type=ss, parentId=e83cde651f8207a1, timestamp=1516793298299500, }
{traceId=e34827f7c304822d, spanId=4169d9b271b8cc66, hostName=ts-basic-service, srcName=ts-station-service, src=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":39,"ts-travel2-service":18,"ts-ticketinfo-service":26,"ts-price-service":2,"ts-train-service":2,"ts-station-service":20,"ts-route-service":4,"ts-order-other-service":2}, event=ts-basic-service.BasicController.queryForStationId, type=cr, parentId=e83cde651f8207a1, timestamp=1516793298301500, }
{traceId=e34827f7c304822d, spanId=e83cde651f8207a1, hostName=ts-basic-service, destName=ts-ticketinfo-service, host=ts-basic-service, clock={"ts-basic-service":40,"ts-travel2-service":18,"ts-ticketinfo-service":26,"ts-price-service":2,"ts-train-service":2,"ts-station-service":20,"ts-route-service":4,"ts-order-other-service":2}, dest=ts-ticketinfo-service, event=ts-basic-service.BasicController.queryForStationId, type=ss, parentId=041a6aa8e5a3c78c, timestamp=1516793298302500, }
{traceId=e34827f7c304822d, spanId=e83cde651f8207a1, hostName=ts-ticketinfo-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-ticketinfo-service, clock={"ts-basic-service":40,"ts-travel2-service":18,"ts-ticketinfo-service":27,"ts-price-service":2,"ts-train-service":2,"ts-station-service":20,"ts-route-service":4,"ts-order-other-service":2}, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=cr, parentId=041a6aa8e5a3c78c, timestamp=1516793298304500, }
{traceId=e34827f7c304822d, spanId=041a6aa8e5a3c78c, hostName=ts-ticketinfo-service, destName=ts-travel2-service, host=ts-ticketinfo-service, clock={"ts-basic-service":40,"ts-travel2-service":18,"ts-ticketinfo-service":28,"ts-price-service":2,"ts-train-service":2,"ts-station-service":20,"ts-route-service":4,"ts-order-other-service":2}, dest=ts-travel2-service, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=ss, parentId=e34827f7c304822d, timestamp=1516793298305500, }
{traceId=e34827f7c304822d, spanId=041a6aa8e5a3c78c, hostName=ts-travel2-service, srcName=ts-ticketinfo-service, src=ts-ticketinfo-service, host=ts-travel2-service, clock={"ts-basic-service":40,"ts-travel2-service":19,"ts-ticketinfo-service":28,"ts-price-service":2,"ts-train-service":2,"ts-station-service":20,"ts-route-service":4,"ts-order-other-service":2}, event=ts-travel2-service.Travel2Controller.query, type=cr, parentId=e34827f7c304822d, timestamp=1516793298307000, }
{traceId=e34827f7c304822d, spanId=34f07a8971da4ae8, hostName=ts-travel2-service, destName=ts-seat-service, host=ts-travel2-service, clock={"ts-basic-service":40,"ts-travel2-service":20,"ts-ticketinfo-service":28,"ts-price-service":2,"ts-train-service":2,"ts-station-service":20,"ts-route-service":4,"ts-order-other-service":2}, dest=ts-seat-service, event=ts-travel2-service.Travel2Controller.query, type=cs, parentId=e34827f7c304822d, timestamp=1516793298309000, }
{traceId=e34827f7c304822d, spanId=34f07a8971da4ae8, hostName=ts-seat-service, srcName=ts-travel2-service, src=ts-travel2-service, host=ts-seat-service, clock={"ts-basic-service":40,"ts-travel2-service":20,"ts-ticketinfo-service":28,"ts-price-service":2,"ts-train-service":2,"ts-seat-service":1,"ts-station-service":20,"ts-route-service":4,"ts-order-other-service":2}, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=sr, parentId=e34827f7c304822d, timestamp=1516793298312500, }
{traceId=e34827f7c304822d, spanId=003b064489e69081, hostName=ts-seat-service, destName=ts-travel2-service, host=ts-seat-service, clock={"ts-basic-service":40,"ts-travel2-service":20,"ts-ticketinfo-service":28,"ts-price-service":2,"ts-train-service":2,"ts-seat-service":2,"ts-station-service":20,"ts-route-service":4,"ts-order-other-service":2}, dest=ts-travel2-service, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=cs, parentId=34f07a8971da4ae8, timestamp=1516793298316500, }
{traceId=e34827f7c304822d, spanId=003b064489e69081, hostName=ts-travel2-service, srcName=ts-seat-service, src=ts-seat-service, host=ts-travel2-service, clock={"ts-basic-service":40,"ts-travel2-service":21,"ts-ticketinfo-service":28,"ts-price-service":2,"ts-train-service":2,"ts-seat-service":2,"ts-station-service":20,"ts-route-service":4,"ts-order-other-service":2}, event=ts-travel2-service.Travel2Controller.getRouteByTripId, type=sr, parentId=34f07a8971da4ae8, timestamp=1516793298321000, }
{traceId=e34827f7c304822d, spanId=f08d0d0a1563c162, hostName=ts-travel2-service, destName=ts-route-service, host=ts-travel2-service, clock={"ts-basic-service":40,"ts-travel2-service":22,"ts-ticketinfo-service":28,"ts-price-service":2,"ts-train-service":2,"ts-seat-service":2,"ts-station-service":20,"ts-route-service":4,"ts-order-other-service":2}, dest=ts-route-service, event=ts-travel2-service.Travel2Controller.getRouteByTripId, type=cs, parentId=003b064489e69081, timestamp=1516793298326000, }
{traceId=e34827f7c304822d, spanId=f08d0d0a1563c162, hostName=ts-route-service, srcName=ts-travel2-service, src=ts-travel2-service, host=ts-route-service, clock={"ts-basic-service":40,"ts-travel2-service":22,"ts-ticketinfo-service":28,"ts-price-service":2,"ts-train-service":2,"ts-seat-service":2,"ts-station-service":20,"ts-route-service":5,"ts-order-other-service":2}, event=ts-route-service.RouteController.queryById, type=sr, parentId=003b064489e69081, timestamp=1516793298327500, }
{traceId=e34827f7c304822d, spanId=f08d0d0a1563c162, hostName=ts-route-service, destName=ts-travel2-service, host=ts-route-service, clock={"ts-basic-service":40,"ts-travel2-service":22,"ts-ticketinfo-service":28,"ts-price-service":2,"ts-train-service":2,"ts-seat-service":2,"ts-station-service":20,"ts-route-service":6,"ts-order-other-service":2}, dest=ts-travel2-service, event=ts-route-service.RouteController.queryById, type=ss, parentId=003b064489e69081, timestamp=1516793298333500, }
{traceId=e34827f7c304822d, spanId=f08d0d0a1563c162, hostName=ts-travel2-service, srcName=ts-route-service, src=ts-route-service, host=ts-travel2-service, clock={"ts-basic-service":40,"ts-travel2-service":23,"ts-ticketinfo-service":28,"ts-price-service":2,"ts-train-service":2,"ts-seat-service":2,"ts-station-service":20,"ts-route-service":6,"ts-order-other-service":2}, event=ts-travel2-service.Travel2Controller.getRouteByTripId, type=cr, parentId=003b064489e69081, timestamp=1516793298335000, }
{traceId=e34827f7c304822d, spanId=003b064489e69081, hostName=ts-travel2-service, destName=ts-seat-service, host=ts-travel2-service, clock={"ts-basic-service":40,"ts-travel2-service":24,"ts-ticketinfo-service":28,"ts-price-service":2,"ts-train-service":2,"ts-seat-service":2,"ts-station-service":20,"ts-route-service":6,"ts-order-other-service":2}, dest=ts-seat-service, event=ts-travel2-service.Travel2Controller.getRouteByTripId, type=ss, parentId=34f07a8971da4ae8, timestamp=1516793298337000, }
{traceId=e34827f7c304822d, spanId=003b064489e69081, hostName=ts-seat-service, srcName=ts-travel2-service, src=ts-travel2-service, host=ts-seat-service, clock={"ts-basic-service":40,"ts-travel2-service":24,"ts-ticketinfo-service":28,"ts-price-service":2,"ts-train-service":2,"ts-seat-service":3,"ts-station-service":20,"ts-route-service":6,"ts-order-other-service":2}, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=cr, parentId=34f07a8971da4ae8, timestamp=1516793298341500, }
{traceId=e34827f7c304822d, spanId=3194c5cea07ad487, hostName=ts-seat-service, destName=ts-order-other-service, host=ts-seat-service, clock={"ts-basic-service":40,"ts-travel2-service":24,"ts-ticketinfo-service":28,"ts-price-service":2,"ts-train-service":2,"ts-seat-service":4,"ts-station-service":20,"ts-route-service":6,"ts-order-other-service":2}, dest=ts-order-other-service, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=cs, parentId=34f07a8971da4ae8, timestamp=1516793298343500, }
{traceId=e34827f7c304822d, spanId=3194c5cea07ad487, hostName=ts-order-other-service, srcName=ts-seat-service, src=ts-seat-service, host=ts-order-other-service, clock={"ts-basic-service":40,"ts-travel2-service":24,"ts-ticketinfo-service":28,"ts-price-service":2,"ts-train-service":2,"ts-seat-service":4,"ts-station-service":20,"ts-route-service":6,"ts-order-other-service":3}, event=ts-order-other-service.OrderOtherController.getTicketListByDateAndTripId, type=sr, parentId=34f07a8971da4ae8, timestamp=1516793298346500, }
{traceId=e34827f7c304822d, spanId=3194c5cea07ad487, hostName=ts-order-other-service, destName=ts-seat-service, host=ts-order-other-service, clock={"ts-basic-service":40,"ts-travel2-service":24,"ts-ticketinfo-service":28,"ts-price-service":2,"ts-train-service":2,"ts-seat-service":4,"ts-station-service":20,"ts-route-service":6,"ts-order-other-service":4}, dest=ts-seat-service, event=ts-order-other-service.OrderOtherController.getTicketListByDateAndTripId, type=ss, parentId=34f07a8971da4ae8, timestamp=1516793298352500, }
{traceId=e34827f7c304822d, spanId=3194c5cea07ad487, hostName=ts-seat-service, srcName=ts-order-other-service, src=ts-order-other-service, host=ts-seat-service, clock={"ts-basic-service":40,"ts-travel2-service":24,"ts-ticketinfo-service":28,"ts-price-service":2,"ts-train-service":2,"ts-seat-service":5,"ts-station-service":20,"ts-route-service":6,"ts-order-other-service":4}, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=cr, parentId=34f07a8971da4ae8, timestamp=1516793298355500, }
{traceId=e34827f7c304822d, spanId=4b9b3047dba8347c, hostName=ts-seat-service, destName=ts-travel2-service, host=ts-seat-service, clock={"ts-basic-service":40,"ts-travel2-service":24,"ts-ticketinfo-service":28,"ts-price-service":2,"ts-train-service":2,"ts-seat-service":6,"ts-station-service":20,"ts-route-service":6,"ts-order-other-service":4}, dest=ts-travel2-service, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=cs, parentId=34f07a8971da4ae8, timestamp=1516793298356500, }
{traceId=e34827f7c304822d, spanId=4b9b3047dba8347c, hostName=ts-travel2-service, srcName=ts-seat-service, src=ts-seat-service, host=ts-travel2-service, clock={"ts-basic-service":40,"ts-travel2-service":25,"ts-ticketinfo-service":28,"ts-price-service":2,"ts-train-service":2,"ts-seat-service":6,"ts-station-service":20,"ts-route-service":6,"ts-order-other-service":4}, event=ts-travel2-service.Travel2Controller.getTrainTypeByTripId, type=sr, parentId=34f07a8971da4ae8, timestamp=1516793298358500, }
{traceId=e34827f7c304822d, spanId=da13d9fc0c6ec864, hostName=ts-travel2-service, destName=ts-train-service, host=ts-travel2-service, clock={"ts-basic-service":40,"ts-travel2-service":26,"ts-ticketinfo-service":28,"ts-price-service":2,"ts-train-service":2,"ts-seat-service":6,"ts-station-service":20,"ts-route-service":6,"ts-order-other-service":4}, dest=ts-train-service, event=ts-travel2-service.Travel2Controller.getTrainTypeByTripId, type=cs, parentId=4b9b3047dba8347c, timestamp=1516793298363500, }
{traceId=e34827f7c304822d, spanId=da13d9fc0c6ec864, hostName=ts-train-service, srcName=ts-travel2-service, src=ts-travel2-service, host=ts-train-service, clock={"ts-basic-service":40,"ts-travel2-service":26,"ts-ticketinfo-service":28,"ts-price-service":2,"ts-train-service":3,"ts-seat-service":6,"ts-station-service":20,"ts-route-service":6,"ts-order-other-service":4}, event=ts-train-service.TrainController.retrieve, type=sr, parentId=4b9b3047dba8347c, timestamp=1516793298366000, }
{traceId=e34827f7c304822d, spanId=da13d9fc0c6ec864, hostName=ts-train-service, destName=ts-travel2-service, host=ts-train-service, clock={"ts-basic-service":40,"ts-travel2-service":26,"ts-ticketinfo-service":28,"ts-price-service":2,"ts-train-service":4,"ts-seat-service":6,"ts-station-service":20,"ts-route-service":6,"ts-order-other-service":4}, dest=ts-travel2-service, event=ts-train-service.TrainController.retrieve, type=ss, parentId=4b9b3047dba8347c, timestamp=1516793298372000, }
{traceId=e34827f7c304822d, spanId=da13d9fc0c6ec864, hostName=ts-travel2-service, srcName=ts-train-service, src=ts-train-service, host=ts-travel2-service, clock={"ts-basic-service":40,"ts-travel2-service":27,"ts-ticketinfo-service":28,"ts-price-service":2,"ts-train-service":4,"ts-seat-service":6,"ts-station-service":20,"ts-route-service":6,"ts-order-other-service":4}, event=ts-travel2-service.Travel2Controller.getTrainTypeByTripId, type=cr, parentId=4b9b3047dba8347c, timestamp=1516793298374500, }
{traceId=e34827f7c304822d, spanId=4b9b3047dba8347c, hostName=ts-travel2-service, destName=ts-seat-service, host=ts-travel2-service, clock={"ts-basic-service":40,"ts-travel2-service":28,"ts-ticketinfo-service":28,"ts-price-service":2,"ts-train-service":4,"ts-seat-service":6,"ts-station-service":20,"ts-route-service":6,"ts-order-other-service":4}, dest=ts-seat-service, event=ts-travel2-service.Travel2Controller.getTrainTypeByTripId, type=ss, parentId=34f07a8971da4ae8, timestamp=1516793298376500, }
{traceId=e34827f7c304822d, spanId=4b9b3047dba8347c, hostName=ts-seat-service, srcName=ts-travel2-service, src=ts-travel2-service, host=ts-seat-service, clock={"ts-basic-service":40,"ts-travel2-service":28,"ts-ticketinfo-service":28,"ts-price-service":2,"ts-train-service":4,"ts-seat-service":7,"ts-station-service":20,"ts-route-service":6,"ts-order-other-service":4}, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=cr, parentId=34f07a8971da4ae8, timestamp=1516793298378500, }
{traceId=e34827f7c304822d, spanId=89d7f5a5e270ac96, hostName=ts-seat-service, destName=ts-config-service, host=ts-seat-service, clock={"ts-basic-service":40,"ts-travel2-service":28,"ts-ticketinfo-service":28,"ts-price-service":2,"ts-train-service":4,"ts-seat-service":8,"ts-station-service":20,"ts-route-service":6,"ts-order-other-service":4}, dest=ts-config-service, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=cs, parentId=34f07a8971da4ae8, timestamp=1516793298379500, }
{traceId=e34827f7c304822d, spanId=89d7f5a5e270ac96, hostName=ts-config-service, srcName=ts-seat-service, src=ts-seat-service, host=ts-config-service, clock={"ts-basic-service":40,"ts-config-service":1,"ts-travel2-service":28,"ts-ticketinfo-service":28,"ts-price-service":2,"ts-train-service":4,"ts-seat-service":8,"ts-station-service":20,"ts-route-service":6,"ts-order-other-service":4}, event=ts-config-service.ConfigController.query, type=sr, parentId=34f07a8971da4ae8, timestamp=1516793298383000, }
{traceId=e34827f7c304822d, spanId=89d7f5a5e270ac96, hostName=ts-config-service, destName=ts-seat-service, host=ts-config-service, clock={"ts-basic-service":40,"ts-config-service":2,"ts-travel2-service":28,"ts-ticketinfo-service":28,"ts-price-service":2,"ts-train-service":4,"ts-seat-service":8,"ts-station-service":20,"ts-route-service":6,"ts-order-other-service":4}, dest=ts-seat-service, event=ts-config-service.ConfigController.query, type=ss, parentId=34f07a8971da4ae8, timestamp=1516793298393000, }
{traceId=e34827f7c304822d, spanId=89d7f5a5e270ac96, hostName=ts-seat-service, srcName=ts-config-service, src=ts-config-service, host=ts-seat-service, clock={"ts-basic-service":40,"ts-config-service":2,"ts-travel2-service":28,"ts-ticketinfo-service":28,"ts-price-service":2,"ts-train-service":4,"ts-seat-service":9,"ts-station-service":20,"ts-route-service":6,"ts-order-other-service":4}, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=cr, parentId=34f07a8971da4ae8, timestamp=1516793298396500, }
{traceId=e34827f7c304822d, spanId=34f07a8971da4ae8, hostName=ts-seat-service, destName=ts-travel2-service, host=ts-seat-service, clock={"ts-basic-service":40,"ts-config-service":2,"ts-travel2-service":28,"ts-ticketinfo-service":28,"ts-price-service":2,"ts-train-service":4,"ts-seat-service":10,"ts-station-service":20,"ts-route-service":6,"ts-order-other-service":4}, dest=ts-travel2-service, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=ss, parentId=e34827f7c304822d, timestamp=1516793298398500, }
