
=== TestCase10 case10\fail1\basic-1 Fail execution 1 ===
{traceId=8170d9f5a20edc2f, spanId=8170d9f5a20edc2f, hostName=ts-travel-service, srcName=null, src=null, host=ts-travel-service, clock={"ts-travel-service":1}, event=ts-travel-service.TravelController.query, type=sr, parentId=, timestamp=1516945706551000, }
{traceId=303bf8e5091d64a3, spanId=0e7a7fa79b5e83ce, hostName=ts-station-service, destName=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":70,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":58,"ts-train-service":12,"ts-contacts-service":8,"ts-station-service":40,"ts-route-service":12,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":46,"ts-seat-service":28,"ts-order-service":16,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, dest=ts-basic-service, event=ts-station-service.StationController.queryForId, type=ss, parentId=d857135a783effbc, timestamp=1516883835702500, }
{traceId=303bf8e5091d64a3, spanId=0e7a7fa79b5e83ce, hostName=ts-basic-service, srcName=ts-station-service, src=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":71,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":58,"ts-train-service":12,"ts-contacts-service":8,"ts-station-service":40,"ts-route-service":12,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":46,"ts-seat-service":28,"ts-order-service":16,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, event=ts-basic-service.BasicController.queryForStationId, type=cr, parentId=d857135a783effbc, timestamp=1516883835704500, }
{traceId=303bf8e5091d64a3, spanId=d857135a783effbc, hostName=ts-basic-service, destName=ts-ticketinfo-service, host=ts-basic-service, clock={"ts-basic-service":72,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":58,"ts-train-service":12,"ts-contacts-service":8,"ts-station-service":40,"ts-route-service":12,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":46,"ts-seat-service":28,"ts-order-service":16,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, dest=ts-ticketinfo-service, event=ts-basic-service.BasicController.queryForStationId, type=ss, parentId=2c8949f3d9315d15, timestamp=1516883835706500, }
{traceId=303bf8e5091d64a3, spanId=d857135a783effbc, hostName=ts-ticketinfo-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-ticketinfo-service, clock={"ts-basic-service":72,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":58,"ts-train-service":12,"ts-contacts-service":8,"ts-station-service":40,"ts-route-service":12,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":47,"ts-seat-service":28,"ts-order-service":16,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=cr, parentId=2c8949f3d9315d15, timestamp=1516883835709000, }
{traceId=303bf8e5091d64a3, spanId=2c8949f3d9315d15, hostName=ts-ticketinfo-service, destName=ts-travel-service, host=ts-ticketinfo-service, clock={"ts-basic-service":72,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":58,"ts-train-service":12,"ts-contacts-service":8,"ts-station-service":40,"ts-route-service":12,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":48,"ts-seat-service":28,"ts-order-service":16,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, dest=ts-travel-service, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=ss, parentId=2a8a5b1db0092de0, timestamp=1516883835711000, }
{traceId=303bf8e5091d64a3, spanId=2c8949f3d9315d15, hostName=ts-travel-service, srcName=ts-ticketinfo-service, src=ts-ticketinfo-service, host=ts-travel-service, clock={"ts-basic-service":72,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":59,"ts-train-service":12,"ts-contacts-service":8,"ts-station-service":40,"ts-route-service":12,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":48,"ts-seat-service":28,"ts-order-service":16,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, event=ts-travel-service.TravelController.getTripAllDetailInfo, type=cr, parentId=2a8a5b1db0092de0, timestamp=1516883835713000, }
{traceId=303bf8e5091d64a3, spanId=3895d5ab52fa06f2, hostName=ts-travel-service, destName=ts-route-service, host=ts-travel-service, clock={"ts-basic-service":72,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":60,"ts-train-service":12,"ts-contacts-service":8,"ts-station-service":40,"ts-route-service":12,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":48,"ts-seat-service":28,"ts-order-service":16,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, dest=ts-route-service, event=ts-travel-service.TravelController.getTripAllDetailInfo, type=cs, parentId=2a8a5b1db0092de0, timestamp=1516883835715000, }
{traceId=303bf8e5091d64a3, spanId=3895d5ab52fa06f2, hostName=ts-route-service, srcName=ts-travel-service, src=ts-travel-service, host=ts-route-service, clock={"ts-basic-service":72,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":60,"ts-train-service":12,"ts-contacts-service":8,"ts-station-service":40,"ts-route-service":13,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":48,"ts-seat-service":28,"ts-order-service":16,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, event=ts-route-service.RouteController.queryById, type=sr, parentId=2a8a5b1db0092de0, timestamp=1516883835717000, }
{traceId=303bf8e5091d64a3, spanId=3895d5ab52fa06f2, hostName=ts-route-service, destName=ts-travel-service, host=ts-route-service, clock={"ts-basic-service":72,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":60,"ts-train-service":12,"ts-contacts-service":8,"ts-station-service":40,"ts-route-service":14,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":48,"ts-seat-service":28,"ts-order-service":16,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, dest=ts-travel-service, event=ts-route-service.RouteController.queryById, type=ss, parentId=2a8a5b1db0092de0, timestamp=1516883835724000, }
{traceId=303bf8e5091d64a3, spanId=3895d5ab52fa06f2, hostName=ts-travel-service, srcName=ts-route-service, src=ts-route-service, host=ts-travel-service, clock={"ts-basic-service":72,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":61,"ts-train-service":12,"ts-contacts-service":8,"ts-station-service":40,"ts-route-service":14,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":48,"ts-seat-service":28,"ts-order-service":16,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, event=ts-travel-service.TravelController.getTripAllDetailInfo, type=cr, parentId=2a8a5b1db0092de0, timestamp=1516883835726000, }
{traceId=303bf8e5091d64a3, spanId=c19366469f3ec2c0, hostName=ts-travel-service, destName=ts-ticketinfo-service, host=ts-travel-service, clock={"ts-basic-service":72,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":62,"ts-train-service":12,"ts-contacts-service":8,"ts-station-service":40,"ts-route-service":14,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":48,"ts-seat-service":28,"ts-order-service":16,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, dest=ts-ticketinfo-service, event=ts-travel-service.TravelController.getTripAllDetailInfo, type=cs, parentId=2a8a5b1db0092de0, timestamp=1516883835728000, }
{traceId=303bf8e5091d64a3, spanId=c19366469f3ec2c0, hostName=ts-ticketinfo-service, srcName=ts-travel-service, src=ts-travel-service, host=ts-ticketinfo-service, clock={"ts-basic-service":72,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":62,"ts-train-service":12,"ts-contacts-service":8,"ts-station-service":40,"ts-route-service":14,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":49,"ts-seat-service":28,"ts-order-service":16,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, event=ts-ticketinfo-service.TicketInfoController.queryForTravel, type=sr, parentId=2a8a5b1db0092de0, timestamp=1516883835730500, }
{traceId=303bf8e5091d64a3, spanId=c9784acefd4acf9d, hostName=ts-ticketinfo-service, destName=ts-basic-service, host=ts-ticketinfo-service, clock={"ts-basic-service":72,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":62,"ts-train-service":12,"ts-contacts-service":8,"ts-station-service":40,"ts-route-service":14,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":50,"ts-seat-service":28,"ts-order-service":16,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, dest=ts-basic-service, event=ts-ticketinfo-service.TicketInfoController.queryForTravel, type=cs, parentId=c19366469f3ec2c0, timestamp=1516883835733500, }
{traceId=303bf8e5091d64a3, spanId=c9784acefd4acf9d, hostName=ts-basic-service, srcName=ts-ticketinfo-service, src=ts-ticketinfo-service, host=ts-basic-service, clock={"ts-basic-service":73,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":62,"ts-train-service":12,"ts-contacts-service":8,"ts-station-service":40,"ts-route-service":14,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":50,"ts-seat-service":28,"ts-order-service":16,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, event=ts-basic-service.BasicController.queryForTravel, type=sr, parentId=c19366469f3ec2c0, timestamp=1516883835736000, }
{traceId=303bf8e5091d64a3, spanId=bce4dfa180a9e456, hostName=ts-basic-service, destName=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":74,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":62,"ts-train-service":12,"ts-contacts-service":8,"ts-station-service":40,"ts-route-service":14,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":50,"ts-seat-service":28,"ts-order-service":16,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, dest=ts-station-service, event=ts-basic-service.BasicController.queryForTravel, type=cs, parentId=c9784acefd4acf9d, timestamp=1516883835739000, }
{traceId=303bf8e5091d64a3, spanId=bce4dfa180a9e456, hostName=ts-station-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":74,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":62,"ts-train-service":12,"ts-contacts-service":8,"ts-station-service":41,"ts-route-service":14,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":50,"ts-seat-service":28,"ts-order-service":16,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, event=ts-station-service.StationController.exist, type=sr, parentId=c9784acefd4acf9d, timestamp=1516883835742500, }
{traceId=303bf8e5091d64a3, spanId=bce4dfa180a9e456, hostName=ts-station-service, destName=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":74,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":62,"ts-train-service":12,"ts-contacts-service":8,"ts-station-service":42,"ts-route-service":14,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":50,"ts-seat-service":28,"ts-order-service":16,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, dest=ts-basic-service, event=ts-station-service.StationController.exist, type=ss, parentId=c9784acefd4acf9d, timestamp=1516883835748500, }
{traceId=303bf8e5091d64a3, spanId=bce4dfa180a9e456, hostName=ts-basic-service, srcName=ts-station-service, src=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":75,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":62,"ts-train-service":12,"ts-contacts-service":8,"ts-station-service":42,"ts-route-service":14,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":50,"ts-seat-service":28,"ts-order-service":16,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, event=ts-basic-service.BasicController.queryForTravel, type=cr, parentId=c9784acefd4acf9d, timestamp=1516883835752000, }
{traceId=303bf8e5091d64a3, spanId=a36ee65152613b54, hostName=ts-basic-service, destName=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":76,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":62,"ts-train-service":12,"ts-contacts-service":8,"ts-station-service":42,"ts-route-service":14,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":50,"ts-seat-service":28,"ts-order-service":16,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, dest=ts-station-service, event=ts-basic-service.BasicController.queryForTravel, type=cs, parentId=c9784acefd4acf9d, timestamp=1516883835754000, }
{traceId=303bf8e5091d64a3, spanId=a36ee65152613b54, hostName=ts-station-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":76,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":62,"ts-train-service":12,"ts-contacts-service":8,"ts-station-service":43,"ts-route-service":14,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":50,"ts-seat-service":28,"ts-order-service":16,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, event=ts-station-service.StationController.exist, type=sr, parentId=c9784acefd4acf9d, timestamp=1516883835756500, }
{traceId=303bf8e5091d64a3, spanId=a36ee65152613b54, hostName=ts-station-service, destName=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":76,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":62,"ts-train-service":12,"ts-contacts-service":8,"ts-station-service":44,"ts-route-service":14,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":50,"ts-seat-service":28,"ts-order-service":16,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, dest=ts-basic-service, event=ts-station-service.StationController.exist, type=ss, parentId=c9784acefd4acf9d, timestamp=1516883835761500, }
{traceId=303bf8e5091d64a3, spanId=a36ee65152613b54, hostName=ts-basic-service, srcName=ts-station-service, src=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":77,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":62,"ts-train-service":12,"ts-contacts-service":8,"ts-station-service":44,"ts-route-service":14,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":50,"ts-seat-service":28,"ts-order-service":16,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, event=ts-basic-service.BasicController.queryForTravel, type=cr, parentId=c9784acefd4acf9d, timestamp=1516883835764000, }
{traceId=303bf8e5091d64a3, spanId=64f9635e09c1e5a0, hostName=ts-basic-service, destName=ts-train-service, host=ts-basic-service, clock={"ts-basic-service":78,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":62,"ts-train-service":12,"ts-contacts-service":8,"ts-station-service":44,"ts-route-service":14,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":50,"ts-seat-service":28,"ts-order-service":16,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, dest=ts-train-service, event=ts-basic-service.BasicController.queryForTravel, type=cs, parentId=c9784acefd4acf9d, timestamp=1516883835766000, }
{traceId=303bf8e5091d64a3, spanId=64f9635e09c1e5a0, hostName=ts-train-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-train-service, clock={"ts-basic-service":78,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":62,"ts-train-service":13,"ts-contacts-service":8,"ts-station-service":44,"ts-route-service":14,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":50,"ts-seat-service":28,"ts-order-service":16,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, event=ts-train-service.TrainController.retrieve, type=sr, parentId=c9784acefd4acf9d, timestamp=1516883835768500, }
{traceId=303bf8e5091d64a3, spanId=64f9635e09c1e5a0, hostName=ts-train-service, destName=ts-basic-service, host=ts-train-service, clock={"ts-basic-service":78,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":62,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":44,"ts-route-service":14,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":50,"ts-seat-service":28,"ts-order-service":16,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, dest=ts-basic-service, event=ts-train-service.TrainController.retrieve, type=ss, parentId=c9784acefd4acf9d, timestamp=1516883835777500, }
{traceId=303bf8e5091d64a3, spanId=64f9635e09c1e5a0, hostName=ts-basic-service, srcName=ts-train-service, src=ts-train-service, host=ts-basic-service, clock={"ts-basic-service":79,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":62,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":44,"ts-route-service":14,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":50,"ts-seat-service":28,"ts-order-service":16,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, event=ts-basic-service.BasicController.queryForTravel, type=cr, parentId=c9784acefd4acf9d, timestamp=1516883835780000, }
{traceId=303bf8e5091d64a3, spanId=48e49721e25cf81e, hostName=ts-basic-service, destName=ts-route-service, host=ts-basic-service, clock={"ts-basic-service":80,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":62,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":44,"ts-route-service":14,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":50,"ts-seat-service":28,"ts-order-service":16,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, dest=ts-route-service, event=ts-basic-service.BasicController.queryForTravel, type=cs, parentId=c9784acefd4acf9d, timestamp=1516883835781000, }
{traceId=303bf8e5091d64a3, spanId=48e49721e25cf81e, hostName=ts-route-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-route-service, clock={"ts-basic-service":80,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":62,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":44,"ts-route-service":15,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":50,"ts-seat-service":28,"ts-order-service":16,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, event=ts-route-service.RouteController.queryById, type=sr, parentId=c9784acefd4acf9d, timestamp=1516883835782500, }
{traceId=303bf8e5091d64a3, spanId=48e49721e25cf81e, hostName=ts-route-service, destName=ts-basic-service, host=ts-route-service, clock={"ts-basic-service":80,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":62,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":44,"ts-route-service":16,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":50,"ts-seat-service":28,"ts-order-service":16,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, dest=ts-basic-service, event=ts-route-service.RouteController.queryById, type=ss, parentId=c9784acefd4acf9d, timestamp=1516883835789500, }
{traceId=303bf8e5091d64a3, spanId=48e49721e25cf81e, hostName=ts-basic-service, srcName=ts-route-service, src=ts-route-service, host=ts-basic-service, clock={"ts-basic-service":81,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":62,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":44,"ts-route-service":16,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":50,"ts-seat-service":28,"ts-order-service":16,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, event=ts-basic-service.BasicController.queryForTravel, type=cr, parentId=c9784acefd4acf9d, timestamp=1516883835791000, }
{traceId=303bf8e5091d64a3, spanId=877a3c5e927a29ad, hostName=ts-basic-service, destName=ts-price-service, host=ts-basic-service, clock={"ts-basic-service":82,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":62,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":44,"ts-route-service":16,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":50,"ts-seat-service":28,"ts-order-service":16,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, dest=ts-price-service, event=ts-basic-service.BasicController.queryForTravel, type=cs, parentId=c9784acefd4acf9d, timestamp=1516883835795000, }
{traceId=303bf8e5091d64a3, spanId=877a3c5e927a29ad, hostName=ts-price-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-price-service, clock={"ts-basic-service":82,"ts-config-service":4,"ts-price-service":5,"ts-travel-service":62,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":44,"ts-route-service":16,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":50,"ts-seat-service":28,"ts-order-service":16,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, event=ts-price-service.PriceController.query, type=sr, parentId=c9784acefd4acf9d, timestamp=1516883835798000, }
{traceId=303bf8e5091d64a3, spanId=877a3c5e927a29ad, hostName=ts-price-service, destName=ts-basic-service, host=ts-price-service, clock={"ts-basic-service":82,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":62,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":44,"ts-route-service":16,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":50,"ts-seat-service":28,"ts-order-service":16,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, dest=ts-basic-service, event=ts-price-service.PriceController.query, type=ss, parentId=c9784acefd4acf9d, timestamp=1516883835811000, }
{traceId=303bf8e5091d64a3, spanId=877a3c5e927a29ad, hostName=ts-basic-service, srcName=ts-price-service, src=ts-price-service, host=ts-basic-service, clock={"ts-basic-service":83,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":62,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":44,"ts-route-service":16,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":50,"ts-seat-service":28,"ts-order-service":16,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, event=ts-basic-service.BasicController.queryForTravel, type=cr, parentId=c9784acefd4acf9d, timestamp=1516883835814000, }
{traceId=303bf8e5091d64a3, spanId=75c8f9b19f18e970, hostName=ts-basic-service, destName=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":84,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":62,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":44,"ts-route-service":16,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":50,"ts-seat-service":28,"ts-order-service":16,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, dest=ts-station-service, event=ts-basic-service.BasicController.queryForTravel, type=cs, parentId=c9784acefd4acf9d, timestamp=1516883835816000, }
{traceId=303bf8e5091d64a3, spanId=75c8f9b19f18e970, hostName=ts-station-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":84,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":62,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":45,"ts-route-service":16,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":50,"ts-seat-service":28,"ts-order-service":16,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, event=ts-station-service.StationController.queryForId, type=sr, parentId=c9784acefd4acf9d, timestamp=1516883835818000, }
{traceId=303bf8e5091d64a3, spanId=75c8f9b19f18e970, hostName=ts-station-service, destName=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":84,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":62,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":46,"ts-route-service":16,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":50,"ts-seat-service":28,"ts-order-service":16,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, dest=ts-basic-service, event=ts-station-service.StationController.queryForId, type=ss, parentId=c9784acefd4acf9d, timestamp=1516883835824000, }
{traceId=303bf8e5091d64a3, spanId=75c8f9b19f18e970, hostName=ts-basic-service, srcName=ts-station-service, src=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":85,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":62,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":46,"ts-route-service":16,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":50,"ts-seat-service":28,"ts-order-service":16,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, event=ts-basic-service.BasicController.queryForTravel, type=cr, parentId=c9784acefd4acf9d, timestamp=1516883835826000, }
{traceId=303bf8e5091d64a3, spanId=1b70449f386d4935, hostName=ts-basic-service, destName=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":86,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":62,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":46,"ts-route-service":16,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":50,"ts-seat-service":28,"ts-order-service":16,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, dest=ts-station-service, event=ts-basic-service.BasicController.queryForTravel, type=cs, parentId=c9784acefd4acf9d, timestamp=1516883835827000, }
{traceId=303bf8e5091d64a3, spanId=1b70449f386d4935, hostName=ts-station-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":86,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":62,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":47,"ts-route-service":16,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":50,"ts-seat-service":28,"ts-order-service":16,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, event=ts-station-service.StationController.queryForId, type=sr, parentId=c9784acefd4acf9d, timestamp=1516883835829500, }
{traceId=303bf8e5091d64a3, spanId=1b70449f386d4935, hostName=ts-station-service, destName=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":86,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":62,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":48,"ts-route-service":16,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":50,"ts-seat-service":28,"ts-order-service":16,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, dest=ts-basic-service, event=ts-station-service.StationController.queryForId, type=ss, parentId=c9784acefd4acf9d, timestamp=1516883835833500, }
{traceId=303bf8e5091d64a3, spanId=1b70449f386d4935, hostName=ts-basic-service, srcName=ts-station-service, src=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":87,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":62,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":48,"ts-route-service":16,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":50,"ts-seat-service":28,"ts-order-service":16,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, event=ts-basic-service.BasicController.queryForTravel, type=cr, parentId=c9784acefd4acf9d, timestamp=1516883835836000, }
{traceId=303bf8e5091d64a3, spanId=c9784acefd4acf9d, hostName=ts-basic-service, destName=ts-ticketinfo-service, host=ts-basic-service, clock={"ts-basic-service":88,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":62,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":48,"ts-route-service":16,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":50,"ts-seat-service":28,"ts-order-service":16,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, dest=ts-ticketinfo-service, event=ts-basic-service.BasicController.queryForTravel, type=ss, parentId=c19366469f3ec2c0, timestamp=1516883835839000, }
{traceId=303bf8e5091d64a3, spanId=c9784acefd4acf9d, hostName=ts-ticketinfo-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-ticketinfo-service, clock={"ts-basic-service":88,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":62,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":48,"ts-route-service":16,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":51,"ts-seat-service":28,"ts-order-service":16,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, event=ts-ticketinfo-service.TicketInfoController.queryForTravel, type=cr, parentId=c19366469f3ec2c0, timestamp=1516883835841500, }
