
=== TestCase2 case2\fail1\basic-1 Fail execution 1 ===
{traceId=582354643993a22b, spanId=582354643993a22b, hostName=ts-travel-service, srcName=null, src=null, host=ts-travel-service, clock={"ts-travel-service":1}, event=ts-travel-service.TravelController.query, type=sr, parentId=, timestamp=1516884891761000, }
{traceId=303bf8e5091d64a3, spanId=cc5ae2fc628b31c8, hostName=ts-ticketinfo-service, destName=ts-basic-service, host=ts-ticketinfo-service, clock={"ts-basic-service":36,"ts-price-service":2,"ts-travel-service":18,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":18,"ts-route-service":4,"ts-security-service":6,"ts-click-twice":3,"ts-ticketinfo-service":26,"ts-order-service":4,"ts-sso-service":4,"ts-preserve-service":9,"ts-order-other-service":2}, dest=ts-basic-service, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=cs, parentId=aa0d2c4c40fa4f5c, timestamp=1516883834528000, }
{traceId=303bf8e5091d64a3, spanId=cc5ae2fc628b31c8, hostName=ts-basic-service, srcName=ts-ticketinfo-service, src=ts-ticketinfo-service, host=ts-basic-service, clock={"ts-basic-service":37,"ts-price-service":2,"ts-travel-service":18,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":18,"ts-route-service":4,"ts-security-service":6,"ts-click-twice":3,"ts-ticketinfo-service":26,"ts-order-service":4,"ts-sso-service":4,"ts-preserve-service":9,"ts-order-other-service":2}, event=ts-basic-service.BasicController.queryForStationId, type=sr, parentId=aa0d2c4c40fa4f5c, timestamp=1516883834530500, }
{traceId=303bf8e5091d64a3, spanId=a26a94106446de56, hostName=ts-basic-service, destName=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":38,"ts-price-service":2,"ts-travel-service":18,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":18,"ts-route-service":4,"ts-security-service":6,"ts-click-twice":3,"ts-ticketinfo-service":26,"ts-order-service":4,"ts-sso-service":4,"ts-preserve-service":9,"ts-order-other-service":2}, dest=ts-station-service, event=ts-basic-service.BasicController.queryForStationId, type=cs, parentId=cc5ae2fc628b31c8, timestamp=1516883834532500, }
{traceId=303bf8e5091d64a3, spanId=a26a94106446de56, hostName=ts-station-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":38,"ts-price-service":2,"ts-travel-service":18,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":19,"ts-route-service":4,"ts-security-service":6,"ts-click-twice":3,"ts-ticketinfo-service":26,"ts-order-service":4,"ts-sso-service":4,"ts-preserve-service":9,"ts-order-other-service":2}, event=ts-station-service.StationController.queryForId, type=sr, parentId=cc5ae2fc628b31c8, timestamp=1516883834534500, }
{traceId=303bf8e5091d64a3, spanId=a26a94106446de56, hostName=ts-station-service, destName=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":38,"ts-price-service":2,"ts-travel-service":18,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":4,"ts-security-service":6,"ts-click-twice":3,"ts-ticketinfo-service":26,"ts-order-service":4,"ts-sso-service":4,"ts-preserve-service":9,"ts-order-other-service":2}, dest=ts-basic-service, event=ts-station-service.StationController.queryForId, type=ss, parentId=cc5ae2fc628b31c8, timestamp=1516883834539500, }
{traceId=303bf8e5091d64a3, spanId=a26a94106446de56, hostName=ts-basic-service, srcName=ts-station-service, src=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":39,"ts-price-service":2,"ts-travel-service":18,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":4,"ts-security-service":6,"ts-click-twice":3,"ts-ticketinfo-service":26,"ts-order-service":4,"ts-sso-service":4,"ts-preserve-service":9,"ts-order-other-service":2}, event=ts-basic-service.BasicController.queryForStationId, type=cr, parentId=cc5ae2fc628b31c8, timestamp=1516883834541500, }
{traceId=303bf8e5091d64a3, spanId=cc5ae2fc628b31c8, hostName=ts-basic-service, destName=ts-ticketinfo-service, host=ts-basic-service, clock={"ts-basic-service":40,"ts-price-service":2,"ts-travel-service":18,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":4,"ts-security-service":6,"ts-click-twice":3,"ts-ticketinfo-service":26,"ts-order-service":4,"ts-sso-service":4,"ts-preserve-service":9,"ts-order-other-service":2}, dest=ts-ticketinfo-service, event=ts-basic-service.BasicController.queryForStationId, type=ss, parentId=aa0d2c4c40fa4f5c, timestamp=1516883834543500, }
{traceId=303bf8e5091d64a3, spanId=cc5ae2fc628b31c8, hostName=ts-ticketinfo-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-ticketinfo-service, clock={"ts-basic-service":40,"ts-price-service":2,"ts-travel-service":18,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":4,"ts-security-service":6,"ts-click-twice":3,"ts-ticketinfo-service":27,"ts-order-service":4,"ts-sso-service":4,"ts-preserve-service":9,"ts-order-other-service":2}, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=cr, parentId=aa0d2c4c40fa4f5c, timestamp=1516883834546000, }
{traceId=303bf8e5091d64a3, spanId=aa0d2c4c40fa4f5c, hostName=ts-ticketinfo-service, destName=ts-travel-service, host=ts-ticketinfo-service, clock={"ts-basic-service":40,"ts-price-service":2,"ts-travel-service":18,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":4,"ts-security-service":6,"ts-click-twice":3,"ts-ticketinfo-service":28,"ts-order-service":4,"ts-sso-service":4,"ts-preserve-service":9,"ts-order-other-service":2}, dest=ts-travel-service, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=ss, parentId=27fb4c3a0464ade2, timestamp=1516883834549000, }
{traceId=303bf8e5091d64a3, spanId=aa0d2c4c40fa4f5c, hostName=ts-travel-service, srcName=ts-ticketinfo-service, src=ts-ticketinfo-service, host=ts-travel-service, clock={"ts-basic-service":40,"ts-price-service":2,"ts-travel-service":19,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":4,"ts-security-service":6,"ts-click-twice":3,"ts-ticketinfo-service":28,"ts-order-service":4,"ts-sso-service":4,"ts-preserve-service":9,"ts-order-other-service":2}, event=ts-travel-service.TravelController.getTripAllDetailInfo, type=cr, parentId=27fb4c3a0464ade2, timestamp=1516883834552000, }
{traceId=303bf8e5091d64a3, spanId=ab33ac5aaf7c5518, hostName=ts-travel-service, destName=ts-seat-service, host=ts-travel-service, clock={"ts-basic-service":40,"ts-price-service":2,"ts-travel-service":20,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":4,"ts-security-service":6,"ts-click-twice":3,"ts-ticketinfo-service":28,"ts-order-service":4,"ts-sso-service":4,"ts-preserve-service":9,"ts-order-other-service":2}, dest=ts-seat-service, event=ts-travel-service.TravelController.getTripAllDetailInfo, type=cs, parentId=27fb4c3a0464ade2, timestamp=1516883834554000, }
{traceId=303bf8e5091d64a3, spanId=ab33ac5aaf7c5518, hostName=ts-seat-service, srcName=ts-travel-service, src=ts-travel-service, host=ts-seat-service, clock={"ts-basic-service":40,"ts-price-service":2,"ts-travel-service":20,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":4,"ts-security-service":6,"ts-click-twice":3,"ts-ticketinfo-service":28,"ts-seat-service":1,"ts-order-service":4,"ts-sso-service":4,"ts-preserve-service":9,"ts-order-other-service":2}, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=sr, parentId=27fb4c3a0464ade2, timestamp=1516883834573500, }
{traceId=303bf8e5091d64a3, spanId=7c399711561faa02, hostName=ts-seat-service, destName=ts-travel-service, host=ts-seat-service, clock={"ts-basic-service":40,"ts-price-service":2,"ts-travel-service":20,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":4,"ts-security-service":6,"ts-click-twice":3,"ts-ticketinfo-service":28,"ts-seat-service":2,"ts-order-service":4,"ts-sso-service":4,"ts-preserve-service":9,"ts-order-other-service":2}, dest=ts-travel-service, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=cs, parentId=ab33ac5aaf7c5518, timestamp=1516883834580500, }
{traceId=303bf8e5091d64a3, spanId=7c399711561faa02, hostName=ts-travel-service, srcName=ts-seat-service, src=ts-seat-service, host=ts-travel-service, clock={"ts-basic-service":40,"ts-price-service":2,"ts-travel-service":21,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":4,"ts-security-service":6,"ts-click-twice":3,"ts-ticketinfo-service":28,"ts-seat-service":2,"ts-order-service":4,"ts-sso-service":4,"ts-preserve-service":9,"ts-order-other-service":2}, event=ts-travel-service.TravelController.getRouteByTripId, type=sr, parentId=ab33ac5aaf7c5518, timestamp=1516883834582500, }
{traceId=303bf8e5091d64a3, spanId=900e32fedc69704d, hostName=ts-travel-service, destName=ts-route-service, host=ts-travel-service, clock={"ts-basic-service":40,"ts-price-service":2,"ts-travel-service":22,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":4,"ts-security-service":6,"ts-click-twice":3,"ts-ticketinfo-service":28,"ts-seat-service":2,"ts-order-service":4,"ts-sso-service":4,"ts-preserve-service":9,"ts-order-other-service":2}, dest=ts-route-service, event=ts-travel-service.TravelController.getRouteByTripId, type=cs, parentId=7c399711561faa02, timestamp=1516883834588500, }
{traceId=303bf8e5091d64a3, spanId=900e32fedc69704d, hostName=ts-route-service, srcName=ts-travel-service, src=ts-travel-service, host=ts-route-service, clock={"ts-basic-service":40,"ts-price-service":2,"ts-travel-service":22,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":5,"ts-security-service":6,"ts-click-twice":3,"ts-ticketinfo-service":28,"ts-seat-service":2,"ts-order-service":4,"ts-sso-service":4,"ts-preserve-service":9,"ts-order-other-service":2}, event=ts-route-service.RouteController.queryById, type=sr, parentId=7c399711561faa02, timestamp=1516883834590000, }
{traceId=303bf8e5091d64a3, spanId=900e32fedc69704d, hostName=ts-route-service, destName=ts-travel-service, host=ts-route-service, clock={"ts-basic-service":40,"ts-price-service":2,"ts-travel-service":22,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":6,"ts-security-service":6,"ts-click-twice":3,"ts-ticketinfo-service":28,"ts-seat-service":2,"ts-order-service":4,"ts-sso-service":4,"ts-preserve-service":9,"ts-order-other-service":2}, dest=ts-travel-service, event=ts-route-service.RouteController.queryById, type=ss, parentId=7c399711561faa02, timestamp=1516883834597000, }
{traceId=303bf8e5091d64a3, spanId=900e32fedc69704d, hostName=ts-travel-service, srcName=ts-route-service, src=ts-route-service, host=ts-travel-service, clock={"ts-basic-service":40,"ts-price-service":2,"ts-travel-service":23,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":6,"ts-security-service":6,"ts-click-twice":3,"ts-ticketinfo-service":28,"ts-seat-service":2,"ts-order-service":4,"ts-sso-service":4,"ts-preserve-service":9,"ts-order-other-service":2}, event=ts-travel-service.TravelController.getRouteByTripId, type=cr, parentId=7c399711561faa02, timestamp=1516883834598500, }
{traceId=303bf8e5091d64a3, spanId=7c399711561faa02, hostName=ts-travel-service, destName=ts-seat-service, host=ts-travel-service, clock={"ts-basic-service":40,"ts-price-service":2,"ts-travel-service":24,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":6,"ts-security-service":6,"ts-click-twice":3,"ts-ticketinfo-service":28,"ts-seat-service":2,"ts-order-service":4,"ts-sso-service":4,"ts-preserve-service":9,"ts-order-other-service":2}, dest=ts-seat-service, event=ts-travel-service.TravelController.getRouteByTripId, type=ss, parentId=ab33ac5aaf7c5518, timestamp=1516883834602500, }
{traceId=303bf8e5091d64a3, spanId=7c399711561faa02, hostName=ts-seat-service, srcName=ts-travel-service, src=ts-travel-service, host=ts-seat-service, clock={"ts-basic-service":40,"ts-price-service":2,"ts-travel-service":24,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":6,"ts-security-service":6,"ts-click-twice":3,"ts-ticketinfo-service":28,"ts-seat-service":3,"ts-order-service":4,"ts-sso-service":4,"ts-preserve-service":9,"ts-order-other-service":2}, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=cr, parentId=ab33ac5aaf7c5518, timestamp=1516883834604500, }
{traceId=303bf8e5091d64a3, spanId=544ef31a6412af72, hostName=ts-seat-service, destName=ts-order-service, host=ts-seat-service, clock={"ts-basic-service":40,"ts-price-service":2,"ts-travel-service":24,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":6,"ts-security-service":6,"ts-click-twice":3,"ts-ticketinfo-service":28,"ts-seat-service":4,"ts-order-service":4,"ts-sso-service":4,"ts-preserve-service":9,"ts-order-other-service":2}, dest=ts-order-service, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=cs, parentId=ab33ac5aaf7c5518, timestamp=1516883834606500, }
{traceId=303bf8e5091d64a3, spanId=544ef31a6412af72, hostName=ts-order-service, srcName=ts-seat-service, src=ts-seat-service, host=ts-order-service, clock={"ts-basic-service":40,"ts-price-service":2,"ts-travel-service":24,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":6,"ts-security-service":6,"ts-click-twice":3,"ts-ticketinfo-service":28,"ts-seat-service":4,"ts-order-service":5,"ts-sso-service":4,"ts-preserve-service":9,"ts-order-other-service":2}, event=ts-order-service.OrderController.getTicketListByDateAndTripId, type=sr, parentId=ab33ac5aaf7c5518, timestamp=1516883834611500, }
{traceId=303bf8e5091d64a3, spanId=544ef31a6412af72, hostName=ts-order-service, destName=ts-seat-service, host=ts-order-service, clock={"ts-basic-service":40,"ts-price-service":2,"ts-travel-service":24,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":6,"ts-security-service":6,"ts-click-twice":3,"ts-ticketinfo-service":28,"ts-seat-service":4,"ts-order-service":6,"ts-sso-service":4,"ts-preserve-service":9,"ts-order-other-service":2}, dest=ts-seat-service, event=ts-order-service.OrderController.getTicketListByDateAndTripId, type=ss, parentId=ab33ac5aaf7c5518, timestamp=1516883834621500, }
{traceId=303bf8e5091d64a3, spanId=544ef31a6412af72, hostName=ts-seat-service, srcName=ts-order-service, src=ts-order-service, host=ts-seat-service, clock={"ts-basic-service":40,"ts-price-service":2,"ts-travel-service":24,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":6,"ts-security-service":6,"ts-click-twice":3,"ts-ticketinfo-service":28,"ts-seat-service":5,"ts-order-service":6,"ts-sso-service":4,"ts-preserve-service":9,"ts-order-other-service":2}, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=cr, parentId=ab33ac5aaf7c5518, timestamp=1516883834626500, }
{traceId=303bf8e5091d64a3, spanId=e207ca252040fd0e, hostName=ts-seat-service, destName=ts-travel-service, host=ts-seat-service, clock={"ts-basic-service":40,"ts-price-service":2,"ts-travel-service":24,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":6,"ts-security-service":6,"ts-click-twice":3,"ts-ticketinfo-service":28,"ts-seat-service":6,"ts-order-service":6,"ts-sso-service":4,"ts-preserve-service":9,"ts-order-other-service":2}, dest=ts-travel-service, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=cs, parentId=ab33ac5aaf7c5518, timestamp=1516883834628500, }
{traceId=303bf8e5091d64a3, spanId=e207ca252040fd0e, hostName=ts-travel-service, srcName=ts-seat-service, src=ts-seat-service, host=ts-travel-service, clock={"ts-basic-service":40,"ts-price-service":2,"ts-travel-service":25,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":6,"ts-security-service":6,"ts-click-twice":3,"ts-ticketinfo-service":28,"ts-seat-service":6,"ts-order-service":6,"ts-sso-service":4,"ts-preserve-service":9,"ts-order-other-service":2}, event=ts-travel-service.TravelController.getTrainTypeByTripId, type=sr, parentId=ab33ac5aaf7c5518, timestamp=1516883834631000, }
{traceId=303bf8e5091d64a3, spanId=627a8d36829fd75a, hostName=ts-travel-service, destName=ts-train-service, host=ts-travel-service, clock={"ts-basic-service":40,"ts-price-service":2,"ts-travel-service":26,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":6,"ts-security-service":6,"ts-click-twice":3,"ts-ticketinfo-service":28,"ts-seat-service":6,"ts-order-service":6,"ts-sso-service":4,"ts-preserve-service":9,"ts-order-other-service":2}, dest=ts-train-service, event=ts-travel-service.TravelController.getTrainTypeByTripId, type=cs, parentId=e207ca252040fd0e, timestamp=1516883834638000, }
{traceId=303bf8e5091d64a3, spanId=627a8d36829fd75a, hostName=ts-train-service, srcName=ts-travel-service, src=ts-travel-service, host=ts-train-service, clock={"ts-basic-service":40,"ts-price-service":2,"ts-travel-service":26,"ts-train-service":3,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":6,"ts-security-service":6,"ts-click-twice":3,"ts-ticketinfo-service":28,"ts-seat-service":6,"ts-order-service":6,"ts-sso-service":4,"ts-preserve-service":9,"ts-order-other-service":2}, event=ts-train-service.TrainController.retrieve, type=sr, parentId=e207ca252040fd0e, timestamp=1516883834639500, }
{traceId=303bf8e5091d64a3, spanId=627a8d36829fd75a, hostName=ts-train-service, destName=ts-travel-service, host=ts-train-service, clock={"ts-basic-service":40,"ts-price-service":2,"ts-travel-service":26,"ts-train-service":4,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":6,"ts-security-service":6,"ts-click-twice":3,"ts-ticketinfo-service":28,"ts-seat-service":6,"ts-order-service":6,"ts-sso-service":4,"ts-preserve-service":9,"ts-order-other-service":2}, dest=ts-travel-service, event=ts-train-service.TrainController.retrieve, type=ss, parentId=e207ca252040fd0e, timestamp=1516883834648500, }
{traceId=303bf8e5091d64a3, spanId=627a8d36829fd75a, hostName=ts-travel-service, srcName=ts-train-service, src=ts-train-service, host=ts-travel-service, clock={"ts-basic-service":40,"ts-price-service":2,"ts-travel-service":27,"ts-train-service":4,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":6,"ts-security-service":6,"ts-click-twice":3,"ts-ticketinfo-service":28,"ts-seat-service":6,"ts-order-service":6,"ts-sso-service":4,"ts-preserve-service":9,"ts-order-other-service":2}, event=ts-travel-service.TravelController.getTrainTypeByTripId, type=cr, parentId=e207ca252040fd0e, timestamp=1516883834650000, }
{traceId=303bf8e5091d64a3, spanId=e207ca252040fd0e, hostName=ts-travel-service, destName=ts-seat-service, host=ts-travel-service, clock={"ts-basic-service":40,"ts-price-service":2,"ts-travel-service":28,"ts-train-service":4,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":6,"ts-security-service":6,"ts-click-twice":3,"ts-ticketinfo-service":28,"ts-seat-service":6,"ts-order-service":6,"ts-sso-service":4,"ts-preserve-service":9,"ts-order-other-service":2}, dest=ts-seat-service, event=ts-travel-service.TravelController.getTrainTypeByTripId, type=ss, parentId=ab33ac5aaf7c5518, timestamp=1516883834652000, }
{traceId=303bf8e5091d64a3, spanId=e207ca252040fd0e, hostName=ts-seat-service, srcName=ts-travel-service, src=ts-travel-service, host=ts-seat-service, clock={"ts-basic-service":40,"ts-price-service":2,"ts-travel-service":28,"ts-train-service":4,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":6,"ts-security-service":6,"ts-click-twice":3,"ts-ticketinfo-service":28,"ts-seat-service":7,"ts-order-service":6,"ts-sso-service":4,"ts-preserve-service":9,"ts-order-other-service":2}, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=cr, parentId=ab33ac5aaf7c5518, timestamp=1516883834654500, }
{traceId=303bf8e5091d64a3, spanId=0225240c9d19cc5b, hostName=ts-seat-service, destName=ts-config-service, host=ts-seat-service, clock={"ts-basic-service":40,"ts-price-service":2,"ts-travel-service":28,"ts-train-service":4,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":6,"ts-security-service":6,"ts-click-twice":3,"ts-ticketinfo-service":28,"ts-seat-service":8,"ts-order-service":6,"ts-sso-service":4,"ts-preserve-service":9,"ts-order-other-service":2}, dest=ts-config-service, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=cs, parentId=ab33ac5aaf7c5518, timestamp=1516883834656500, }
{traceId=303bf8e5091d64a3, spanId=0225240c9d19cc5b, hostName=ts-config-service, srcName=ts-seat-service, src=ts-seat-service, host=ts-config-service, clock={"ts-basic-service":40,"ts-config-service":1,"ts-price-service":2,"ts-travel-service":28,"ts-train-service":4,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":6,"ts-security-service":6,"ts-click-twice":3,"ts-ticketinfo-service":28,"ts-seat-service":8,"ts-order-service":6,"ts-sso-service":4,"ts-preserve-service":9,"ts-order-other-service":2}, event=ts-config-service.ConfigController.query, type=sr, parentId=ab33ac5aaf7c5518, timestamp=1516883834659000, }
{traceId=303bf8e5091d64a3, spanId=0225240c9d19cc5b, hostName=ts-config-service, destName=ts-seat-service, host=ts-config-service, clock={"ts-basic-service":40,"ts-config-service":2,"ts-price-service":2,"ts-travel-service":28,"ts-train-service":4,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":6,"ts-security-service":6,"ts-click-twice":3,"ts-ticketinfo-service":28,"ts-seat-service":8,"ts-order-service":6,"ts-sso-service":4,"ts-preserve-service":9,"ts-order-other-service":2}, dest=ts-seat-service, event=ts-config-service.ConfigController.query, type=ss, parentId=ab33ac5aaf7c5518, timestamp=1516883834668000, }
{traceId=303bf8e5091d64a3, spanId=0225240c9d19cc5b, hostName=ts-seat-service, srcName=ts-config-service, src=ts-config-service, host=ts-seat-service, clock={"ts-basic-service":40,"ts-config-service":2,"ts-price-service":2,"ts-travel-service":28,"ts-train-service":4,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":6,"ts-security-service":6,"ts-click-twice":3,"ts-ticketinfo-service":28,"ts-seat-service":9,"ts-order-service":6,"ts-sso-service":4,"ts-preserve-service":9,"ts-order-other-service":2}, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=cr, parentId=ab33ac5aaf7c5518, timestamp=1516883834670500, }
{traceId=303bf8e5091d64a3, spanId=ab33ac5aaf7c5518, hostName=ts-seat-service, destName=ts-travel-service, host=ts-seat-service, clock={"ts-basic-service":40,"ts-config-service":2,"ts-price-service":2,"ts-travel-service":28,"ts-train-service":4,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":6,"ts-security-service":6,"ts-click-twice":3,"ts-ticketinfo-service":28,"ts-seat-service":10,"ts-order-service":6,"ts-sso-service":4,"ts-preserve-service":9,"ts-order-other-service":2}, dest=ts-travel-service, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=ss, parentId=27fb4c3a0464ade2, timestamp=1516883834673500, }
{traceId=303bf8e5091d64a3, spanId=ab33ac5aaf7c5518, hostName=ts-travel-service, srcName=ts-seat-service, src=ts-seat-service, host=ts-travel-service, clock={"ts-basic-service":40,"ts-config-service":2,"ts-price-service":2,"ts-travel-service":29,"ts-train-service":4,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":6,"ts-security-service":6,"ts-click-twice":3,"ts-ticketinfo-service":28,"ts-seat-service":10,"ts-order-service":6,"ts-sso-service":4,"ts-preserve-service":9,"ts-order-other-service":2}, event=ts-travel-service.TravelController.getTripAllDetailInfo, type=cr, parentId=27fb4c3a0464ade2, timestamp=1516883834693000, }
{traceId=303bf8e5091d64a3, spanId=0674225730334bb6, hostName=ts-travel-service, destName=ts-ticketinfo-service, host=ts-travel-service, clock={"ts-basic-service":40,"ts-config-service":2,"ts-price-service":2,"ts-travel-service":30,"ts-train-service":4,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":6,"ts-security-service":6,"ts-click-twice":3,"ts-ticketinfo-service":28,"ts-seat-service":10,"ts-order-service":6,"ts-sso-service":4,"ts-preserve-service":9,"ts-order-other-service":2}, dest=ts-ticketinfo-service, event=ts-travel-service.TravelController.getTripAllDetailInfo, type=cs, parentId=27fb4c3a0464ade2, timestamp=1516883834695000, }
{traceId=303bf8e5091d64a3, spanId=0674225730334bb6, hostName=ts-ticketinfo-service, srcName=ts-travel-service, src=ts-travel-service, host=ts-ticketinfo-service, clock={"ts-basic-service":40,"ts-config-service":2,"ts-price-service":2,"ts-travel-service":30,"ts-train-service":4,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":6,"ts-security-service":6,"ts-click-twice":3,"ts-ticketinfo-service":29,"ts-seat-service":10,"ts-order-service":6,"ts-sso-service":4,"ts-preserve-service":9,"ts-order-other-service":2}, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=sr, parentId=27fb4c3a0464ade2, timestamp=1516883834697000, }
{traceId=303bf8e5091d64a3, spanId=d3a71531a02f07f6, hostName=ts-ticketinfo-service, destName=ts-basic-service, host=ts-ticketinfo-service, clock={"ts-basic-service":40,"ts-config-service":2,"ts-price-service":2,"ts-travel-service":30,"ts-train-service":4,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":6,"ts-security-service":6,"ts-click-twice":3,"ts-ticketinfo-service":30,"ts-seat-service":10,"ts-order-service":6,"ts-sso-service":4,"ts-preserve-service":9,"ts-order-other-service":2}, dest=ts-basic-service, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=cs, parentId=0674225730334bb6, timestamp=1516883834699000, }
{traceId=303bf8e5091d64a3, spanId=d3a71531a02f07f6, hostName=ts-basic-service, srcName=ts-ticketinfo-service, src=ts-ticketinfo-service, host=ts-basic-service, clock={"ts-basic-service":41,"ts-config-service":2,"ts-price-service":2,"ts-travel-service":30,"ts-train-service":4,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":6,"ts-security-service":6,"ts-click-twice":3,"ts-ticketinfo-service":30,"ts-seat-service":10,"ts-order-service":6,"ts-sso-service":4,"ts-preserve-service":9,"ts-order-other-service":2}, event=ts-basic-service.BasicController.queryForStationId, type=sr, parentId=0674225730334bb6, timestamp=1516883834701000, }
{traceId=303bf8e5091d64a3, spanId=783172fc802fa029, hostName=ts-basic-service, destName=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":42,"ts-config-service":2,"ts-price-service":2,"ts-travel-service":30,"ts-train-service":4,"ts-contacts-service":4,"ts-station-service":20,"ts-route-service":6,"ts-security-service":6,"ts-click-twice":3,"ts-ticketinfo-service":30,"ts-seat-service":10,"ts-order-service":6,"ts-sso-service":4,"ts-preserve-service":9,"ts-order-other-service":2}, dest=ts-station-service, event=ts-basic-service.BasicController.queryForStationId, type=cs, parentId=d3a71531a02f07f6, timestamp=1516883834703000, }
{traceId=303bf8e5091d64a3, spanId=783172fc802fa029, hostName=ts-station-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":42,"ts-config-service":2,"ts-price-service":2,"ts-travel-service":30,"ts-train-service":4,"ts-contacts-service":4,"ts-station-service":21,"ts-route-service":6,"ts-security-service":6,"ts-click-twice":3,"ts-ticketinfo-service":30,"ts-seat-service":10,"ts-order-service":6,"ts-sso-service":4,"ts-preserve-service":9,"ts-order-other-service":2}, event=ts-station-service.StationController.queryForId, type=sr, parentId=d3a71531a02f07f6, timestamp=1516883834706000, }
{traceId=303bf8e5091d64a3, spanId=783172fc802fa029, hostName=ts-station-service, destName=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":42,"ts-config-service":2,"ts-price-service":2,"ts-travel-service":30,"ts-train-service":4,"ts-contacts-service":4,"ts-station-service":22,"ts-route-service":6,"ts-security-service":6,"ts-click-twice":3,"ts-ticketinfo-service":30,"ts-seat-service":10,"ts-order-service":6,"ts-sso-service":4,"ts-preserve-service":9,"ts-order-other-service":2}, dest=ts-basic-service, event=ts-station-service.StationController.queryForId, type=ss, parentId=d3a71531a02f07f6, timestamp=1516883834710000, }
