
=== TestCase6 case6\fail1\basic1 Fail execution 1 ===
{traceId=1477de815d3d8366, spanId=1477de815d3d8366, hostName=ts-travel2-service, srcName=null, src=null, host=ts-travel2-service, clock={"ts-travel2-service":1}, event=ts-travel2-service.Travel2Controller.query, type=sr, parentId=, timestamp=1517210829327000, }
{traceId=52c7d792ba9c6ccf, spanId=75f78856f5194263, hostName=ts-travel2-service, destName=ts-seat-service, host=ts-travel2-service, clock={"ts-basic-service":48,"ts-config-service":2,"ts-travel2-service":42,"ts-price-service":2,"ts-train-service":6,"ts-contacts-service":4,"ts-station-service":24,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":36,"ts-preserve-other-service":8,"ts-seat-service":16,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, dest=ts-seat-service, event=ts-travel2-service.Travel2Controller.getTrainTypeByTripId, type=ss, parentId=b5a53bb6fd8a0735, timestamp=1517223786794500, }
{traceId=52c7d792ba9c6ccf, spanId=75f78856f5194263, hostName=ts-seat-service, srcName=ts-travel2-service, src=ts-travel2-service, host=ts-seat-service, clock={"ts-basic-service":48,"ts-config-service":2,"ts-travel2-service":42,"ts-price-service":2,"ts-train-service":6,"ts-contacts-service":4,"ts-station-service":24,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":36,"ts-preserve-other-service":8,"ts-seat-service":17,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=cr, parentId=b5a53bb6fd8a0735, timestamp=1517223786795000, }
{traceId=52c7d792ba9c6ccf, spanId=5cde48507f8c3376, hostName=ts-seat-service, destName=ts-config-service, host=ts-seat-service, clock={"ts-basic-service":48,"ts-config-service":2,"ts-travel2-service":42,"ts-price-service":2,"ts-train-service":6,"ts-contacts-service":4,"ts-station-service":24,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":36,"ts-preserve-other-service":8,"ts-seat-service":18,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, dest=ts-config-service, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=cs, parentId=b5a53bb6fd8a0735, timestamp=1517223786797000, }
{traceId=52c7d792ba9c6ccf, spanId=5cde48507f8c3376, hostName=ts-config-service, srcName=ts-seat-service, src=ts-seat-service, host=ts-config-service, clock={"ts-basic-service":48,"ts-config-service":3,"ts-travel2-service":42,"ts-price-service":2,"ts-train-service":6,"ts-contacts-service":4,"ts-station-service":24,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":36,"ts-preserve-other-service":8,"ts-seat-service":18,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, event=ts-config-service.ConfigController.query, type=sr, parentId=b5a53bb6fd8a0735, timestamp=1517223786799500, }
{traceId=52c7d792ba9c6ccf, spanId=5cde48507f8c3376, hostName=ts-config-service, destName=ts-seat-service, host=ts-config-service, clock={"ts-basic-service":48,"ts-config-service":4,"ts-travel2-service":42,"ts-price-service":2,"ts-train-service":6,"ts-contacts-service":4,"ts-station-service":24,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":36,"ts-preserve-other-service":8,"ts-seat-service":18,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, dest=ts-seat-service, event=ts-config-service.ConfigController.query, type=ss, parentId=b5a53bb6fd8a0735, timestamp=1517223786804500, }
{traceId=52c7d792ba9c6ccf, spanId=5cde48507f8c3376, hostName=ts-seat-service, srcName=ts-config-service, src=ts-config-service, host=ts-seat-service, clock={"ts-basic-service":48,"ts-config-service":4,"ts-travel2-service":42,"ts-price-service":2,"ts-train-service":6,"ts-contacts-service":4,"ts-station-service":24,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":36,"ts-preserve-other-service":8,"ts-seat-service":19,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=cr, parentId=b5a53bb6fd8a0735, timestamp=1517223786807000, }
{traceId=52c7d792ba9c6ccf, spanId=b5a53bb6fd8a0735, hostName=ts-seat-service, destName=ts-travel2-service, host=ts-seat-service, clock={"ts-basic-service":48,"ts-config-service":4,"ts-travel2-service":42,"ts-price-service":2,"ts-train-service":6,"ts-contacts-service":4,"ts-station-service":24,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":36,"ts-preserve-other-service":8,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, dest=ts-travel2-service, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=ss, parentId=bf9e711f648fbdcf, timestamp=1517223786808000, }
{traceId=52c7d792ba9c6ccf, spanId=b5a53bb6fd8a0735, hostName=ts-travel2-service, srcName=ts-seat-service, src=ts-seat-service, host=ts-travel2-service, clock={"ts-basic-service":48,"ts-config-service":4,"ts-travel2-service":43,"ts-price-service":2,"ts-train-service":6,"ts-contacts-service":4,"ts-station-service":24,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":36,"ts-preserve-other-service":8,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, event=ts-travel2-service.Travel2Controller.getTripAllDetailInfo, type=cr, parentId=bf9e711f648fbdcf, timestamp=1517223786810000, }
{traceId=52c7d792ba9c6ccf, spanId=54239a7ae344804b, hostName=ts-travel2-service, destName=ts-train-service, host=ts-travel2-service, clock={"ts-basic-service":48,"ts-config-service":4,"ts-travel2-service":44,"ts-price-service":2,"ts-train-service":6,"ts-contacts-service":4,"ts-station-service":24,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":36,"ts-preserve-other-service":8,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, dest=ts-train-service, event=ts-travel2-service.Travel2Controller.getTripAllDetailInfo, type=cs, parentId=bf9e711f648fbdcf, timestamp=1517223786811000, }
{traceId=52c7d792ba9c6ccf, spanId=54239a7ae344804b, hostName=ts-train-service, srcName=ts-travel2-service, src=ts-travel2-service, host=ts-train-service, clock={"ts-basic-service":48,"ts-config-service":4,"ts-travel2-service":44,"ts-price-service":2,"ts-train-service":7,"ts-contacts-service":4,"ts-station-service":24,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":36,"ts-preserve-other-service":8,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, event=ts-train-service.TrainController.retrieve, type=sr, parentId=bf9e711f648fbdcf, timestamp=1517223786812500, }
{traceId=52c7d792ba9c6ccf, spanId=54239a7ae344804b, hostName=ts-train-service, destName=ts-travel2-service, host=ts-train-service, clock={"ts-basic-service":48,"ts-config-service":4,"ts-travel2-service":44,"ts-price-service":2,"ts-train-service":8,"ts-contacts-service":4,"ts-station-service":24,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":36,"ts-preserve-other-service":8,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, dest=ts-travel2-service, event=ts-train-service.TrainController.retrieve, type=ss, parentId=bf9e711f648fbdcf, timestamp=1517223786816500, }
{traceId=52c7d792ba9c6ccf, spanId=54239a7ae344804b, hostName=ts-travel2-service, srcName=ts-train-service, src=ts-train-service, host=ts-travel2-service, clock={"ts-basic-service":48,"ts-config-service":4,"ts-travel2-service":45,"ts-price-service":2,"ts-train-service":8,"ts-contacts-service":4,"ts-station-service":24,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":36,"ts-preserve-other-service":8,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, event=ts-travel2-service.Travel2Controller.getTripAllDetailInfo, type=cr, parentId=bf9e711f648fbdcf, timestamp=1517223786818000, }
{traceId=52c7d792ba9c6ccf, spanId=bf9e711f648fbdcf, hostName=ts-travel2-service, destName=ts-preserve-other-service, host=ts-travel2-service, clock={"ts-basic-service":48,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":2,"ts-train-service":8,"ts-contacts-service":4,"ts-station-service":24,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":36,"ts-preserve-other-service":8,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, dest=ts-preserve-other-service, event=ts-travel2-service.Travel2Controller.getTripAllDetailInfo, type=ss, parentId=52c7d792ba9c6ccf, timestamp=1517223786823000, }
{traceId=52c7d792ba9c6ccf, spanId=bf9e711f648fbdcf, hostName=ts-preserve-other-service, srcName=ts-travel2-service, src=ts-travel2-service, host=ts-preserve-other-service, clock={"ts-basic-service":48,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":2,"ts-train-service":8,"ts-contacts-service":4,"ts-station-service":24,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":36,"ts-preserve-other-service":9,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, event=ts-preserve-other-service.PreserveOtherController.preserve, type=cr, parentId=52c7d792ba9c6ccf, timestamp=1517223786828000, }
{traceId=52c7d792ba9c6ccf, spanId=2de660a6dcdb50c1, hostName=ts-preserve-other-service, destName=ts-station-service, host=ts-preserve-other-service, clock={"ts-basic-service":48,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":2,"ts-train-service":8,"ts-contacts-service":4,"ts-station-service":24,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":36,"ts-preserve-other-service":10,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, dest=ts-station-service, event=ts-preserve-other-service.PreserveOtherController.preserve, type=cs, parentId=52c7d792ba9c6ccf, timestamp=1517223786830000, }
{traceId=52c7d792ba9c6ccf, spanId=2de660a6dcdb50c1, hostName=ts-station-service, srcName=ts-preserve-other-service, src=ts-preserve-other-service, host=ts-station-service, clock={"ts-basic-service":48,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":2,"ts-train-service":8,"ts-contacts-service":4,"ts-station-service":25,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":36,"ts-preserve-other-service":10,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, event=ts-station-service.StationController.queryForId, type=sr, parentId=52c7d792ba9c6ccf, timestamp=1517223786831000, }
{traceId=52c7d792ba9c6ccf, spanId=2de660a6dcdb50c1, hostName=ts-station-service, destName=ts-preserve-other-service, host=ts-station-service, clock={"ts-basic-service":48,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":2,"ts-train-service":8,"ts-contacts-service":4,"ts-station-service":26,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":36,"ts-preserve-other-service":10,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, dest=ts-preserve-other-service, event=ts-station-service.StationController.queryForId, type=ss, parentId=52c7d792ba9c6ccf, timestamp=1517223786835000, }
{traceId=52c7d792ba9c6ccf, spanId=2de660a6dcdb50c1, hostName=ts-preserve-other-service, srcName=ts-station-service, src=ts-station-service, host=ts-preserve-other-service, clock={"ts-basic-service":48,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":2,"ts-train-service":8,"ts-contacts-service":4,"ts-station-service":26,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":36,"ts-preserve-other-service":11,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, event=ts-preserve-other-service.PreserveOtherController.preserve, type=cr, parentId=52c7d792ba9c6ccf, timestamp=1517223786836000, }
{traceId=52c7d792ba9c6ccf, spanId=6c9a6047e685b669, hostName=ts-preserve-other-service, destName=ts-station-service, host=ts-preserve-other-service, clock={"ts-basic-service":48,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":2,"ts-train-service":8,"ts-contacts-service":4,"ts-station-service":26,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":36,"ts-preserve-other-service":12,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, dest=ts-station-service, event=ts-preserve-other-service.PreserveOtherController.preserve, type=cs, parentId=52c7d792ba9c6ccf, timestamp=1517223786838000, }
{traceId=52c7d792ba9c6ccf, spanId=6c9a6047e685b669, hostName=ts-station-service, srcName=ts-preserve-other-service, src=ts-preserve-other-service, host=ts-station-service, clock={"ts-basic-service":48,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":2,"ts-train-service":8,"ts-contacts-service":4,"ts-station-service":27,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":36,"ts-preserve-other-service":12,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, event=ts-station-service.StationController.queryForId, type=sr, parentId=52c7d792ba9c6ccf, timestamp=1517223786839000, }
{traceId=52c7d792ba9c6ccf, spanId=6c9a6047e685b669, hostName=ts-station-service, destName=ts-preserve-other-service, host=ts-station-service, clock={"ts-basic-service":48,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":2,"ts-train-service":8,"ts-contacts-service":4,"ts-station-service":28,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":36,"ts-preserve-other-service":12,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, dest=ts-preserve-other-service, event=ts-station-service.StationController.queryForId, type=ss, parentId=52c7d792ba9c6ccf, timestamp=1517223786842000, }
{traceId=52c7d792ba9c6ccf, spanId=6c9a6047e685b669, hostName=ts-preserve-other-service, srcName=ts-station-service, src=ts-station-service, host=ts-preserve-other-service, clock={"ts-basic-service":48,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":2,"ts-train-service":8,"ts-contacts-service":4,"ts-station-service":28,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":36,"ts-preserve-other-service":13,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, event=ts-preserve-other-service.PreserveOtherController.preserve, type=cr, parentId=52c7d792ba9c6ccf, timestamp=1517223786843000, }
{traceId=52c7d792ba9c6ccf, spanId=c1d18a96e59d5620, hostName=ts-preserve-other-service, destName=ts-ticketinfo-service, host=ts-preserve-other-service, clock={"ts-basic-service":48,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":2,"ts-train-service":8,"ts-contacts-service":4,"ts-station-service":28,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":36,"ts-preserve-other-service":14,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, dest=ts-ticketinfo-service, event=ts-preserve-other-service.PreserveOtherController.preserve, type=cs, parentId=52c7d792ba9c6ccf, timestamp=1517223786848000, }
{traceId=52c7d792ba9c6ccf, spanId=c1d18a96e59d5620, hostName=ts-ticketinfo-service, srcName=ts-preserve-other-service, src=ts-preserve-other-service, host=ts-ticketinfo-service, clock={"ts-basic-service":48,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":2,"ts-train-service":8,"ts-contacts-service":4,"ts-station-service":28,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":37,"ts-preserve-other-service":14,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, event=ts-ticketinfo-service.TicketInfoController.queryForTravel, type=sr, parentId=52c7d792ba9c6ccf, timestamp=1517223786851000, }
{traceId=52c7d792ba9c6ccf, spanId=d35d9554ee843919, hostName=ts-ticketinfo-service, destName=ts-basic-service, host=ts-ticketinfo-service, clock={"ts-basic-service":48,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":2,"ts-train-service":8,"ts-contacts-service":4,"ts-station-service":28,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":38,"ts-preserve-other-service":14,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, dest=ts-basic-service, event=ts-ticketinfo-service.TicketInfoController.queryForTravel, type=cs, parentId=c1d18a96e59d5620, timestamp=1517223786853000, }
{traceId=52c7d792ba9c6ccf, spanId=d35d9554ee843919, hostName=ts-basic-service, srcName=ts-ticketinfo-service, src=ts-ticketinfo-service, host=ts-basic-service, clock={"ts-basic-service":49,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":2,"ts-train-service":8,"ts-contacts-service":4,"ts-station-service":28,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":38,"ts-preserve-other-service":14,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, event=ts-basic-service.BasicController.queryForTravel, type=sr, parentId=c1d18a96e59d5620, timestamp=1517223786854000, }
{traceId=52c7d792ba9c6ccf, spanId=0bde5b30b162cacd, hostName=ts-basic-service, destName=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":50,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":2,"ts-train-service":8,"ts-contacts-service":4,"ts-station-service":28,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":38,"ts-preserve-other-service":14,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, dest=ts-station-service, event=ts-basic-service.BasicController.queryForTravel, type=cs, parentId=d35d9554ee843919, timestamp=1517223786856000, }
{traceId=52c7d792ba9c6ccf, spanId=0bde5b30b162cacd, hostName=ts-station-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":50,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":2,"ts-train-service":8,"ts-contacts-service":4,"ts-station-service":29,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":38,"ts-preserve-other-service":14,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, event=ts-station-service.StationController.exist, type=sr, parentId=d35d9554ee843919, timestamp=1517223786857500, }
{traceId=52c7d792ba9c6ccf, spanId=0bde5b30b162cacd, hostName=ts-station-service, destName=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":50,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":2,"ts-train-service":8,"ts-contacts-service":4,"ts-station-service":30,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":38,"ts-preserve-other-service":14,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, dest=ts-basic-service, event=ts-station-service.StationController.exist, type=ss, parentId=d35d9554ee843919, timestamp=1517223786860500, }
{traceId=52c7d792ba9c6ccf, spanId=0bde5b30b162cacd, hostName=ts-basic-service, srcName=ts-station-service, src=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":51,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":2,"ts-train-service":8,"ts-contacts-service":4,"ts-station-service":30,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":38,"ts-preserve-other-service":14,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, event=ts-basic-service.BasicController.queryForTravel, type=cr, parentId=d35d9554ee843919, timestamp=1517223786862000, }
{traceId=52c7d792ba9c6ccf, spanId=edd1f2cf18060cf2, hostName=ts-basic-service, destName=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":52,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":2,"ts-train-service":8,"ts-contacts-service":4,"ts-station-service":30,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":38,"ts-preserve-other-service":14,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, dest=ts-station-service, event=ts-basic-service.BasicController.queryForTravel, type=cs, parentId=d35d9554ee843919, timestamp=1517223786864000, }
{traceId=52c7d792ba9c6ccf, spanId=edd1f2cf18060cf2, hostName=ts-station-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":52,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":2,"ts-train-service":8,"ts-contacts-service":4,"ts-station-service":31,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":38,"ts-preserve-other-service":14,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, event=ts-station-service.StationController.exist, type=sr, parentId=d35d9554ee843919, timestamp=1517223786865500, }
{traceId=52c7d792ba9c6ccf, spanId=edd1f2cf18060cf2, hostName=ts-station-service, destName=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":52,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":2,"ts-train-service":8,"ts-contacts-service":4,"ts-station-service":32,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":38,"ts-preserve-other-service":14,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, dest=ts-basic-service, event=ts-station-service.StationController.exist, type=ss, parentId=d35d9554ee843919, timestamp=1517223786867500, }
{traceId=52c7d792ba9c6ccf, spanId=edd1f2cf18060cf2, hostName=ts-basic-service, srcName=ts-station-service, src=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":53,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":2,"ts-train-service":8,"ts-contacts-service":4,"ts-station-service":32,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":38,"ts-preserve-other-service":14,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, event=ts-basic-service.BasicController.queryForTravel, type=cr, parentId=d35d9554ee843919, timestamp=1517223786869000, }
{traceId=52c7d792ba9c6ccf, spanId=af338a58c30f2634, hostName=ts-basic-service, destName=ts-train-service, host=ts-basic-service, clock={"ts-basic-service":54,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":2,"ts-train-service":8,"ts-contacts-service":4,"ts-station-service":32,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":38,"ts-preserve-other-service":14,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, dest=ts-train-service, event=ts-basic-service.BasicController.queryForTravel, type=cs, parentId=d35d9554ee843919, timestamp=1517223786870000, }
{traceId=52c7d792ba9c6ccf, spanId=af338a58c30f2634, hostName=ts-train-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-train-service, clock={"ts-basic-service":54,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":2,"ts-train-service":9,"ts-contacts-service":4,"ts-station-service":32,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":38,"ts-preserve-other-service":14,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, event=ts-train-service.TrainController.retrieve, type=sr, parentId=d35d9554ee843919, timestamp=1517223786871500, }
{traceId=52c7d792ba9c6ccf, spanId=af338a58c30f2634, hostName=ts-train-service, destName=ts-basic-service, host=ts-train-service, clock={"ts-basic-service":54,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":2,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":32,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":38,"ts-preserve-other-service":14,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, dest=ts-basic-service, event=ts-train-service.TrainController.retrieve, type=ss, parentId=d35d9554ee843919, timestamp=1517223786875500, }
{traceId=52c7d792ba9c6ccf, spanId=af338a58c30f2634, hostName=ts-basic-service, srcName=ts-train-service, src=ts-train-service, host=ts-basic-service, clock={"ts-basic-service":55,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":2,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":32,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":38,"ts-preserve-other-service":14,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, event=ts-basic-service.BasicController.queryForTravel, type=cr, parentId=d35d9554ee843919, timestamp=1517223786877000, }
{traceId=52c7d792ba9c6ccf, spanId=9bf5ad6be06799a7, hostName=ts-basic-service, destName=ts-route-service, host=ts-basic-service, clock={"ts-basic-service":56,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":2,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":32,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":38,"ts-preserve-other-service":14,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, dest=ts-route-service, event=ts-basic-service.BasicController.queryForTravel, type=cs, parentId=d35d9554ee843919, timestamp=1517223786878000, }
{traceId=52c7d792ba9c6ccf, spanId=9bf5ad6be06799a7, hostName=ts-route-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-route-service, clock={"ts-basic-service":56,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":2,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":32,"ts-route-service":9,"ts-security-service":6,"ts-ticketinfo-service":38,"ts-preserve-other-service":14,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, event=ts-route-service.RouteController.queryById, type=sr, parentId=d35d9554ee843919, timestamp=1517223786879000, }
{traceId=52c7d792ba9c6ccf, spanId=9bf5ad6be06799a7, hostName=ts-route-service, destName=ts-basic-service, host=ts-route-service, clock={"ts-basic-service":56,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":2,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":32,"ts-route-service":10,"ts-security-service":6,"ts-ticketinfo-service":38,"ts-preserve-other-service":14,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, dest=ts-basic-service, event=ts-route-service.RouteController.queryById, type=ss, parentId=d35d9554ee843919, timestamp=1517223786883000, }
{traceId=52c7d792ba9c6ccf, spanId=9bf5ad6be06799a7, hostName=ts-basic-service, srcName=ts-route-service, src=ts-route-service, host=ts-basic-service, clock={"ts-basic-service":57,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":2,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":32,"ts-route-service":10,"ts-security-service":6,"ts-ticketinfo-service":38,"ts-preserve-other-service":14,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, event=ts-basic-service.BasicController.queryForTravel, type=cr, parentId=d35d9554ee843919, timestamp=1517223786884000, }
{traceId=52c7d792ba9c6ccf, spanId=4911ec3c206b7455, hostName=ts-basic-service, destName=ts-price-service, host=ts-basic-service, clock={"ts-basic-service":58,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":2,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":32,"ts-route-service":10,"ts-security-service":6,"ts-ticketinfo-service":38,"ts-preserve-other-service":14,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, dest=ts-price-service, event=ts-basic-service.BasicController.queryForTravel, type=cs, parentId=d35d9554ee843919, timestamp=1517223786885000, }
{traceId=52c7d792ba9c6ccf, spanId=4911ec3c206b7455, hostName=ts-price-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-price-service, clock={"ts-basic-service":58,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":3,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":32,"ts-route-service":10,"ts-security-service":6,"ts-ticketinfo-service":38,"ts-preserve-other-service":14,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, event=ts-price-service.PriceController.query, type=sr, parentId=d35d9554ee843919, timestamp=1517223786886500, }
