
=== TestCase7 case7\fail1\basic-2 Fail execution 1 ===
{traceId=201ace7b844d24b9, spanId=201ace7b844d24b9, hostName=ts-preserve-other-service, srcName=null, src=null, host=ts-preserve-other-service, clock={"ts-preserve-other-service":1}, event=ts-preserve-other-service.PreserveOtherController.preserve, type=sr, parentId=, timestamp=1517213665108000, }
{traceId=201ace7b844d24b9, spanId=9976b157493f1d8d, hostName=ts-basic-service, destName=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":50,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":2,"ts-train-service":8,"ts-contacts-service":4,"ts-station-service":28,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":38,"ts-preserve-other-service":14,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, dest=ts-station-service, event=ts-basic-service.BasicController.queryForTravel, type=cs, parentId=f19daa0cdb5a68fa, timestamp=1517213665853500, }
{traceId=201ace7b844d24b9, spanId=9976b157493f1d8d, hostName=ts-station-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":50,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":2,"ts-train-service":8,"ts-contacts-service":4,"ts-station-service":29,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":38,"ts-preserve-other-service":14,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, event=ts-station-service.StationController.exist, type=sr, parentId=f19daa0cdb5a68fa, timestamp=1517213665855000, }
{traceId=201ace7b844d24b9, spanId=9976b157493f1d8d, hostName=ts-station-service, destName=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":50,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":2,"ts-train-service":8,"ts-contacts-service":4,"ts-station-service":30,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":38,"ts-preserve-other-service":14,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, dest=ts-basic-service, event=ts-station-service.StationController.exist, type=ss, parentId=f19daa0cdb5a68fa, timestamp=1517213665859000, }
{traceId=201ace7b844d24b9, spanId=9976b157493f1d8d, hostName=ts-basic-service, srcName=ts-station-service, src=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":51,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":2,"ts-train-service":8,"ts-contacts-service":4,"ts-station-service":30,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":38,"ts-preserve-other-service":14,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, event=ts-basic-service.BasicController.queryForTravel, type=cr, parentId=f19daa0cdb5a68fa, timestamp=1517213665860500, }
{traceId=201ace7b844d24b9, spanId=5093cbf8a2bb2aea, hostName=ts-basic-service, destName=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":52,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":2,"ts-train-service":8,"ts-contacts-service":4,"ts-station-service":30,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":38,"ts-preserve-other-service":14,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, dest=ts-station-service, event=ts-basic-service.BasicController.queryForTravel, type=cs, parentId=f19daa0cdb5a68fa, timestamp=1517213665862500, }
{traceId=201ace7b844d24b9, spanId=5093cbf8a2bb2aea, hostName=ts-station-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":52,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":2,"ts-train-service":8,"ts-contacts-service":4,"ts-station-service":31,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":38,"ts-preserve-other-service":14,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, event=ts-station-service.StationController.exist, type=sr, parentId=f19daa0cdb5a68fa, timestamp=1517213665864000, }
{traceId=201ace7b844d24b9, spanId=5093cbf8a2bb2aea, hostName=ts-station-service, destName=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":52,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":2,"ts-train-service":8,"ts-contacts-service":4,"ts-station-service":32,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":38,"ts-preserve-other-service":14,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, dest=ts-basic-service, event=ts-station-service.StationController.exist, type=ss, parentId=f19daa0cdb5a68fa, timestamp=1517213665867000, }
{traceId=201ace7b844d24b9, spanId=5093cbf8a2bb2aea, hostName=ts-basic-service, srcName=ts-station-service, src=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":53,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":2,"ts-train-service":8,"ts-contacts-service":4,"ts-station-service":32,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":38,"ts-preserve-other-service":14,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, event=ts-basic-service.BasicController.queryForTravel, type=cr, parentId=f19daa0cdb5a68fa, timestamp=1517213665868500, }
{traceId=201ace7b844d24b9, spanId=b034bbf890b4e38c, hostName=ts-basic-service, destName=ts-train-service, host=ts-basic-service, clock={"ts-basic-service":54,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":2,"ts-train-service":8,"ts-contacts-service":4,"ts-station-service":32,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":38,"ts-preserve-other-service":14,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, dest=ts-train-service, event=ts-basic-service.BasicController.queryForTravel, type=cs, parentId=f19daa0cdb5a68fa, timestamp=1517213665870500, }
{traceId=201ace7b844d24b9, spanId=b034bbf890b4e38c, hostName=ts-train-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-train-service, clock={"ts-basic-service":54,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":2,"ts-train-service":9,"ts-contacts-service":4,"ts-station-service":32,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":38,"ts-preserve-other-service":14,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, event=ts-train-service.TrainController.retrieve, type=sr, parentId=f19daa0cdb5a68fa, timestamp=1517213665873000, }
{traceId=201ace7b844d24b9, spanId=b034bbf890b4e38c, hostName=ts-train-service, destName=ts-basic-service, host=ts-train-service, clock={"ts-basic-service":54,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":2,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":32,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":38,"ts-preserve-other-service":14,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, dest=ts-basic-service, event=ts-train-service.TrainController.retrieve, type=ss, parentId=f19daa0cdb5a68fa, timestamp=1517213665879000, }
{traceId=201ace7b844d24b9, spanId=b034bbf890b4e38c, hostName=ts-basic-service, srcName=ts-train-service, src=ts-train-service, host=ts-basic-service, clock={"ts-basic-service":55,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":2,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":32,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":38,"ts-preserve-other-service":14,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, event=ts-basic-service.BasicController.queryForTravel, type=cr, parentId=f19daa0cdb5a68fa, timestamp=1517213665881500, }
{traceId=201ace7b844d24b9, spanId=8af1ff27148f510a, hostName=ts-basic-service, destName=ts-route-service, host=ts-basic-service, clock={"ts-basic-service":56,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":2,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":32,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":38,"ts-preserve-other-service":14,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, dest=ts-route-service, event=ts-basic-service.BasicController.queryForTravel, type=cs, parentId=f19daa0cdb5a68fa, timestamp=1517213665883500, }
{traceId=201ace7b844d24b9, spanId=8af1ff27148f510a, hostName=ts-route-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-route-service, clock={"ts-basic-service":56,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":2,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":32,"ts-route-service":9,"ts-security-service":6,"ts-ticketinfo-service":38,"ts-preserve-other-service":14,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, event=ts-route-service.RouteController.queryById, type=sr, parentId=f19daa0cdb5a68fa, timestamp=1517213665886000, }
{traceId=201ace7b844d24b9, spanId=8af1ff27148f510a, hostName=ts-route-service, destName=ts-basic-service, host=ts-route-service, clock={"ts-basic-service":56,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":2,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":32,"ts-route-service":10,"ts-security-service":6,"ts-ticketinfo-service":38,"ts-preserve-other-service":14,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, dest=ts-basic-service, event=ts-route-service.RouteController.queryById, type=ss, parentId=f19daa0cdb5a68fa, timestamp=1517213665890000, }
{traceId=201ace7b844d24b9, spanId=8af1ff27148f510a, hostName=ts-basic-service, srcName=ts-route-service, src=ts-route-service, host=ts-basic-service, clock={"ts-basic-service":57,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":2,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":32,"ts-route-service":10,"ts-security-service":6,"ts-ticketinfo-service":38,"ts-preserve-other-service":14,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, event=ts-basic-service.BasicController.queryForTravel, type=cr, parentId=f19daa0cdb5a68fa, timestamp=1517213665892500, }
{traceId=201ace7b844d24b9, spanId=b89978af98f5c59c, hostName=ts-basic-service, destName=ts-price-service, host=ts-basic-service, clock={"ts-basic-service":58,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":2,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":32,"ts-route-service":10,"ts-security-service":6,"ts-ticketinfo-service":38,"ts-preserve-other-service":14,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, dest=ts-price-service, event=ts-basic-service.BasicController.queryForTravel, type=cs, parentId=f19daa0cdb5a68fa, timestamp=1517213665894500, }
{traceId=201ace7b844d24b9, spanId=b89978af98f5c59c, hostName=ts-price-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-price-service, clock={"ts-basic-service":58,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":3,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":32,"ts-route-service":10,"ts-security-service":6,"ts-ticketinfo-service":38,"ts-preserve-other-service":14,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, event=ts-price-service.PriceController.query, type=sr, parentId=f19daa0cdb5a68fa, timestamp=1517213665897500, }
{traceId=201ace7b844d24b9, spanId=b89978af98f5c59c, hostName=ts-price-service, destName=ts-basic-service, host=ts-price-service, clock={"ts-basic-service":58,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":4,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":32,"ts-route-service":10,"ts-security-service":6,"ts-ticketinfo-service":38,"ts-preserve-other-service":14,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, dest=ts-basic-service, event=ts-price-service.PriceController.query, type=ss, parentId=f19daa0cdb5a68fa, timestamp=1517213665903500, }
{traceId=201ace7b844d24b9, spanId=b89978af98f5c59c, hostName=ts-basic-service, srcName=ts-price-service, src=ts-price-service, host=ts-basic-service, clock={"ts-basic-service":59,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":4,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":32,"ts-route-service":10,"ts-security-service":6,"ts-ticketinfo-service":38,"ts-preserve-other-service":14,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, event=ts-basic-service.BasicController.queryForTravel, type=cr, parentId=f19daa0cdb5a68fa, timestamp=1517213665906500, }
{traceId=201ace7b844d24b9, spanId=af88c8381c7d0487, hostName=ts-basic-service, destName=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":60,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":4,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":32,"ts-route-service":10,"ts-security-service":6,"ts-ticketinfo-service":38,"ts-preserve-other-service":14,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, dest=ts-station-service, event=ts-basic-service.BasicController.queryForTravel, type=cs, parentId=f19daa0cdb5a68fa, timestamp=1517213665908500, }
{traceId=201ace7b844d24b9, spanId=af88c8381c7d0487, hostName=ts-station-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":60,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":4,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":33,"ts-route-service":10,"ts-security-service":6,"ts-ticketinfo-service":38,"ts-preserve-other-service":14,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, event=ts-station-service.StationController.queryForId, type=sr, parentId=f19daa0cdb5a68fa, timestamp=1517213665909000, }
{traceId=201ace7b844d24b9, spanId=af88c8381c7d0487, hostName=ts-station-service, destName=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":60,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":4,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":34,"ts-route-service":10,"ts-security-service":6,"ts-ticketinfo-service":38,"ts-preserve-other-service":14,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, dest=ts-basic-service, event=ts-station-service.StationController.queryForId, type=ss, parentId=f19daa0cdb5a68fa, timestamp=1517213665913000, }
{traceId=201ace7b844d24b9, spanId=af88c8381c7d0487, hostName=ts-basic-service, srcName=ts-station-service, src=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":61,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":4,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":34,"ts-route-service":10,"ts-security-service":6,"ts-ticketinfo-service":38,"ts-preserve-other-service":14,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, event=ts-basic-service.BasicController.queryForTravel, type=cr, parentId=f19daa0cdb5a68fa, timestamp=1517213665913500, }
{traceId=201ace7b844d24b9, spanId=460dfe66bccd5365, hostName=ts-basic-service, destName=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":62,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":4,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":34,"ts-route-service":10,"ts-security-service":6,"ts-ticketinfo-service":38,"ts-preserve-other-service":14,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, dest=ts-station-service, event=ts-basic-service.BasicController.queryForTravel, type=cs, parentId=f19daa0cdb5a68fa, timestamp=1517213665915500, }
{traceId=201ace7b844d24b9, spanId=460dfe66bccd5365, hostName=ts-station-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":62,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":4,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":35,"ts-route-service":10,"ts-security-service":6,"ts-ticketinfo-service":38,"ts-preserve-other-service":14,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, event=ts-station-service.StationController.queryForId, type=sr, parentId=f19daa0cdb5a68fa, timestamp=1517213665917000, }
{traceId=201ace7b844d24b9, spanId=460dfe66bccd5365, hostName=ts-station-service, destName=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":62,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":4,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":10,"ts-security-service":6,"ts-ticketinfo-service":38,"ts-preserve-other-service":14,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, dest=ts-basic-service, event=ts-station-service.StationController.queryForId, type=ss, parentId=f19daa0cdb5a68fa, timestamp=1517213665921000, }
{traceId=201ace7b844d24b9, spanId=460dfe66bccd5365, hostName=ts-basic-service, srcName=ts-station-service, src=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":63,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":4,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":10,"ts-security-service":6,"ts-ticketinfo-service":38,"ts-preserve-other-service":14,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, event=ts-basic-service.BasicController.queryForTravel, type=cr, parentId=f19daa0cdb5a68fa, timestamp=1517213665922500, }
{traceId=201ace7b844d24b9, spanId=f19daa0cdb5a68fa, hostName=ts-basic-service, destName=ts-ticketinfo-service, host=ts-basic-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":4,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":10,"ts-security-service":6,"ts-ticketinfo-service":38,"ts-preserve-other-service":14,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, dest=ts-ticketinfo-service, event=ts-basic-service.BasicController.queryForTravel, type=ss, parentId=4fdda4ccf47565f7, timestamp=1517213665924500, }
{traceId=201ace7b844d24b9, spanId=f19daa0cdb5a68fa, hostName=ts-ticketinfo-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-ticketinfo-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":4,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":10,"ts-security-service":6,"ts-ticketinfo-service":39,"ts-preserve-other-service":14,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, event=ts-ticketinfo-service.TicketInfoController.queryForTravel, type=cr, parentId=4fdda4ccf47565f7, timestamp=1517213665927000, }
{traceId=201ace7b844d24b9, spanId=4fdda4ccf47565f7, hostName=ts-ticketinfo-service, destName=ts-preserve-other-service, host=ts-ticketinfo-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":4,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":10,"ts-security-service":6,"ts-ticketinfo-service":40,"ts-preserve-other-service":14,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, dest=ts-preserve-other-service, event=ts-ticketinfo-service.TicketInfoController.queryForTravel, type=ss, parentId=201ace7b844d24b9, timestamp=1517213665930000, }
{traceId=201ace7b844d24b9, spanId=4fdda4ccf47565f7, hostName=ts-preserve-other-service, srcName=ts-ticketinfo-service, src=ts-ticketinfo-service, host=ts-preserve-other-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":4,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":10,"ts-security-service":6,"ts-ticketinfo-service":40,"ts-preserve-other-service":15,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, event=ts-preserve-other-service.PreserveOtherController.preserve, type=cr, parentId=201ace7b844d24b9, timestamp=1517213665940000, }
{traceId=201ace7b844d24b9, spanId=4e20396903d5f808, hostName=ts-preserve-other-service, destName=ts-seat-service, host=ts-preserve-other-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":4,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":10,"ts-security-service":6,"ts-ticketinfo-service":40,"ts-preserve-other-service":16,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, dest=ts-seat-service, event=ts-preserve-other-service.PreserveOtherController.preserve, type=cs, parentId=201ace7b844d24b9, timestamp=1517213665943000, }
{traceId=201ace7b844d24b9, spanId=4e20396903d5f808, hostName=ts-seat-service, srcName=ts-preserve-other-service, src=ts-preserve-other-service, host=ts-seat-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":4,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":10,"ts-security-service":6,"ts-ticketinfo-service":40,"ts-preserve-other-service":16,"ts-seat-service":21,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, event=ts-seat-service.SeatController.create, type=sr, parentId=201ace7b844d24b9, timestamp=1517213665952500, }
{traceId=201ace7b844d24b9, spanId=53fd2ade5c3cb3f3, hostName=ts-seat-service, destName=ts-travel2-service, host=ts-seat-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":4,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":10,"ts-security-service":6,"ts-ticketinfo-service":40,"ts-preserve-other-service":16,"ts-seat-service":22,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, dest=ts-travel2-service, event=ts-seat-service.SeatController.create, type=cs, parentId=4e20396903d5f808, timestamp=1517213665954500, }
{traceId=201ace7b844d24b9, spanId=53fd2ade5c3cb3f3, hostName=ts-travel2-service, srcName=ts-seat-service, src=ts-seat-service, host=ts-travel2-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-travel2-service":47,"ts-price-service":4,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":10,"ts-security-service":6,"ts-ticketinfo-service":40,"ts-preserve-other-service":16,"ts-seat-service":22,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, event=ts-travel2-service.Travel2Controller.getRouteByTripId, type=sr, parentId=4e20396903d5f808, timestamp=1517213665956000, }
{traceId=201ace7b844d24b9, spanId=959138c1f8d9e5b3, hostName=ts-travel2-service, destName=ts-route-service, host=ts-travel2-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-travel2-service":48,"ts-price-service":4,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":10,"ts-security-service":6,"ts-ticketinfo-service":40,"ts-preserve-other-service":16,"ts-seat-service":22,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, dest=ts-route-service, event=ts-travel2-service.Travel2Controller.getRouteByTripId, type=cs, parentId=53fd2ade5c3cb3f3, timestamp=1517213665961000, }
{traceId=201ace7b844d24b9, spanId=959138c1f8d9e5b3, hostName=ts-route-service, srcName=ts-travel2-service, src=ts-travel2-service, host=ts-route-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-travel2-service":48,"ts-price-service":4,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":11,"ts-security-service":6,"ts-ticketinfo-service":40,"ts-preserve-other-service":16,"ts-seat-service":22,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, event=ts-route-service.RouteController.queryById, type=sr, parentId=53fd2ade5c3cb3f3, timestamp=1517213665963000, }
{traceId=201ace7b844d24b9, spanId=959138c1f8d9e5b3, hostName=ts-route-service, destName=ts-travel2-service, host=ts-route-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-travel2-service":48,"ts-price-service":4,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-ticketinfo-service":40,"ts-preserve-other-service":16,"ts-seat-service":22,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, dest=ts-travel2-service, event=ts-route-service.RouteController.queryById, type=ss, parentId=53fd2ade5c3cb3f3, timestamp=1517213665967000, }
{traceId=201ace7b844d24b9, spanId=959138c1f8d9e5b3, hostName=ts-travel2-service, srcName=ts-route-service, src=ts-route-service, host=ts-travel2-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-travel2-service":49,"ts-price-service":4,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-ticketinfo-service":40,"ts-preserve-other-service":16,"ts-seat-service":22,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, event=ts-travel2-service.Travel2Controller.getRouteByTripId, type=cr, parentId=53fd2ade5c3cb3f3, timestamp=1517213665969000, }
{traceId=201ace7b844d24b9, spanId=53fd2ade5c3cb3f3, hostName=ts-travel2-service, destName=ts-seat-service, host=ts-travel2-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-travel2-service":50,"ts-price-service":4,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-ticketinfo-service":40,"ts-preserve-other-service":16,"ts-seat-service":22,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, dest=ts-seat-service, event=ts-travel2-service.Travel2Controller.getRouteByTripId, type=ss, parentId=4e20396903d5f808, timestamp=1517213665971000, }
{traceId=201ace7b844d24b9, spanId=53fd2ade5c3cb3f3, hostName=ts-seat-service, srcName=ts-travel2-service, src=ts-travel2-service, host=ts-seat-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-travel2-service":50,"ts-price-service":4,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-ticketinfo-service":40,"ts-preserve-other-service":16,"ts-seat-service":23,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, event=ts-seat-service.SeatController.create, type=cr, parentId=4e20396903d5f808, timestamp=1517213665972500, }
{traceId=201ace7b844d24b9, spanId=2bd49f7ee87de9d0, hostName=ts-seat-service, destName=ts-order-other-service, host=ts-seat-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-travel2-service":50,"ts-price-service":4,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-ticketinfo-service":40,"ts-preserve-other-service":16,"ts-seat-service":24,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":8}, dest=ts-order-other-service, event=ts-seat-service.SeatController.create, type=cs, parentId=4e20396903d5f808, timestamp=1517213665974500, }
{traceId=201ace7b844d24b9, spanId=2bd49f7ee87de9d0, hostName=ts-order-other-service, srcName=ts-seat-service, src=ts-seat-service, host=ts-order-other-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-travel2-service":50,"ts-price-service":4,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-ticketinfo-service":40,"ts-preserve-other-service":16,"ts-seat-service":24,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":9}, event=ts-order-other-service.OrderOtherController.getTicketListByDateAndTripId, type=sr, parentId=4e20396903d5f808, timestamp=1517213665976500, }
{traceId=201ace7b844d24b9, spanId=2bd49f7ee87de9d0, hostName=ts-order-other-service, destName=ts-seat-service, host=ts-order-other-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-travel2-service":50,"ts-price-service":4,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-ticketinfo-service":40,"ts-preserve-other-service":16,"ts-seat-service":24,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":10}, dest=ts-seat-service, event=ts-order-other-service.OrderOtherController.getTicketListByDateAndTripId, type=ss, parentId=4e20396903d5f808, timestamp=1517213665981500, }
