
=== TestCase5 case5\fail1\basic-1 Fail execution 1 ===
{traceId=e3eb6990a3b4388c, spanId=e3eb6990a3b4388c, hostName=ts-travel-service, srcName=null, src=null, host=ts-travel-service, clock={"ts-travel-service":1}, event=ts-travel-service.TravelController.query, type=sr, parentId=, timestamp=1516934006615000, }
{traceId=f9f0c85a1d119819, spanId=bff13bd0f4084e9b, hostName=ts-security-service, srcName=ts-order-other-service, src=ts-order-other-service, host=ts-security-service, clock={"ts-click-twice":3,"ts-order-service":2,"ts-sso-service":2,"ts-preserve-service":5,"ts-security-service":5,"ts-order-other-service":2}, event=ts-security-service.SecurityController.check, type=cr, parentId=4f7956980dd8ddea, timestamp=1516933279515500, }
{traceId=f9f0c85a1d119819, spanId=4f7956980dd8ddea, hostName=ts-security-service, destName=ts-preserve-service, host=ts-security-service, clock={"ts-click-twice":3,"ts-order-service":2,"ts-sso-service":2,"ts-preserve-service":5,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-preserve-service, event=ts-security-service.SecurityController.check, type=ss, parentId=ae4123657cd315d9, timestamp=1516933279521500, }
{traceId=f9f0c85a1d119819, spanId=4f7956980dd8ddea, hostName=ts-preserve-service, srcName=ts-security-service, src=ts-security-service, host=ts-preserve-service, clock={"ts-click-twice":3,"ts-order-service":2,"ts-sso-service":2,"ts-preserve-service":6,"ts-security-service":6,"ts-order-other-service":2}, event=ts-preserve-service.PreserveServiceImpl.preserve, type=cr, parentId=ae4123657cd315d9, timestamp=1516933279524000, }
{traceId=f9f0c85a1d119819, spanId=a0ab4bef575288ab, hostName=ts-preserve-service, destName=ts-contacts-service, host=ts-preserve-service, clock={"ts-click-twice":3,"ts-order-service":2,"ts-sso-service":2,"ts-preserve-service":7,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-contacts-service, event=ts-preserve-service.PreserveServiceImpl.preserve, type=cs, parentId=ae4123657cd315d9, timestamp=1516933279526000, }
{traceId=f9f0c85a1d119819, spanId=a0ab4bef575288ab, hostName=ts-contacts-service, srcName=ts-preserve-service, src=ts-preserve-service, host=ts-contacts-service, clock={"ts-click-twice":3,"ts-contacts-service":1,"ts-order-service":2,"ts-sso-service":2,"ts-preserve-service":7,"ts-security-service":6,"ts-order-other-service":2}, event=ts-contacts-service.FuckContactsController.getContactsByContactsId, type=sr, parentId=ae4123657cd315d9, timestamp=1516933279528500, }
{traceId=f9f0c85a1d119819, spanId=1e1857f73516af69, hostName=ts-contacts-service, destName=ts-sso-service, host=ts-contacts-service, clock={"ts-click-twice":3,"ts-contacts-service":2,"ts-order-service":2,"ts-sso-service":2,"ts-preserve-service":7,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-sso-service, event=ts-contacts-service.FuckContactsController.getContactsByContactsId, type=cs, parentId=a0ab4bef575288ab, timestamp=1516933279530500, }
{traceId=f9f0c85a1d119819, spanId=1e1857f73516af69, hostName=ts-sso-service, srcName=ts-contacts-service, src=ts-contacts-service, host=ts-sso-service, clock={"ts-click-twice":3,"ts-contacts-service":2,"ts-order-service":2,"ts-sso-service":3,"ts-preserve-service":7,"ts-security-service":6,"ts-order-other-service":2}, event=ts-sso-service.AccountSsoController.verifyLoginToken, type=sr, parentId=a0ab4bef575288ab, timestamp=1516933279532500, }
{traceId=f9f0c85a1d119819, spanId=1e1857f73516af69, hostName=ts-sso-service, destName=ts-contacts-service, host=ts-sso-service, clock={"ts-click-twice":3,"ts-contacts-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":7,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-contacts-service, event=ts-sso-service.AccountSsoController.verifyLoginToken, type=ss, parentId=a0ab4bef575288ab, timestamp=1516933279537500, }
{traceId=f9f0c85a1d119819, spanId=1e1857f73516af69, hostName=ts-contacts-service, srcName=ts-sso-service, src=ts-sso-service, host=ts-contacts-service, clock={"ts-click-twice":3,"ts-contacts-service":3,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":7,"ts-security-service":6,"ts-order-other-service":2}, event=ts-contacts-service.FuckContactsController.getContactsByContactsId, type=cr, parentId=a0ab4bef575288ab, timestamp=1516933279539500, }
{traceId=f9f0c85a1d119819, spanId=a0ab4bef575288ab, hostName=ts-contacts-service, destName=ts-preserve-service, host=ts-contacts-service, clock={"ts-click-twice":3,"ts-contacts-service":4,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":7,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-preserve-service, event=ts-contacts-service.FuckContactsController.getContactsByContactsId, type=ss, parentId=ae4123657cd315d9, timestamp=1516933279544500, }
{traceId=f9f0c85a1d119819, spanId=a0ab4bef575288ab, hostName=ts-preserve-service, srcName=ts-contacts-service, src=ts-contacts-service, host=ts-preserve-service, clock={"ts-click-twice":3,"ts-contacts-service":4,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":8,"ts-security-service":6,"ts-order-other-service":2}, event=ts-preserve-service.PreserveServiceImpl.preserve, type=cr, parentId=ae4123657cd315d9, timestamp=1516933279547000, }
{traceId=f9f0c85a1d119819, spanId=589def4b0c55a46a, hostName=ts-preserve-service, destName=ts-travel-service, host=ts-preserve-service, clock={"ts-click-twice":3,"ts-contacts-service":4,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":9,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-travel-service, event=ts-preserve-service.PreserveServiceImpl.preserve, type=cs, parentId=ae4123657cd315d9, timestamp=1516933279549000, }
{traceId=f9f0c85a1d119819, spanId=589def4b0c55a46a, hostName=ts-travel-service, srcName=ts-preserve-service, src=ts-preserve-service, host=ts-travel-service, clock={"ts-click-twice":3,"ts-travel-service":1,"ts-contacts-service":4,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":9,"ts-security-service":6,"ts-order-other-service":2}, event=ts-travel-service.TravelController.getTripAllDetailInfo, type=sr, parentId=ae4123657cd315d9, timestamp=1516933279551000, }
{traceId=f9f0c85a1d119819, spanId=3614073327a22c7b, hostName=ts-travel-service, destName=ts-ticketinfo-service, host=ts-travel-service, clock={"ts-click-twice":3,"ts-travel-service":2,"ts-contacts-service":4,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":9,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-ticketinfo-service, event=ts-travel-service.TravelController.getTripAllDetailInfo, type=cs, parentId=589def4b0c55a46a, timestamp=1516933279555000, }
{traceId=f9f0c85a1d119819, spanId=3614073327a22c7b, hostName=ts-ticketinfo-service, srcName=ts-travel-service, src=ts-travel-service, host=ts-ticketinfo-service, clock={"ts-click-twice":3,"ts-ticketinfo-service":1,"ts-travel-service":2,"ts-contacts-service":4,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":9,"ts-security-service":6,"ts-order-other-service":2}, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=sr, parentId=589def4b0c55a46a, timestamp=1516933279557500, }
{traceId=f9f0c85a1d119819, spanId=cdcc9fff76253aec, hostName=ts-ticketinfo-service, destName=ts-basic-service, host=ts-ticketinfo-service, clock={"ts-click-twice":3,"ts-ticketinfo-service":2,"ts-travel-service":2,"ts-contacts-service":4,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":9,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-basic-service, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=cs, parentId=3614073327a22c7b, timestamp=1516933279558500, }
{traceId=f9f0c85a1d119819, spanId=cdcc9fff76253aec, hostName=ts-basic-service, srcName=ts-ticketinfo-service, src=ts-ticketinfo-service, host=ts-basic-service, clock={"ts-basic-service":1,"ts-click-twice":3,"ts-ticketinfo-service":2,"ts-travel-service":2,"ts-contacts-service":4,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":9,"ts-security-service":6,"ts-order-other-service":2}, event=ts-basic-service.BasicController.queryForStationId, type=sr, parentId=3614073327a22c7b, timestamp=1516933279560000, }
{traceId=f9f0c85a1d119819, spanId=638ddf3e3f9a8149, hostName=ts-basic-service, destName=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":2,"ts-click-twice":3,"ts-ticketinfo-service":2,"ts-travel-service":2,"ts-contacts-service":4,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":9,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-station-service, event=ts-basic-service.BasicController.queryForStationId, type=cs, parentId=cdcc9fff76253aec, timestamp=1516933279562000, }
{traceId=f9f0c85a1d119819, spanId=638ddf3e3f9a8149, hostName=ts-station-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":2,"ts-click-twice":3,"ts-ticketinfo-service":2,"ts-travel-service":2,"ts-contacts-service":4,"ts-station-service":1,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":9,"ts-security-service":6,"ts-order-other-service":2}, event=ts-station-service.StationController.queryForId, type=sr, parentId=cdcc9fff76253aec, timestamp=1516933279563000, }
{traceId=f9f0c85a1d119819, spanId=638ddf3e3f9a8149, hostName=ts-station-service, destName=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":2,"ts-click-twice":3,"ts-ticketinfo-service":2,"ts-travel-service":2,"ts-contacts-service":4,"ts-station-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":9,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-basic-service, event=ts-station-service.StationController.queryForId, type=ss, parentId=cdcc9fff76253aec, timestamp=1516933279567000, }
{traceId=f9f0c85a1d119819, spanId=638ddf3e3f9a8149, hostName=ts-basic-service, srcName=ts-station-service, src=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":3,"ts-click-twice":3,"ts-ticketinfo-service":2,"ts-travel-service":2,"ts-contacts-service":4,"ts-station-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":9,"ts-security-service":6,"ts-order-other-service":2}, event=ts-basic-service.BasicController.queryForStationId, type=cr, parentId=cdcc9fff76253aec, timestamp=1516933279568000, }
{traceId=f9f0c85a1d119819, spanId=cdcc9fff76253aec, hostName=ts-basic-service, destName=ts-ticketinfo-service, host=ts-basic-service, clock={"ts-basic-service":4,"ts-click-twice":3,"ts-ticketinfo-service":2,"ts-travel-service":2,"ts-contacts-service":4,"ts-station-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":9,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-ticketinfo-service, event=ts-basic-service.BasicController.queryForStationId, type=ss, parentId=3614073327a22c7b, timestamp=1516933279570000, }
{traceId=f9f0c85a1d119819, spanId=cdcc9fff76253aec, hostName=ts-ticketinfo-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-ticketinfo-service, clock={"ts-basic-service":4,"ts-click-twice":3,"ts-ticketinfo-service":3,"ts-travel-service":2,"ts-contacts-service":4,"ts-station-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":9,"ts-security-service":6,"ts-order-other-service":2}, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=cr, parentId=3614073327a22c7b, timestamp=1516933279571500, }
{traceId=f9f0c85a1d119819, spanId=3614073327a22c7b, hostName=ts-ticketinfo-service, destName=ts-travel-service, host=ts-ticketinfo-service, clock={"ts-basic-service":4,"ts-click-twice":3,"ts-ticketinfo-service":4,"ts-travel-service":2,"ts-contacts-service":4,"ts-station-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":9,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-travel-service, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=ss, parentId=589def4b0c55a46a, timestamp=1516933279572500, }
{traceId=f9f0c85a1d119819, spanId=3614073327a22c7b, hostName=ts-travel-service, srcName=ts-ticketinfo-service, src=ts-ticketinfo-service, host=ts-travel-service, clock={"ts-basic-service":4,"ts-click-twice":3,"ts-ticketinfo-service":4,"ts-travel-service":3,"ts-contacts-service":4,"ts-station-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":9,"ts-security-service":6,"ts-order-other-service":2}, event=ts-travel-service.TravelController.getTripAllDetailInfo, type=cr, parentId=589def4b0c55a46a, timestamp=1516933279575000, }
{traceId=f9f0c85a1d119819, spanId=53ed58df8f2aec31, hostName=ts-travel-service, destName=ts-ticketinfo-service, host=ts-travel-service, clock={"ts-basic-service":4,"ts-click-twice":3,"ts-ticketinfo-service":4,"ts-travel-service":4,"ts-contacts-service":4,"ts-station-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":9,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-ticketinfo-service, event=ts-travel-service.TravelController.getTripAllDetailInfo, type=cs, parentId=589def4b0c55a46a, timestamp=1516933279577000, }
{traceId=f9f0c85a1d119819, spanId=53ed58df8f2aec31, hostName=ts-ticketinfo-service, srcName=ts-travel-service, src=ts-travel-service, host=ts-ticketinfo-service, clock={"ts-basic-service":4,"ts-click-twice":3,"ts-ticketinfo-service":5,"ts-travel-service":4,"ts-contacts-service":4,"ts-station-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":9,"ts-security-service":6,"ts-order-other-service":2}, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=sr, parentId=589def4b0c55a46a, timestamp=1516933279578000, }
{traceId=f9f0c85a1d119819, spanId=86a2fe013370ccca, hostName=ts-ticketinfo-service, destName=ts-basic-service, host=ts-ticketinfo-service, clock={"ts-basic-service":4,"ts-click-twice":3,"ts-ticketinfo-service":6,"ts-travel-service":4,"ts-contacts-service":4,"ts-station-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":9,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-basic-service, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=cs, parentId=53ed58df8f2aec31, timestamp=1516933279580000, }
{traceId=f9f0c85a1d119819, spanId=86a2fe013370ccca, hostName=ts-basic-service, srcName=ts-ticketinfo-service, src=ts-ticketinfo-service, host=ts-basic-service, clock={"ts-basic-service":5,"ts-click-twice":3,"ts-ticketinfo-service":6,"ts-travel-service":4,"ts-contacts-service":4,"ts-station-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":9,"ts-security-service":6,"ts-order-other-service":2}, event=ts-basic-service.BasicController.queryForStationId, type=sr, parentId=53ed58df8f2aec31, timestamp=1516933279581500, }
{traceId=f9f0c85a1d119819, spanId=e522f05a175b9a6c, hostName=ts-basic-service, destName=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":6,"ts-click-twice":3,"ts-ticketinfo-service":6,"ts-travel-service":4,"ts-contacts-service":4,"ts-station-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":9,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-station-service, event=ts-basic-service.BasicController.queryForStationId, type=cs, parentId=86a2fe013370ccca, timestamp=1516933279582500, }
{traceId=f9f0c85a1d119819, spanId=e522f05a175b9a6c, hostName=ts-station-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":6,"ts-click-twice":3,"ts-ticketinfo-service":6,"ts-travel-service":4,"ts-contacts-service":4,"ts-station-service":3,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":9,"ts-security-service":6,"ts-order-other-service":2}, event=ts-station-service.StationController.queryForId, type=sr, parentId=86a2fe013370ccca, timestamp=1516933279584500, }
{traceId=f9f0c85a1d119819, spanId=e522f05a175b9a6c, hostName=ts-station-service, destName=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":6,"ts-click-twice":3,"ts-ticketinfo-service":6,"ts-travel-service":4,"ts-contacts-service":4,"ts-station-service":4,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":9,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-basic-service, event=ts-station-service.StationController.queryForId, type=ss, parentId=86a2fe013370ccca, timestamp=1516933279586500, }
{traceId=f9f0c85a1d119819, spanId=e522f05a175b9a6c, hostName=ts-basic-service, srcName=ts-station-service, src=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":7,"ts-click-twice":3,"ts-ticketinfo-service":6,"ts-travel-service":4,"ts-contacts-service":4,"ts-station-service":4,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":9,"ts-security-service":6,"ts-order-other-service":2}, event=ts-basic-service.BasicController.queryForStationId, type=cr, parentId=86a2fe013370ccca, timestamp=1516933279588500, }
{traceId=f9f0c85a1d119819, spanId=86a2fe013370ccca, hostName=ts-basic-service, destName=ts-ticketinfo-service, host=ts-basic-service, clock={"ts-basic-service":8,"ts-click-twice":3,"ts-ticketinfo-service":6,"ts-travel-service":4,"ts-contacts-service":4,"ts-station-service":4,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":9,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-ticketinfo-service, event=ts-basic-service.BasicController.queryForStationId, type=ss, parentId=53ed58df8f2aec31, timestamp=1516933279589500, }
{traceId=f9f0c85a1d119819, spanId=86a2fe013370ccca, hostName=ts-ticketinfo-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-ticketinfo-service, clock={"ts-basic-service":8,"ts-click-twice":3,"ts-ticketinfo-service":7,"ts-travel-service":4,"ts-contacts-service":4,"ts-station-service":4,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":9,"ts-security-service":6,"ts-order-other-service":2}, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=cr, parentId=53ed58df8f2aec31, timestamp=1516933279591000, }
{traceId=f9f0c85a1d119819, spanId=53ed58df8f2aec31, hostName=ts-ticketinfo-service, destName=ts-travel-service, host=ts-ticketinfo-service, clock={"ts-basic-service":8,"ts-click-twice":3,"ts-ticketinfo-service":8,"ts-travel-service":4,"ts-contacts-service":4,"ts-station-service":4,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":9,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-travel-service, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=ss, parentId=589def4b0c55a46a, timestamp=1516933279592000, }
{traceId=f9f0c85a1d119819, spanId=53ed58df8f2aec31, hostName=ts-travel-service, srcName=ts-ticketinfo-service, src=ts-ticketinfo-service, host=ts-travel-service, clock={"ts-basic-service":8,"ts-click-twice":3,"ts-ticketinfo-service":8,"ts-travel-service":5,"ts-contacts-service":4,"ts-station-service":4,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":9,"ts-security-service":6,"ts-order-other-service":2}, event=ts-travel-service.TravelController.getTripAllDetailInfo, type=cr, parentId=589def4b0c55a46a, timestamp=1516933279593000, }
{traceId=f9f0c85a1d119819, spanId=c8a165099803e8ba, hostName=ts-travel-service, destName=ts-route-service, host=ts-travel-service, clock={"ts-basic-service":8,"ts-click-twice":3,"ts-ticketinfo-service":8,"ts-travel-service":6,"ts-contacts-service":4,"ts-station-service":4,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":9,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-route-service, event=ts-travel-service.TravelController.getTripAllDetailInfo, type=cs, parentId=589def4b0c55a46a, timestamp=1516933279595000, }
{traceId=f9f0c85a1d119819, spanId=c8a165099803e8ba, hostName=ts-route-service, srcName=ts-travel-service, src=ts-travel-service, host=ts-route-service, clock={"ts-basic-service":8,"ts-click-twice":3,"ts-ticketinfo-service":8,"ts-travel-service":6,"ts-contacts-service":4,"ts-station-service":4,"ts-route-service":1,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":9,"ts-security-service":6,"ts-order-other-service":2}, event=ts-route-service.RouteController.queryById, type=sr, parentId=589def4b0c55a46a, timestamp=1516933279596500, }
{traceId=f9f0c85a1d119819, spanId=c8a165099803e8ba, hostName=ts-route-service, destName=ts-travel-service, host=ts-route-service, clock={"ts-basic-service":8,"ts-click-twice":3,"ts-ticketinfo-service":8,"ts-travel-service":6,"ts-contacts-service":4,"ts-station-service":4,"ts-route-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":9,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-travel-service, event=ts-route-service.RouteController.queryById, type=ss, parentId=589def4b0c55a46a, timestamp=1516933279599500, }
{traceId=f9f0c85a1d119819, spanId=c8a165099803e8ba, hostName=ts-travel-service, srcName=ts-route-service, src=ts-route-service, host=ts-travel-service, clock={"ts-basic-service":8,"ts-click-twice":3,"ts-ticketinfo-service":8,"ts-travel-service":7,"ts-contacts-service":4,"ts-station-service":4,"ts-route-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":9,"ts-security-service":6,"ts-order-other-service":2}, event=ts-travel-service.TravelController.getTripAllDetailInfo, type=cr, parentId=589def4b0c55a46a, timestamp=1516933279601000, }
{traceId=f9f0c85a1d119819, spanId=e79d162595cfee2c, hostName=ts-travel-service, destName=ts-ticketinfo-service, host=ts-travel-service, clock={"ts-basic-service":8,"ts-click-twice":3,"ts-ticketinfo-service":8,"ts-travel-service":8,"ts-contacts-service":4,"ts-station-service":4,"ts-route-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":9,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-ticketinfo-service, event=ts-travel-service.TravelController.getTripAllDetailInfo, type=cs, parentId=589def4b0c55a46a, timestamp=1516933279603000, }
{traceId=f9f0c85a1d119819, spanId=e79d162595cfee2c, hostName=ts-ticketinfo-service, srcName=ts-travel-service, src=ts-travel-service, host=ts-ticketinfo-service, clock={"ts-basic-service":8,"ts-click-twice":3,"ts-ticketinfo-service":9,"ts-travel-service":8,"ts-contacts-service":4,"ts-station-service":4,"ts-route-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":9,"ts-security-service":6,"ts-order-other-service":2}, event=ts-ticketinfo-service.TicketInfoController.queryForTravel, type=sr, parentId=589def4b0c55a46a, timestamp=1516933279604000, }
{traceId=f9f0c85a1d119819, spanId=b05d046de62b6942, hostName=ts-ticketinfo-service, destName=ts-basic-service, host=ts-ticketinfo-service, clock={"ts-basic-service":8,"ts-click-twice":3,"ts-ticketinfo-service":10,"ts-travel-service":8,"ts-contacts-service":4,"ts-station-service":4,"ts-route-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":9,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-basic-service, event=ts-ticketinfo-service.TicketInfoController.queryForTravel, type=cs, parentId=e79d162595cfee2c, timestamp=1516933279605000, }
{traceId=f9f0c85a1d119819, spanId=b05d046de62b6942, hostName=ts-basic-service, srcName=ts-ticketinfo-service, src=ts-ticketinfo-service, host=ts-basic-service, clock={"ts-basic-service":9,"ts-click-twice":3,"ts-ticketinfo-service":10,"ts-travel-service":8,"ts-contacts-service":4,"ts-station-service":4,"ts-route-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":9,"ts-security-service":6,"ts-order-other-service":2}, event=ts-basic-service.BasicController.queryForTravel, type=sr, parentId=e79d162595cfee2c, timestamp=1516933279607000, }
{traceId=f9f0c85a1d119819, spanId=dd8df1939fbbedca, hostName=ts-basic-service, destName=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":10,"ts-click-twice":3,"ts-ticketinfo-service":10,"ts-travel-service":8,"ts-contacts-service":4,"ts-station-service":4,"ts-route-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":9,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-station-service, event=ts-basic-service.BasicController.queryForTravel, type=cs, parentId=b05d046de62b6942, timestamp=1516933279609000, }
{traceId=f9f0c85a1d119819, spanId=dd8df1939fbbedca, hostName=ts-station-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":10,"ts-click-twice":3,"ts-ticketinfo-service":10,"ts-travel-service":8,"ts-contacts-service":4,"ts-station-service":5,"ts-route-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":9,"ts-security-service":6,"ts-order-other-service":2}, event=ts-station-service.StationController.exist, type=sr, parentId=b05d046de62b6942, timestamp=1516933279611000, }
{traceId=f9f0c85a1d119819, spanId=dd8df1939fbbedca, hostName=ts-station-service, destName=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":10,"ts-click-twice":3,"ts-ticketinfo-service":10,"ts-travel-service":8,"ts-contacts-service":4,"ts-station-service":6,"ts-route-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":9,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-basic-service, event=ts-station-service.StationController.exist, type=ss, parentId=b05d046de62b6942, timestamp=1516933279614000, }
{traceId=f9f0c85a1d119819, spanId=dd8df1939fbbedca, hostName=ts-basic-service, srcName=ts-station-service, src=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":11,"ts-click-twice":3,"ts-ticketinfo-service":10,"ts-travel-service":8,"ts-contacts-service":4,"ts-station-service":6,"ts-route-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":9,"ts-security-service":6,"ts-order-other-service":2}, event=ts-basic-service.BasicController.queryForTravel, type=cr, parentId=b05d046de62b6942, timestamp=1516933279616000, }
{traceId=f9f0c85a1d119819, spanId=853ed03cf60d6785, hostName=ts-basic-service, destName=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":12,"ts-click-twice":3,"ts-ticketinfo-service":10,"ts-travel-service":8,"ts-contacts-service":4,"ts-station-service":6,"ts-route-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":9,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-station-service, event=ts-basic-service.BasicController.queryForTravel, type=cs, parentId=b05d046de62b6942, timestamp=1516933279618000, }
{traceId=f9f0c85a1d119819, spanId=853ed03cf60d6785, hostName=ts-station-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":12,"ts-click-twice":3,"ts-ticketinfo-service":10,"ts-travel-service":8,"ts-contacts-service":4,"ts-station-service":7,"ts-route-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":9,"ts-security-service":6,"ts-order-other-service":2}, event=ts-station-service.StationController.exist, type=sr, parentId=b05d046de62b6942, timestamp=1516933279619500, }
{traceId=f9f0c85a1d119819, spanId=853ed03cf60d6785, hostName=ts-station-service, destName=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":12,"ts-click-twice":3,"ts-ticketinfo-service":10,"ts-travel-service":8,"ts-contacts-service":4,"ts-station-service":8,"ts-route-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":9,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-basic-service, event=ts-station-service.StationController.exist, type=ss, parentId=b05d046de62b6942, timestamp=1516933279622500, }
{traceId=f9f0c85a1d119819, spanId=853ed03cf60d6785, hostName=ts-basic-service, srcName=ts-station-service, src=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":13,"ts-click-twice":3,"ts-ticketinfo-service":10,"ts-travel-service":8,"ts-contacts-service":4,"ts-station-service":8,"ts-route-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":9,"ts-security-service":6,"ts-order-other-service":2}, event=ts-basic-service.BasicController.queryForTravel, type=cr, parentId=b05d046de62b6942, timestamp=1516933279624000, }
{traceId=f9f0c85a1d119819, spanId=149cfbadf16e6e5d, hostName=ts-basic-service, destName=ts-train-service, host=ts-basic-service, clock={"ts-basic-service":14,"ts-click-twice":3,"ts-ticketinfo-service":10,"ts-travel-service":8,"ts-contacts-service":4,"ts-station-service":8,"ts-route-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-preserve-service":9,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-train-service, event=ts-basic-service.BasicController.queryForTravel, type=cs, parentId=b05d046de62b6942, timestamp=1516933279625000, }
