
=== TestCase2 case2\success\basic-2 Success execution 1 ===
{traceId=f9f0c85a1d119819, spanId=f9f0c85a1d119819, hostName=ts-click-twice, srcName=null, src=null, host=ts-click-twice, clock={"ts-click-twice":1}, event=ts-click-twice.ClickController.clickTwice, type=sr, parentId=, timestamp=1516933279202000, }
{traceId=f9f0c85a1d119819, spanId=b61441de3bbc05d4, hostName=ts-station-service, destName=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":110,"ts-config-service":6,"ts-price-service":6,"ts-travel-service":86,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":60,"ts-route-service":18,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":74,"ts-seat-service":38,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":33,"ts-order-other-service":4}, dest=ts-basic-service, event=ts-station-service.StationController.queryForId, type=ss, parentId=2dc6af929688cde8, timestamp=1516933281138000, }
{traceId=f9f0c85a1d119819, spanId=b61441de3bbc05d4, hostName=ts-basic-service, srcName=ts-station-service, src=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":111,"ts-config-service":6,"ts-price-service":6,"ts-travel-service":86,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":60,"ts-route-service":18,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":74,"ts-seat-service":38,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":33,"ts-order-other-service":4}, event=ts-basic-service.BasicController.queryForStationId, type=cr, parentId=2dc6af929688cde8, timestamp=1516933281139500, }
{traceId=f9f0c85a1d119819, spanId=2dc6af929688cde8, hostName=ts-basic-service, destName=ts-ticketinfo-service, host=ts-basic-service, clock={"ts-basic-service":112,"ts-config-service":6,"ts-price-service":6,"ts-travel-service":86,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":60,"ts-route-service":18,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":74,"ts-seat-service":38,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":33,"ts-order-other-service":4}, dest=ts-ticketinfo-service, event=ts-basic-service.BasicController.queryForStationId, type=ss, parentId=e38e4db8fd2be534, timestamp=1516933281140500, }
{traceId=f9f0c85a1d119819, spanId=2dc6af929688cde8, hostName=ts-ticketinfo-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-ticketinfo-service, clock={"ts-basic-service":112,"ts-config-service":6,"ts-price-service":6,"ts-travel-service":86,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":60,"ts-route-service":18,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":75,"ts-seat-service":38,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":33,"ts-order-other-service":4}, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=cr, parentId=e38e4db8fd2be534, timestamp=1516933281142500, }
{traceId=f9f0c85a1d119819, spanId=e38e4db8fd2be534, hostName=ts-ticketinfo-service, destName=ts-travel-service, host=ts-ticketinfo-service, clock={"ts-basic-service":112,"ts-config-service":6,"ts-price-service":6,"ts-travel-service":86,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":60,"ts-route-service":18,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":76,"ts-seat-service":38,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":33,"ts-order-other-service":4}, dest=ts-travel-service, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=ss, parentId=a83eb3d5073c0be8, timestamp=1516933281143500, }
{traceId=f9f0c85a1d119819, spanId=e38e4db8fd2be534, hostName=ts-travel-service, srcName=ts-ticketinfo-service, src=ts-ticketinfo-service, host=ts-travel-service, clock={"ts-basic-service":112,"ts-config-service":6,"ts-price-service":6,"ts-travel-service":87,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":60,"ts-route-service":18,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":76,"ts-seat-service":38,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":33,"ts-order-other-service":4}, event=ts-travel-service.TravelController.getTripAllDetailInfo, type=cr, parentId=a83eb3d5073c0be8, timestamp=1516933281144500, }
{traceId=f9f0c85a1d119819, spanId=42b721db1410275a, hostName=ts-travel-service, destName=ts-seat-service, host=ts-travel-service, clock={"ts-basic-service":112,"ts-config-service":6,"ts-price-service":6,"ts-travel-service":88,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":60,"ts-route-service":18,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":76,"ts-seat-service":38,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":33,"ts-order-other-service":4}, dest=ts-seat-service, event=ts-travel-service.TravelController.getTripAllDetailInfo, type=cs, parentId=a83eb3d5073c0be8, timestamp=1516933281145500, }
{traceId=f9f0c85a1d119819, spanId=42b721db1410275a, hostName=ts-seat-service, srcName=ts-travel-service, src=ts-travel-service, host=ts-seat-service, clock={"ts-basic-service":112,"ts-config-service":6,"ts-price-service":6,"ts-travel-service":88,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":60,"ts-route-service":18,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":76,"ts-seat-service":39,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":33,"ts-order-other-service":4}, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=sr, parentId=a83eb3d5073c0be8, timestamp=1516933281147500, }
{traceId=f9f0c85a1d119819, spanId=51ac9bab8c2eec24, hostName=ts-seat-service, destName=ts-travel-service, host=ts-seat-service, clock={"ts-basic-service":112,"ts-config-service":6,"ts-price-service":6,"ts-travel-service":88,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":60,"ts-route-service":18,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":76,"ts-seat-service":40,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":33,"ts-order-other-service":4}, dest=ts-travel-service, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=cs, parentId=42b721db1410275a, timestamp=1516933281149500, }
{traceId=f9f0c85a1d119819, spanId=51ac9bab8c2eec24, hostName=ts-travel-service, srcName=ts-seat-service, src=ts-seat-service, host=ts-travel-service, clock={"ts-basic-service":112,"ts-config-service":6,"ts-price-service":6,"ts-travel-service":89,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":60,"ts-route-service":18,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":76,"ts-seat-service":40,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":33,"ts-order-other-service":4}, event=ts-travel-service.TravelController.getRouteByTripId, type=sr, parentId=42b721db1410275a, timestamp=1516933281150500, }
{traceId=f9f0c85a1d119819, spanId=30304e9894c095c4, hostName=ts-travel-service, destName=ts-route-service, host=ts-travel-service, clock={"ts-basic-service":112,"ts-config-service":6,"ts-price-service":6,"ts-travel-service":90,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":60,"ts-route-service":18,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":76,"ts-seat-service":40,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":33,"ts-order-other-service":4}, dest=ts-route-service, event=ts-travel-service.TravelController.getRouteByTripId, type=cs, parentId=51ac9bab8c2eec24, timestamp=1516933281154500, }
{traceId=f9f0c85a1d119819, spanId=30304e9894c095c4, hostName=ts-route-service, srcName=ts-travel-service, src=ts-travel-service, host=ts-route-service, clock={"ts-basic-service":112,"ts-config-service":6,"ts-price-service":6,"ts-travel-service":90,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":60,"ts-route-service":19,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":76,"ts-seat-service":40,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":33,"ts-order-other-service":4}, event=ts-route-service.RouteController.queryById, type=sr, parentId=51ac9bab8c2eec24, timestamp=1516933281156000, }
{traceId=f9f0c85a1d119819, spanId=30304e9894c095c4, hostName=ts-route-service, destName=ts-travel-service, host=ts-route-service, clock={"ts-basic-service":112,"ts-config-service":6,"ts-price-service":6,"ts-travel-service":90,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":60,"ts-route-service":20,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":76,"ts-seat-service":40,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":33,"ts-order-other-service":4}, dest=ts-travel-service, event=ts-route-service.RouteController.queryById, type=ss, parentId=51ac9bab8c2eec24, timestamp=1516933281160000, }
{traceId=f9f0c85a1d119819, spanId=30304e9894c095c4, hostName=ts-travel-service, srcName=ts-route-service, src=ts-route-service, host=ts-travel-service, clock={"ts-basic-service":112,"ts-config-service":6,"ts-price-service":6,"ts-travel-service":91,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":60,"ts-route-service":20,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":76,"ts-seat-service":40,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":33,"ts-order-other-service":4}, event=ts-travel-service.TravelController.getRouteByTripId, type=cr, parentId=51ac9bab8c2eec24, timestamp=1516933281161500, }
{traceId=f9f0c85a1d119819, spanId=51ac9bab8c2eec24, hostName=ts-travel-service, destName=ts-seat-service, host=ts-travel-service, clock={"ts-basic-service":112,"ts-config-service":6,"ts-price-service":6,"ts-travel-service":92,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":60,"ts-route-service":20,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":76,"ts-seat-service":40,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":33,"ts-order-other-service":4}, dest=ts-seat-service, event=ts-travel-service.TravelController.getRouteByTripId, type=ss, parentId=42b721db1410275a, timestamp=1516933281162500, }
{traceId=f9f0c85a1d119819, spanId=51ac9bab8c2eec24, hostName=ts-seat-service, srcName=ts-travel-service, src=ts-travel-service, host=ts-seat-service, clock={"ts-basic-service":112,"ts-config-service":6,"ts-price-service":6,"ts-travel-service":92,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":60,"ts-route-service":20,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":76,"ts-seat-service":41,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":33,"ts-order-other-service":4}, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=cr, parentId=42b721db1410275a, timestamp=1516933281163500, }
{traceId=f9f0c85a1d119819, spanId=7285e03dc3a93d7d, hostName=ts-seat-service, destName=ts-order-service, host=ts-seat-service, clock={"ts-basic-service":112,"ts-config-service":6,"ts-price-service":6,"ts-travel-service":92,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":60,"ts-route-service":20,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":76,"ts-seat-service":42,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":33,"ts-order-other-service":4}, dest=ts-order-service, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=cs, parentId=42b721db1410275a, timestamp=1516933281164500, }
{traceId=f9f0c85a1d119819, spanId=7285e03dc3a93d7d, hostName=ts-order-service, srcName=ts-seat-service, src=ts-seat-service, host=ts-order-service, clock={"ts-basic-service":112,"ts-config-service":6,"ts-price-service":6,"ts-travel-service":92,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":60,"ts-route-service":20,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":76,"ts-seat-service":42,"ts-order-service":21,"ts-sso-service":12,"ts-preserve-service":33,"ts-order-other-service":4}, event=ts-order-service.OrderController.getTicketListByDateAndTripId, type=sr, parentId=42b721db1410275a, timestamp=1516933281166000, }
{traceId=f9f0c85a1d119819, spanId=7285e03dc3a93d7d, hostName=ts-order-service, destName=ts-seat-service, host=ts-order-service, clock={"ts-basic-service":112,"ts-config-service":6,"ts-price-service":6,"ts-travel-service":92,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":60,"ts-route-service":20,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":76,"ts-seat-service":42,"ts-order-service":22,"ts-sso-service":12,"ts-preserve-service":33,"ts-order-other-service":4}, dest=ts-seat-service, event=ts-order-service.OrderController.getTicketListByDateAndTripId, type=ss, parentId=42b721db1410275a, timestamp=1516933281171000, }
{traceId=f9f0c85a1d119819, spanId=7285e03dc3a93d7d, hostName=ts-seat-service, srcName=ts-order-service, src=ts-order-service, host=ts-seat-service, clock={"ts-basic-service":112,"ts-config-service":6,"ts-price-service":6,"ts-travel-service":92,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":60,"ts-route-service":20,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":76,"ts-seat-service":43,"ts-order-service":22,"ts-sso-service":12,"ts-preserve-service":33,"ts-order-other-service":4}, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=cr, parentId=42b721db1410275a, timestamp=1516933281172500, }
{traceId=f9f0c85a1d119819, spanId=f0ec9f784e1a65f2, hostName=ts-seat-service, destName=ts-travel-service, host=ts-seat-service, clock={"ts-basic-service":112,"ts-config-service":6,"ts-price-service":6,"ts-travel-service":92,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":60,"ts-route-service":20,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":76,"ts-seat-service":44,"ts-order-service":22,"ts-sso-service":12,"ts-preserve-service":33,"ts-order-other-service":4}, dest=ts-travel-service, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=cs, parentId=42b721db1410275a, timestamp=1516933281173500, }
{traceId=f9f0c85a1d119819, spanId=f0ec9f784e1a65f2, hostName=ts-travel-service, srcName=ts-seat-service, src=ts-seat-service, host=ts-travel-service, clock={"ts-basic-service":112,"ts-config-service":6,"ts-price-service":6,"ts-travel-service":93,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":60,"ts-route-service":20,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":76,"ts-seat-service":44,"ts-order-service":22,"ts-sso-service":12,"ts-preserve-service":33,"ts-order-other-service":4}, event=ts-travel-service.TravelController.getTrainTypeByTripId, type=sr, parentId=42b721db1410275a, timestamp=1516933281174500, }
{traceId=f9f0c85a1d119819, spanId=261a9b6954494c59, hostName=ts-travel-service, destName=ts-train-service, host=ts-travel-service, clock={"ts-basic-service":112,"ts-config-service":6,"ts-price-service":6,"ts-travel-service":94,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":60,"ts-route-service":20,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":76,"ts-seat-service":44,"ts-order-service":22,"ts-sso-service":12,"ts-preserve-service":33,"ts-order-other-service":4}, dest=ts-train-service, event=ts-travel-service.TravelController.getTrainTypeByTripId, type=cs, parentId=f0ec9f784e1a65f2, timestamp=1516933281178500, }
{traceId=f9f0c85a1d119819, spanId=261a9b6954494c59, hostName=ts-train-service, srcName=ts-travel-service, src=ts-travel-service, host=ts-train-service, clock={"ts-basic-service":112,"ts-config-service":6,"ts-price-service":6,"ts-travel-service":94,"ts-train-service":17,"ts-contacts-service":8,"ts-station-service":60,"ts-route-service":20,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":76,"ts-seat-service":44,"ts-order-service":22,"ts-sso-service":12,"ts-preserve-service":33,"ts-order-other-service":4}, event=ts-train-service.TrainController.retrieve, type=sr, parentId=f0ec9f784e1a65f2, timestamp=1516933281180000, }
{traceId=f9f0c85a1d119819, spanId=261a9b6954494c59, hostName=ts-train-service, destName=ts-travel-service, host=ts-train-service, clock={"ts-basic-service":112,"ts-config-service":6,"ts-price-service":6,"ts-travel-service":94,"ts-train-service":18,"ts-contacts-service":8,"ts-station-service":60,"ts-route-service":20,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":76,"ts-seat-service":44,"ts-order-service":22,"ts-sso-service":12,"ts-preserve-service":33,"ts-order-other-service":4}, dest=ts-travel-service, event=ts-train-service.TrainController.retrieve, type=ss, parentId=f0ec9f784e1a65f2, timestamp=1516933281184000, }
{traceId=f9f0c85a1d119819, spanId=261a9b6954494c59, hostName=ts-travel-service, srcName=ts-train-service, src=ts-train-service, host=ts-travel-service, clock={"ts-basic-service":112,"ts-config-service":6,"ts-price-service":6,"ts-travel-service":95,"ts-train-service":18,"ts-contacts-service":8,"ts-station-service":60,"ts-route-service":20,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":76,"ts-seat-service":44,"ts-order-service":22,"ts-sso-service":12,"ts-preserve-service":33,"ts-order-other-service":4}, event=ts-travel-service.TravelController.getTrainTypeByTripId, type=cr, parentId=f0ec9f784e1a65f2, timestamp=1516933281185500, }
{traceId=f9f0c85a1d119819, spanId=f0ec9f784e1a65f2, hostName=ts-travel-service, destName=ts-seat-service, host=ts-travel-service, clock={"ts-basic-service":112,"ts-config-service":6,"ts-price-service":6,"ts-travel-service":96,"ts-train-service":18,"ts-contacts-service":8,"ts-station-service":60,"ts-route-service":20,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":76,"ts-seat-service":44,"ts-order-service":22,"ts-sso-service":12,"ts-preserve-service":33,"ts-order-other-service":4}, dest=ts-seat-service, event=ts-travel-service.TravelController.getTrainTypeByTripId, type=ss, parentId=42b721db1410275a, timestamp=1516933281187500, }
{traceId=f9f0c85a1d119819, spanId=f0ec9f784e1a65f2, hostName=ts-seat-service, srcName=ts-travel-service, src=ts-travel-service, host=ts-seat-service, clock={"ts-basic-service":112,"ts-config-service":6,"ts-price-service":6,"ts-travel-service":96,"ts-train-service":18,"ts-contacts-service":8,"ts-station-service":60,"ts-route-service":20,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":76,"ts-seat-service":45,"ts-order-service":22,"ts-sso-service":12,"ts-preserve-service":33,"ts-order-other-service":4}, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=cr, parentId=42b721db1410275a, timestamp=1516933281188500, }
{traceId=f9f0c85a1d119819, spanId=b3bce9277919ef0f, hostName=ts-seat-service, destName=ts-config-service, host=ts-seat-service, clock={"ts-basic-service":112,"ts-config-service":6,"ts-price-service":6,"ts-travel-service":96,"ts-train-service":18,"ts-contacts-service":8,"ts-station-service":60,"ts-route-service":20,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":76,"ts-seat-service":46,"ts-order-service":22,"ts-sso-service":12,"ts-preserve-service":33,"ts-order-other-service":4}, dest=ts-config-service, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=cs, parentId=42b721db1410275a, timestamp=1516933281190500, }
{traceId=f9f0c85a1d119819, spanId=b3bce9277919ef0f, hostName=ts-config-service, srcName=ts-seat-service, src=ts-seat-service, host=ts-config-service, clock={"ts-basic-service":112,"ts-config-service":7,"ts-price-service":6,"ts-travel-service":96,"ts-train-service":18,"ts-contacts-service":8,"ts-station-service":60,"ts-route-service":20,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":76,"ts-seat-service":46,"ts-order-service":22,"ts-sso-service":12,"ts-preserve-service":33,"ts-order-other-service":4}, event=ts-config-service.ConfigController.query, type=sr, parentId=42b721db1410275a, timestamp=1516933281192000, }
{traceId=f9f0c85a1d119819, spanId=b3bce9277919ef0f, hostName=ts-config-service, destName=ts-seat-service, host=ts-config-service, clock={"ts-basic-service":112,"ts-config-service":8,"ts-price-service":6,"ts-travel-service":96,"ts-train-service":18,"ts-contacts-service":8,"ts-station-service":60,"ts-route-service":20,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":76,"ts-seat-service":46,"ts-order-service":22,"ts-sso-service":12,"ts-preserve-service":33,"ts-order-other-service":4}, dest=ts-seat-service, event=ts-config-service.ConfigController.query, type=ss, parentId=42b721db1410275a, timestamp=1516933281199000, }
{traceId=f9f0c85a1d119819, spanId=b3bce9277919ef0f, hostName=ts-seat-service, srcName=ts-config-service, src=ts-config-service, host=ts-seat-service, clock={"ts-basic-service":112,"ts-config-service":8,"ts-price-service":6,"ts-travel-service":96,"ts-train-service":18,"ts-contacts-service":8,"ts-station-service":60,"ts-route-service":20,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":76,"ts-seat-service":47,"ts-order-service":22,"ts-sso-service":12,"ts-preserve-service":33,"ts-order-other-service":4}, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=cr, parentId=42b721db1410275a, timestamp=1516933281200500, }
{traceId=f9f0c85a1d119819, spanId=42b721db1410275a, hostName=ts-seat-service, destName=ts-travel-service, host=ts-seat-service, clock={"ts-basic-service":112,"ts-config-service":8,"ts-price-service":6,"ts-travel-service":96,"ts-train-service":18,"ts-contacts-service":8,"ts-station-service":60,"ts-route-service":20,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":76,"ts-seat-service":48,"ts-order-service":22,"ts-sso-service":12,"ts-preserve-service":33,"ts-order-other-service":4}, dest=ts-travel-service, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=ss, parentId=a83eb3d5073c0be8, timestamp=1516933281202500, }
{traceId=f9f0c85a1d119819, spanId=42b721db1410275a, hostName=ts-travel-service, srcName=ts-seat-service, src=ts-seat-service, host=ts-travel-service, clock={"ts-basic-service":112,"ts-config-service":8,"ts-price-service":6,"ts-travel-service":97,"ts-train-service":18,"ts-contacts-service":8,"ts-station-service":60,"ts-route-service":20,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":76,"ts-seat-service":48,"ts-order-service":22,"ts-sso-service":12,"ts-preserve-service":33,"ts-order-other-service":4}, event=ts-travel-service.TravelController.getTripAllDetailInfo, type=cr, parentId=a83eb3d5073c0be8, timestamp=1516933281204500, }
{traceId=f9f0c85a1d119819, spanId=798869524f6ffcf4, hostName=ts-travel-service, destName=ts-train-service, host=ts-travel-service, clock={"ts-basic-service":112,"ts-config-service":8,"ts-price-service":6,"ts-travel-service":98,"ts-train-service":18,"ts-contacts-service":8,"ts-station-service":60,"ts-route-service":20,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":76,"ts-seat-service":48,"ts-order-service":22,"ts-sso-service":12,"ts-preserve-service":33,"ts-order-other-service":4}, dest=ts-train-service, event=ts-travel-service.TravelController.getTripAllDetailInfo, type=cs, parentId=a83eb3d5073c0be8, timestamp=1516933281206500, }
{traceId=f9f0c85a1d119819, spanId=798869524f6ffcf4, hostName=ts-train-service, srcName=ts-travel-service, src=ts-travel-service, host=ts-train-service, clock={"ts-basic-service":112,"ts-config-service":8,"ts-price-service":6,"ts-travel-service":98,"ts-train-service":19,"ts-contacts-service":8,"ts-station-service":60,"ts-route-service":20,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":76,"ts-seat-service":48,"ts-order-service":22,"ts-sso-service":12,"ts-preserve-service":33,"ts-order-other-service":4}, event=ts-train-service.TrainController.retrieve, type=sr, parentId=a83eb3d5073c0be8, timestamp=1516933281208000, }
{traceId=f9f0c85a1d119819, spanId=798869524f6ffcf4, hostName=ts-train-service, destName=ts-travel-service, host=ts-train-service, clock={"ts-basic-service":112,"ts-config-service":8,"ts-price-service":6,"ts-travel-service":98,"ts-train-service":20,"ts-contacts-service":8,"ts-station-service":60,"ts-route-service":20,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":76,"ts-seat-service":48,"ts-order-service":22,"ts-sso-service":12,"ts-preserve-service":33,"ts-order-other-service":4}, dest=ts-travel-service, event=ts-train-service.TrainController.retrieve, type=ss, parentId=a83eb3d5073c0be8, timestamp=1516933281213000, }
{traceId=f9f0c85a1d119819, spanId=798869524f6ffcf4, hostName=ts-travel-service, srcName=ts-train-service, src=ts-train-service, host=ts-travel-service, clock={"ts-basic-service":112,"ts-config-service":8,"ts-price-service":6,"ts-travel-service":99,"ts-train-service":20,"ts-contacts-service":8,"ts-station-service":60,"ts-route-service":20,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":76,"ts-seat-service":48,"ts-order-service":22,"ts-sso-service":12,"ts-preserve-service":33,"ts-order-other-service":4}, event=ts-travel-service.TravelController.getTripAllDetailInfo, type=cr, parentId=a83eb3d5073c0be8, timestamp=1516933281214500, }
{traceId=f9f0c85a1d119819, spanId=a83eb3d5073c0be8, hostName=ts-travel-service, destName=ts-preserve-service, host=ts-travel-service, clock={"ts-basic-service":112,"ts-config-service":8,"ts-price-service":6,"ts-travel-service":100,"ts-train-service":20,"ts-contacts-service":8,"ts-station-service":60,"ts-route-service":20,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":76,"ts-seat-service":48,"ts-order-service":22,"ts-sso-service":12,"ts-preserve-service":33,"ts-order-other-service":4}, dest=ts-preserve-service, event=ts-travel-service.TravelController.getTripAllDetailInfo, type=ss, parentId=0b31ab415e3b790f, timestamp=1516933281217500, }
{traceId=f9f0c85a1d119819, spanId=a83eb3d5073c0be8, hostName=ts-preserve-service, srcName=ts-travel-service, src=ts-travel-service, host=ts-preserve-service, clock={"ts-basic-service":112,"ts-config-service":8,"ts-price-service":6,"ts-travel-service":100,"ts-train-service":20,"ts-contacts-service":8,"ts-station-service":60,"ts-route-service":20,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":76,"ts-seat-service":48,"ts-order-service":22,"ts-sso-service":12,"ts-preserve-service":35,"ts-order-other-service":4}, event=ts-preserve-service.PreserveServiceImpl.preserve, type=cr, parentId=0b31ab415e3b790f, timestamp=1516933281220000, }
{traceId=f9f0c85a1d119819, spanId=1bf885c9038787f6, hostName=ts-preserve-service, destName=ts-station-service, host=ts-preserve-service, clock={"ts-basic-service":112,"ts-config-service":8,"ts-price-service":6,"ts-travel-service":100,"ts-train-service":20,"ts-contacts-service":8,"ts-station-service":60,"ts-route-service":20,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":76,"ts-seat-service":48,"ts-order-service":22,"ts-sso-service":12,"ts-preserve-service":36,"ts-order-other-service":4}, dest=ts-station-service, event=ts-preserve-service.PreserveServiceImpl.preserve, type=cs, parentId=0b31ab415e3b790f, timestamp=1516933281222000, }
{traceId=f9f0c85a1d119819, spanId=1bf885c9038787f6, hostName=ts-station-service, srcName=ts-preserve-service, src=ts-preserve-service, host=ts-station-service, clock={"ts-basic-service":112,"ts-config-service":8,"ts-price-service":6,"ts-travel-service":100,"ts-train-service":20,"ts-contacts-service":8,"ts-station-service":61,"ts-route-service":20,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":76,"ts-seat-service":48,"ts-order-service":22,"ts-sso-service":12,"ts-preserve-service":36,"ts-order-other-service":4}, event=ts-station-service.StationController.queryForId, type=sr, parentId=0b31ab415e3b790f, timestamp=1516933281225000, }
