
=== TestCase8 case8\success\basic Success execution 1 ===
{traceId=63d302bb0dc843d6, spanId=63d302bb0dc843d6, hostName=ts-preserve-other-service, srcName=null, src=null, host=ts-preserve-other-service, clock={"ts-preserve-other-service":1}, event=ts-preserve-other-service.PreserveOtherController.preserve, type=sr, parentId=, timestamp=1516870731057000, }
{traceId=63d302bb0dc843d6, spanId=3b6a22546f58412a, hostName=ts-station-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":50,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":2,"ts-train-service":8,"ts-contacts-service":4,"ts-station-service":29,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":38,"ts-preserve-other-service":16,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":8}, event=ts-station-service.StationController.exist, type=sr, parentId=6436bb65defbe7d3, timestamp=1516870731600000, }
{traceId=63d302bb0dc843d6, spanId=3b6a22546f58412a, hostName=ts-station-service, destName=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":50,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":2,"ts-train-service":8,"ts-contacts-service":4,"ts-station-service":30,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":38,"ts-preserve-other-service":16,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":8}, dest=ts-basic-service, event=ts-station-service.StationController.exist, type=ss, parentId=6436bb65defbe7d3, timestamp=1516870731604000, }
{traceId=63d302bb0dc843d6, spanId=3b6a22546f58412a, hostName=ts-basic-service, srcName=ts-station-service, src=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":51,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":2,"ts-train-service":8,"ts-contacts-service":4,"ts-station-service":30,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":38,"ts-preserve-other-service":16,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":8}, event=ts-basic-service.BasicController.queryForTravel, type=cr, parentId=6436bb65defbe7d3, timestamp=1516870731606000, }
{traceId=63d302bb0dc843d6, spanId=0fbc6d861a45f009, hostName=ts-basic-service, destName=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":52,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":2,"ts-train-service":8,"ts-contacts-service":4,"ts-station-service":30,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":38,"ts-preserve-other-service":16,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":8}, dest=ts-station-service, event=ts-basic-service.BasicController.queryForTravel, type=cs, parentId=6436bb65defbe7d3, timestamp=1516870731607000, }
{traceId=63d302bb0dc843d6, spanId=0fbc6d861a45f009, hostName=ts-station-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":52,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":2,"ts-train-service":8,"ts-contacts-service":4,"ts-station-service":31,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":38,"ts-preserve-other-service":16,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":8}, event=ts-station-service.StationController.exist, type=sr, parentId=6436bb65defbe7d3, timestamp=1516870731609000, }
{traceId=63d302bb0dc843d6, spanId=0fbc6d861a45f009, hostName=ts-station-service, destName=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":52,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":2,"ts-train-service":8,"ts-contacts-service":4,"ts-station-service":32,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":38,"ts-preserve-other-service":16,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":8}, dest=ts-basic-service, event=ts-station-service.StationController.exist, type=ss, parentId=6436bb65defbe7d3, timestamp=1516870731612000, }
{traceId=63d302bb0dc843d6, spanId=0fbc6d861a45f009, hostName=ts-basic-service, srcName=ts-station-service, src=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":53,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":2,"ts-train-service":8,"ts-contacts-service":4,"ts-station-service":32,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":38,"ts-preserve-other-service":16,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":8}, event=ts-basic-service.BasicController.queryForTravel, type=cr, parentId=6436bb65defbe7d3, timestamp=1516870731614000, }
{traceId=63d302bb0dc843d6, spanId=e18cd4412dae2dfd, hostName=ts-basic-service, destName=ts-train-service, host=ts-basic-service, clock={"ts-basic-service":54,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":2,"ts-train-service":8,"ts-contacts-service":4,"ts-station-service":32,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":38,"ts-preserve-other-service":16,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":8}, dest=ts-train-service, event=ts-basic-service.BasicController.queryForTravel, type=cs, parentId=6436bb65defbe7d3, timestamp=1516870731615000, }
{traceId=63d302bb0dc843d6, spanId=e18cd4412dae2dfd, hostName=ts-train-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-train-service, clock={"ts-basic-service":54,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":2,"ts-train-service":9,"ts-contacts-service":4,"ts-station-service":32,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":38,"ts-preserve-other-service":16,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":8}, event=ts-train-service.TrainController.retrieve, type=sr, parentId=6436bb65defbe7d3, timestamp=1516870731616500, }
{traceId=63d302bb0dc843d6, spanId=e18cd4412dae2dfd, hostName=ts-train-service, destName=ts-basic-service, host=ts-train-service, clock={"ts-basic-service":54,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":2,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":32,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":38,"ts-preserve-other-service":16,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":8}, dest=ts-basic-service, event=ts-train-service.TrainController.retrieve, type=ss, parentId=6436bb65defbe7d3, timestamp=1516870731623500, }
{traceId=63d302bb0dc843d6, spanId=e18cd4412dae2dfd, hostName=ts-basic-service, srcName=ts-train-service, src=ts-train-service, host=ts-basic-service, clock={"ts-basic-service":55,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":2,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":32,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":38,"ts-preserve-other-service":16,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":8}, event=ts-basic-service.BasicController.queryForTravel, type=cr, parentId=6436bb65defbe7d3, timestamp=1516870731625000, }
{traceId=63d302bb0dc843d6, spanId=b1cdc38312925079, hostName=ts-basic-service, destName=ts-route-service, host=ts-basic-service, clock={"ts-basic-service":56,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":2,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":32,"ts-route-service":8,"ts-security-service":6,"ts-ticketinfo-service":38,"ts-preserve-other-service":16,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":8}, dest=ts-route-service, event=ts-basic-service.BasicController.queryForTravel, type=cs, parentId=6436bb65defbe7d3, timestamp=1516870731626000, }
{traceId=63d302bb0dc843d6, spanId=b1cdc38312925079, hostName=ts-route-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-route-service, clock={"ts-basic-service":56,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":2,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":32,"ts-route-service":9,"ts-security-service":6,"ts-ticketinfo-service":38,"ts-preserve-other-service":16,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":8}, event=ts-route-service.RouteController.queryById, type=sr, parentId=6436bb65defbe7d3, timestamp=1516870731627000, }
{traceId=63d302bb0dc843d6, spanId=b1cdc38312925079, hostName=ts-route-service, destName=ts-basic-service, host=ts-route-service, clock={"ts-basic-service":56,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":2,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":32,"ts-route-service":10,"ts-security-service":6,"ts-ticketinfo-service":38,"ts-preserve-other-service":16,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":8}, dest=ts-basic-service, event=ts-route-service.RouteController.queryById, type=ss, parentId=6436bb65defbe7d3, timestamp=1516870731631000, }
{traceId=63d302bb0dc843d6, spanId=b1cdc38312925079, hostName=ts-basic-service, srcName=ts-route-service, src=ts-route-service, host=ts-basic-service, clock={"ts-basic-service":57,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":2,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":32,"ts-route-service":10,"ts-security-service":6,"ts-ticketinfo-service":38,"ts-preserve-other-service":16,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":8}, event=ts-basic-service.BasicController.queryForTravel, type=cr, parentId=6436bb65defbe7d3, timestamp=1516870731632000, }
{traceId=63d302bb0dc843d6, spanId=06149c40f453b907, hostName=ts-basic-service, destName=ts-price-service, host=ts-basic-service, clock={"ts-basic-service":58,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":2,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":32,"ts-route-service":10,"ts-security-service":6,"ts-ticketinfo-service":38,"ts-preserve-other-service":16,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":8}, dest=ts-price-service, event=ts-basic-service.BasicController.queryForTravel, type=cs, parentId=6436bb65defbe7d3, timestamp=1516870731634000, }
{traceId=63d302bb0dc843d6, spanId=06149c40f453b907, hostName=ts-price-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-price-service, clock={"ts-basic-service":58,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":3,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":32,"ts-route-service":10,"ts-security-service":6,"ts-ticketinfo-service":38,"ts-preserve-other-service":16,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":8}, event=ts-price-service.PriceController.query, type=sr, parentId=6436bb65defbe7d3, timestamp=1516870731636000, }
{traceId=63d302bb0dc843d6, spanId=06149c40f453b907, hostName=ts-price-service, destName=ts-basic-service, host=ts-price-service, clock={"ts-basic-service":58,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":4,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":32,"ts-route-service":10,"ts-security-service":6,"ts-ticketinfo-service":38,"ts-preserve-other-service":16,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":8}, dest=ts-basic-service, event=ts-price-service.PriceController.query, type=ss, parentId=6436bb65defbe7d3, timestamp=1516870731644000, }
{traceId=63d302bb0dc843d6, spanId=06149c40f453b907, hostName=ts-basic-service, srcName=ts-price-service, src=ts-price-service, host=ts-basic-service, clock={"ts-basic-service":59,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":4,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":32,"ts-route-service":10,"ts-security-service":6,"ts-ticketinfo-service":38,"ts-preserve-other-service":16,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":8}, event=ts-basic-service.BasicController.queryForTravel, type=cr, parentId=6436bb65defbe7d3, timestamp=1516870731646000, }
{traceId=63d302bb0dc843d6, spanId=1c1bdc8781234e6f, hostName=ts-basic-service, destName=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":60,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":4,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":32,"ts-route-service":10,"ts-security-service":6,"ts-ticketinfo-service":38,"ts-preserve-other-service":16,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":8}, dest=ts-station-service, event=ts-basic-service.BasicController.queryForTravel, type=cs, parentId=6436bb65defbe7d3, timestamp=1516870731647000, }
{traceId=63d302bb0dc843d6, spanId=1c1bdc8781234e6f, hostName=ts-station-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":60,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":4,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":33,"ts-route-service":10,"ts-security-service":6,"ts-ticketinfo-service":38,"ts-preserve-other-service":16,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":8}, event=ts-station-service.StationController.queryForId, type=sr, parentId=6436bb65defbe7d3, timestamp=1516870731648500, }
{traceId=63d302bb0dc843d6, spanId=1c1bdc8781234e6f, hostName=ts-station-service, destName=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":60,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":4,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":34,"ts-route-service":10,"ts-security-service":6,"ts-ticketinfo-service":38,"ts-preserve-other-service":16,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":8}, dest=ts-basic-service, event=ts-station-service.StationController.queryForId, type=ss, parentId=6436bb65defbe7d3, timestamp=1516870731651500, }
{traceId=63d302bb0dc843d6, spanId=1c1bdc8781234e6f, hostName=ts-basic-service, srcName=ts-station-service, src=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":61,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":4,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":34,"ts-route-service":10,"ts-security-service":6,"ts-ticketinfo-service":38,"ts-preserve-other-service":16,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":8}, event=ts-basic-service.BasicController.queryForTravel, type=cr, parentId=6436bb65defbe7d3, timestamp=1516870731653000, }
{traceId=63d302bb0dc843d6, spanId=f3cd688e43917bc2, hostName=ts-basic-service, destName=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":62,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":4,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":34,"ts-route-service":10,"ts-security-service":6,"ts-ticketinfo-service":38,"ts-preserve-other-service":16,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":8}, dest=ts-station-service, event=ts-basic-service.BasicController.queryForTravel, type=cs, parentId=6436bb65defbe7d3, timestamp=1516870731655000, }
{traceId=63d302bb0dc843d6, spanId=f3cd688e43917bc2, hostName=ts-station-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":62,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":4,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":35,"ts-route-service":10,"ts-security-service":6,"ts-ticketinfo-service":38,"ts-preserve-other-service":16,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":8}, event=ts-station-service.StationController.queryForId, type=sr, parentId=6436bb65defbe7d3, timestamp=1516870731656500, }
{traceId=63d302bb0dc843d6, spanId=f3cd688e43917bc2, hostName=ts-station-service, destName=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":62,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":4,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":10,"ts-security-service":6,"ts-ticketinfo-service":38,"ts-preserve-other-service":16,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":8}, dest=ts-basic-service, event=ts-station-service.StationController.queryForId, type=ss, parentId=6436bb65defbe7d3, timestamp=1516870731659500, }
{traceId=63d302bb0dc843d6, spanId=f3cd688e43917bc2, hostName=ts-basic-service, srcName=ts-station-service, src=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":63,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":4,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":10,"ts-security-service":6,"ts-ticketinfo-service":38,"ts-preserve-other-service":16,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":8}, event=ts-basic-service.BasicController.queryForTravel, type=cr, parentId=6436bb65defbe7d3, timestamp=1516870731661000, }
{traceId=63d302bb0dc843d6, spanId=6436bb65defbe7d3, hostName=ts-basic-service, destName=ts-ticketinfo-service, host=ts-basic-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":4,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":10,"ts-security-service":6,"ts-ticketinfo-service":38,"ts-preserve-other-service":16,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":8}, dest=ts-ticketinfo-service, event=ts-basic-service.BasicController.queryForTravel, type=ss, parentId=e65f96e107201a7f, timestamp=1516870731663000, }
{traceId=63d302bb0dc843d6, spanId=6436bb65defbe7d3, hostName=ts-ticketinfo-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-ticketinfo-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":4,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":10,"ts-security-service":6,"ts-ticketinfo-service":39,"ts-preserve-other-service":16,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":8}, event=ts-ticketinfo-service.TicketInfoController.queryForTravel, type=cr, parentId=e65f96e107201a7f, timestamp=1516870731665000, }
{traceId=63d302bb0dc843d6, spanId=e65f96e107201a7f, hostName=ts-ticketinfo-service, destName=ts-preserve-other-service, host=ts-ticketinfo-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":4,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":10,"ts-security-service":6,"ts-ticketinfo-service":40,"ts-preserve-other-service":16,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":8}, dest=ts-preserve-other-service, event=ts-ticketinfo-service.TicketInfoController.queryForTravel, type=ss, parentId=63d302bb0dc843d6, timestamp=1516870731667000, }
{traceId=63d302bb0dc843d6, spanId=e65f96e107201a7f, hostName=ts-preserve-other-service, srcName=ts-ticketinfo-service, src=ts-ticketinfo-service, host=ts-preserve-other-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":4,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":10,"ts-security-service":6,"ts-ticketinfo-service":40,"ts-preserve-other-service":17,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":8}, event=ts-preserve-other-service.PreserveOtherController.preserve, type=cr, parentId=63d302bb0dc843d6, timestamp=1516870731669000, }
{traceId=63d302bb0dc843d6, spanId=d62c859ddf117acc, hostName=ts-preserve-other-service, destName=ts-seat-service, host=ts-preserve-other-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":4,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":10,"ts-security-service":6,"ts-ticketinfo-service":40,"ts-preserve-other-service":18,"ts-seat-service":20,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":8}, dest=ts-seat-service, event=ts-preserve-other-service.PreserveOtherController.preserve, type=cs, parentId=63d302bb0dc843d6, timestamp=1516870731670000, }
{traceId=63d302bb0dc843d6, spanId=d62c859ddf117acc, hostName=ts-seat-service, srcName=ts-preserve-other-service, src=ts-preserve-other-service, host=ts-seat-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":4,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":10,"ts-security-service":6,"ts-ticketinfo-service":40,"ts-preserve-other-service":18,"ts-seat-service":21,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":8}, event=ts-seat-service.SeatController.create, type=sr, parentId=63d302bb0dc843d6, timestamp=1516870731672500, }
{traceId=63d302bb0dc843d6, spanId=6b8b456b8ef9b3b8, hostName=ts-seat-service, destName=ts-travel2-service, host=ts-seat-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-travel2-service":46,"ts-price-service":4,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":10,"ts-security-service":6,"ts-ticketinfo-service":40,"ts-preserve-other-service":18,"ts-seat-service":22,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":8}, dest=ts-travel2-service, event=ts-seat-service.SeatController.create, type=cs, parentId=d62c859ddf117acc, timestamp=1516870731675500, }
{traceId=63d302bb0dc843d6, spanId=6b8b456b8ef9b3b8, hostName=ts-travel2-service, srcName=ts-seat-service, src=ts-seat-service, host=ts-travel2-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-travel2-service":47,"ts-price-service":4,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":10,"ts-security-service":6,"ts-ticketinfo-service":40,"ts-preserve-other-service":18,"ts-seat-service":22,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":8}, event=ts-travel2-service.Travel2Controller.getRouteByTripId, type=sr, parentId=d62c859ddf117acc, timestamp=1516870731677500, }
{traceId=63d302bb0dc843d6, spanId=e7ac27e6cb70d57b, hostName=ts-travel2-service, destName=ts-route-service, host=ts-travel2-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-travel2-service":48,"ts-price-service":4,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":10,"ts-security-service":6,"ts-ticketinfo-service":40,"ts-preserve-other-service":18,"ts-seat-service":22,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":8}, dest=ts-route-service, event=ts-travel2-service.Travel2Controller.getRouteByTripId, type=cs, parentId=6b8b456b8ef9b3b8, timestamp=1516870731680500, }
{traceId=63d302bb0dc843d6, spanId=e7ac27e6cb70d57b, hostName=ts-route-service, srcName=ts-travel2-service, src=ts-travel2-service, host=ts-route-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-travel2-service":48,"ts-price-service":4,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":11,"ts-security-service":6,"ts-ticketinfo-service":40,"ts-preserve-other-service":18,"ts-seat-service":22,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":8}, event=ts-route-service.RouteController.queryById, type=sr, parentId=6b8b456b8ef9b3b8, timestamp=1516870731682000, }
{traceId=63d302bb0dc843d6, spanId=e7ac27e6cb70d57b, hostName=ts-route-service, destName=ts-travel2-service, host=ts-route-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-travel2-service":48,"ts-price-service":4,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-ticketinfo-service":40,"ts-preserve-other-service":18,"ts-seat-service":22,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":8}, dest=ts-travel2-service, event=ts-route-service.RouteController.queryById, type=ss, parentId=6b8b456b8ef9b3b8, timestamp=1516870731686000, }
{traceId=63d302bb0dc843d6, spanId=e7ac27e6cb70d57b, hostName=ts-travel2-service, srcName=ts-route-service, src=ts-route-service, host=ts-travel2-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-travel2-service":49,"ts-price-service":4,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-ticketinfo-service":40,"ts-preserve-other-service":18,"ts-seat-service":22,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":8}, event=ts-travel2-service.Travel2Controller.getRouteByTripId, type=cr, parentId=6b8b456b8ef9b3b8, timestamp=1516870731687500, }
{traceId=63d302bb0dc843d6, spanId=6b8b456b8ef9b3b8, hostName=ts-travel2-service, destName=ts-seat-service, host=ts-travel2-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-travel2-service":50,"ts-price-service":4,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-ticketinfo-service":40,"ts-preserve-other-service":18,"ts-seat-service":22,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":8}, dest=ts-seat-service, event=ts-travel2-service.Travel2Controller.getRouteByTripId, type=ss, parentId=d62c859ddf117acc, timestamp=1516870731689500, }
{traceId=63d302bb0dc843d6, spanId=6b8b456b8ef9b3b8, hostName=ts-seat-service, srcName=ts-travel2-service, src=ts-travel2-service, host=ts-seat-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-travel2-service":50,"ts-price-service":4,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-ticketinfo-service":40,"ts-preserve-other-service":18,"ts-seat-service":23,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":8}, event=ts-seat-service.SeatController.create, type=cr, parentId=d62c859ddf117acc, timestamp=1516870731691500, }
{traceId=63d302bb0dc843d6, spanId=848b90199b018240, hostName=ts-seat-service, destName=ts-order-other-service, host=ts-seat-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-travel2-service":50,"ts-price-service":4,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-ticketinfo-service":40,"ts-preserve-other-service":18,"ts-seat-service":24,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":8}, dest=ts-order-other-service, event=ts-seat-service.SeatController.create, type=cs, parentId=d62c859ddf117acc, timestamp=1516870731692500, }
{traceId=63d302bb0dc843d6, spanId=848b90199b018240, hostName=ts-order-other-service, srcName=ts-seat-service, src=ts-seat-service, host=ts-order-other-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-travel2-service":50,"ts-price-service":4,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-ticketinfo-service":40,"ts-preserve-other-service":18,"ts-seat-service":24,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":9}, event=ts-order-other-service.OrderOtherController.getTicketListByDateAndTripId, type=sr, parentId=d62c859ddf117acc, timestamp=1516870731694000, }
{traceId=63d302bb0dc843d6, spanId=848b90199b018240, hostName=ts-order-other-service, destName=ts-seat-service, host=ts-order-other-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-travel2-service":50,"ts-price-service":4,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-ticketinfo-service":40,"ts-preserve-other-service":18,"ts-seat-service":24,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":10}, dest=ts-seat-service, event=ts-order-other-service.OrderOtherController.getTicketListByDateAndTripId, type=ss, parentId=d62c859ddf117acc, timestamp=1516870731704000, }
{traceId=63d302bb0dc843d6, spanId=848b90199b018240, hostName=ts-seat-service, srcName=ts-order-other-service, src=ts-order-other-service, host=ts-seat-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-travel2-service":50,"ts-price-service":4,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-ticketinfo-service":40,"ts-preserve-other-service":18,"ts-seat-service":25,"ts-order-service":2,"ts-sso-service":2,"ts-order-other-service":10}, event=ts-seat-service.SeatController.create, type=cr, parentId=d62c859ddf117acc, timestamp=1516870731705500, }
