
=== TestCase8 case8\fail1\basic-1 Fail execution 1 ===
{traceId=732e6a06600f65b5, spanId=732e6a06600f65b5, hostName=ts-travel-service, srcName=null, src=null, host=ts-travel-service, clock={"ts-travel-service":1}, event=ts-travel-service.TravelController.query, type=sr, parentId=, timestamp=1516944720276000, }
{traceId=524f13208ee86c9b, spanId=b0943326ba4a6e95, hostName=ts-station-service, destName=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":50,"ts-config-service":4,"ts-price-service":2,"ts-travel-service":46,"ts-train-service":8,"ts-contacts-service":4,"ts-station-service":30,"ts-route-service":8,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":38,"ts-seat-service":20,"ts-order-service":8,"ts-sso-service":4,"ts-preserve-service":17,"ts-order-other-service":2}, dest=ts-basic-service, event=ts-station-service.StationController.exist, type=ss, parentId=042d663d457715d8, timestamp=1516934173261500, }
{traceId=524f13208ee86c9b, spanId=b0943326ba4a6e95, hostName=ts-basic-service, srcName=ts-station-service, src=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":51,"ts-config-service":4,"ts-price-service":2,"ts-travel-service":46,"ts-train-service":8,"ts-contacts-service":4,"ts-station-service":30,"ts-route-service":8,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":38,"ts-seat-service":20,"ts-order-service":8,"ts-sso-service":4,"ts-preserve-service":17,"ts-order-other-service":2}, event=ts-basic-service.BasicController.queryForTravel, type=cr, parentId=042d663d457715d8, timestamp=1516934173264000, }
{traceId=524f13208ee86c9b, spanId=4949282b042ecda7, hostName=ts-basic-service, destName=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":52,"ts-config-service":4,"ts-price-service":2,"ts-travel-service":46,"ts-train-service":8,"ts-contacts-service":4,"ts-station-service":30,"ts-route-service":8,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":38,"ts-seat-service":20,"ts-order-service":8,"ts-sso-service":4,"ts-preserve-service":17,"ts-order-other-service":2}, dest=ts-station-service, event=ts-basic-service.BasicController.queryForTravel, type=cs, parentId=042d663d457715d8, timestamp=1516934173265000, }
{traceId=524f13208ee86c9b, spanId=4949282b042ecda7, hostName=ts-station-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":52,"ts-config-service":4,"ts-price-service":2,"ts-travel-service":46,"ts-train-service":8,"ts-contacts-service":4,"ts-station-service":31,"ts-route-service":8,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":38,"ts-seat-service":20,"ts-order-service":8,"ts-sso-service":4,"ts-preserve-service":17,"ts-order-other-service":2}, event=ts-station-service.StationController.exist, type=sr, parentId=042d663d457715d8, timestamp=1516934173266500, }
{traceId=524f13208ee86c9b, spanId=4949282b042ecda7, hostName=ts-station-service, destName=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":52,"ts-config-service":4,"ts-price-service":2,"ts-travel-service":46,"ts-train-service":8,"ts-contacts-service":4,"ts-station-service":32,"ts-route-service":8,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":38,"ts-seat-service":20,"ts-order-service":8,"ts-sso-service":4,"ts-preserve-service":17,"ts-order-other-service":2}, dest=ts-basic-service, event=ts-station-service.StationController.exist, type=ss, parentId=042d663d457715d8, timestamp=1516934173269500, }
{traceId=524f13208ee86c9b, spanId=4949282b042ecda7, hostName=ts-basic-service, srcName=ts-station-service, src=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":53,"ts-config-service":4,"ts-price-service":2,"ts-travel-service":46,"ts-train-service":8,"ts-contacts-service":4,"ts-station-service":32,"ts-route-service":8,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":38,"ts-seat-service":20,"ts-order-service":8,"ts-sso-service":4,"ts-preserve-service":17,"ts-order-other-service":2}, event=ts-basic-service.BasicController.queryForTravel, type=cr, parentId=042d663d457715d8, timestamp=1516934173271000, }
{traceId=524f13208ee86c9b, spanId=4c83072be201bec6, hostName=ts-basic-service, destName=ts-train-service, host=ts-basic-service, clock={"ts-basic-service":54,"ts-config-service":4,"ts-price-service":2,"ts-travel-service":46,"ts-train-service":8,"ts-contacts-service":4,"ts-station-service":32,"ts-route-service":8,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":38,"ts-seat-service":20,"ts-order-service":8,"ts-sso-service":4,"ts-preserve-service":17,"ts-order-other-service":2}, dest=ts-train-service, event=ts-basic-service.BasicController.queryForTravel, type=cs, parentId=042d663d457715d8, timestamp=1516934173273000, }
{traceId=524f13208ee86c9b, spanId=4c83072be201bec6, hostName=ts-train-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-train-service, clock={"ts-basic-service":54,"ts-config-service":4,"ts-price-service":2,"ts-travel-service":46,"ts-train-service":9,"ts-contacts-service":4,"ts-station-service":32,"ts-route-service":8,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":38,"ts-seat-service":20,"ts-order-service":8,"ts-sso-service":4,"ts-preserve-service":17,"ts-order-other-service":2}, event=ts-train-service.TrainController.retrieve, type=sr, parentId=042d663d457715d8, timestamp=1516934173274000, }
{traceId=524f13208ee86c9b, spanId=4c83072be201bec6, hostName=ts-train-service, destName=ts-basic-service, host=ts-train-service, clock={"ts-basic-service":54,"ts-config-service":4,"ts-price-service":2,"ts-travel-service":46,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":32,"ts-route-service":8,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":38,"ts-seat-service":20,"ts-order-service":8,"ts-sso-service":4,"ts-preserve-service":17,"ts-order-other-service":2}, dest=ts-basic-service, event=ts-train-service.TrainController.retrieve, type=ss, parentId=042d663d457715d8, timestamp=1516934173279000, }
{traceId=524f13208ee86c9b, spanId=4c83072be201bec6, hostName=ts-basic-service, srcName=ts-train-service, src=ts-train-service, host=ts-basic-service, clock={"ts-basic-service":55,"ts-config-service":4,"ts-price-service":2,"ts-travel-service":46,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":32,"ts-route-service":8,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":38,"ts-seat-service":20,"ts-order-service":8,"ts-sso-service":4,"ts-preserve-service":17,"ts-order-other-service":2}, event=ts-basic-service.BasicController.queryForTravel, type=cr, parentId=042d663d457715d8, timestamp=1516934173280000, }
{traceId=524f13208ee86c9b, spanId=b6c0ef4a58c343f7, hostName=ts-basic-service, destName=ts-route-service, host=ts-basic-service, clock={"ts-basic-service":56,"ts-config-service":4,"ts-price-service":2,"ts-travel-service":46,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":32,"ts-route-service":8,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":38,"ts-seat-service":20,"ts-order-service":8,"ts-sso-service":4,"ts-preserve-service":17,"ts-order-other-service":2}, dest=ts-route-service, event=ts-basic-service.BasicController.queryForTravel, type=cs, parentId=042d663d457715d8, timestamp=1516934173281000, }
{traceId=524f13208ee86c9b, spanId=b6c0ef4a58c343f7, hostName=ts-route-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-route-service, clock={"ts-basic-service":56,"ts-config-service":4,"ts-price-service":2,"ts-travel-service":46,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":32,"ts-route-service":9,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":38,"ts-seat-service":20,"ts-order-service":8,"ts-sso-service":4,"ts-preserve-service":17,"ts-order-other-service":2}, event=ts-route-service.RouteController.queryById, type=sr, parentId=042d663d457715d8, timestamp=1516934173282500, }
{traceId=524f13208ee86c9b, spanId=b6c0ef4a58c343f7, hostName=ts-route-service, destName=ts-basic-service, host=ts-route-service, clock={"ts-basic-service":56,"ts-config-service":4,"ts-price-service":2,"ts-travel-service":46,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":32,"ts-route-service":10,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":38,"ts-seat-service":20,"ts-order-service":8,"ts-sso-service":4,"ts-preserve-service":17,"ts-order-other-service":2}, dest=ts-basic-service, event=ts-route-service.RouteController.queryById, type=ss, parentId=042d663d457715d8, timestamp=1516934173286500, }
{traceId=524f13208ee86c9b, spanId=b6c0ef4a58c343f7, hostName=ts-basic-service, srcName=ts-route-service, src=ts-route-service, host=ts-basic-service, clock={"ts-basic-service":57,"ts-config-service":4,"ts-price-service":2,"ts-travel-service":46,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":32,"ts-route-service":10,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":38,"ts-seat-service":20,"ts-order-service":8,"ts-sso-service":4,"ts-preserve-service":17,"ts-order-other-service":2}, event=ts-basic-service.BasicController.queryForTravel, type=cr, parentId=042d663d457715d8, timestamp=1516934173288000, }
{traceId=524f13208ee86c9b, spanId=16493f1b2e6718fe, hostName=ts-basic-service, destName=ts-price-service, host=ts-basic-service, clock={"ts-basic-service":58,"ts-config-service":4,"ts-price-service":2,"ts-travel-service":46,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":32,"ts-route-service":10,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":38,"ts-seat-service":20,"ts-order-service":8,"ts-sso-service":4,"ts-preserve-service":17,"ts-order-other-service":2}, dest=ts-price-service, event=ts-basic-service.BasicController.queryForTravel, type=cs, parentId=042d663d457715d8, timestamp=1516934173289000, }
{traceId=524f13208ee86c9b, spanId=16493f1b2e6718fe, hostName=ts-price-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-price-service, clock={"ts-basic-service":58,"ts-config-service":4,"ts-price-service":3,"ts-travel-service":46,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":32,"ts-route-service":10,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":38,"ts-seat-service":20,"ts-order-service":8,"ts-sso-service":4,"ts-preserve-service":17,"ts-order-other-service":2}, event=ts-price-service.PriceController.query, type=sr, parentId=042d663d457715d8, timestamp=1516934173290500, }
{traceId=524f13208ee86c9b, spanId=16493f1b2e6718fe, hostName=ts-price-service, destName=ts-basic-service, host=ts-price-service, clock={"ts-basic-service":58,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":46,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":32,"ts-route-service":10,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":38,"ts-seat-service":20,"ts-order-service":8,"ts-sso-service":4,"ts-preserve-service":17,"ts-order-other-service":2}, dest=ts-basic-service, event=ts-price-service.PriceController.query, type=ss, parentId=042d663d457715d8, timestamp=1516934173296500, }
{traceId=524f13208ee86c9b, spanId=16493f1b2e6718fe, hostName=ts-basic-service, srcName=ts-price-service, src=ts-price-service, host=ts-basic-service, clock={"ts-basic-service":59,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":46,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":32,"ts-route-service":10,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":38,"ts-seat-service":20,"ts-order-service":8,"ts-sso-service":4,"ts-preserve-service":17,"ts-order-other-service":2}, event=ts-basic-service.BasicController.queryForTravel, type=cr, parentId=042d663d457715d8, timestamp=1516934173298000, }
{traceId=524f13208ee86c9b, spanId=8e9ba11d9f71155d, hostName=ts-basic-service, destName=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":60,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":46,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":32,"ts-route-service":10,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":38,"ts-seat-service":20,"ts-order-service":8,"ts-sso-service":4,"ts-preserve-service":17,"ts-order-other-service":2}, dest=ts-station-service, event=ts-basic-service.BasicController.queryForTravel, type=cs, parentId=042d663d457715d8, timestamp=1516934173299000, }
{traceId=524f13208ee86c9b, spanId=8e9ba11d9f71155d, hostName=ts-station-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":60,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":46,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":33,"ts-route-service":10,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":38,"ts-seat-service":20,"ts-order-service":8,"ts-sso-service":4,"ts-preserve-service":17,"ts-order-other-service":2}, event=ts-station-service.StationController.queryForId, type=sr, parentId=042d663d457715d8, timestamp=1516934173300500, }
{traceId=524f13208ee86c9b, spanId=8e9ba11d9f71155d, hostName=ts-station-service, destName=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":60,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":46,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":34,"ts-route-service":10,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":38,"ts-seat-service":20,"ts-order-service":8,"ts-sso-service":4,"ts-preserve-service":17,"ts-order-other-service":2}, dest=ts-basic-service, event=ts-station-service.StationController.queryForId, type=ss, parentId=042d663d457715d8, timestamp=1516934173303500, }
{traceId=524f13208ee86c9b, spanId=8e9ba11d9f71155d, hostName=ts-basic-service, srcName=ts-station-service, src=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":61,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":46,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":34,"ts-route-service":10,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":38,"ts-seat-service":20,"ts-order-service":8,"ts-sso-service":4,"ts-preserve-service":17,"ts-order-other-service":2}, event=ts-basic-service.BasicController.queryForTravel, type=cr, parentId=042d663d457715d8, timestamp=1516934173305000, }
{traceId=524f13208ee86c9b, spanId=bff06285ce795fa1, hostName=ts-basic-service, destName=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":62,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":46,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":34,"ts-route-service":10,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":38,"ts-seat-service":20,"ts-order-service":8,"ts-sso-service":4,"ts-preserve-service":17,"ts-order-other-service":2}, dest=ts-station-service, event=ts-basic-service.BasicController.queryForTravel, type=cs, parentId=042d663d457715d8, timestamp=1516934173306000, }
{traceId=524f13208ee86c9b, spanId=bff06285ce795fa1, hostName=ts-station-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":62,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":46,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":35,"ts-route-service":10,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":38,"ts-seat-service":20,"ts-order-service":8,"ts-sso-service":4,"ts-preserve-service":17,"ts-order-other-service":2}, event=ts-station-service.StationController.queryForId, type=sr, parentId=042d663d457715d8, timestamp=1516934173307000, }
{traceId=524f13208ee86c9b, spanId=bff06285ce795fa1, hostName=ts-station-service, destName=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":62,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":46,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":10,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":38,"ts-seat-service":20,"ts-order-service":8,"ts-sso-service":4,"ts-preserve-service":17,"ts-order-other-service":2}, dest=ts-basic-service, event=ts-station-service.StationController.queryForId, type=ss, parentId=042d663d457715d8, timestamp=1516934173309000, }
{traceId=524f13208ee86c9b, spanId=bff06285ce795fa1, hostName=ts-basic-service, srcName=ts-station-service, src=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":63,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":46,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":10,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":38,"ts-seat-service":20,"ts-order-service":8,"ts-sso-service":4,"ts-preserve-service":17,"ts-order-other-service":2}, event=ts-basic-service.BasicController.queryForTravel, type=cr, parentId=042d663d457715d8, timestamp=1516934173310000, }
{traceId=524f13208ee86c9b, spanId=042d663d457715d8, hostName=ts-basic-service, destName=ts-ticketinfo-service, host=ts-basic-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":46,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":10,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":38,"ts-seat-service":20,"ts-order-service":8,"ts-sso-service":4,"ts-preserve-service":17,"ts-order-other-service":2}, dest=ts-ticketinfo-service, event=ts-basic-service.BasicController.queryForTravel, type=ss, parentId=033966043dec5e96, timestamp=1516934173311000, }
{traceId=524f13208ee86c9b, spanId=042d663d457715d8, hostName=ts-ticketinfo-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-ticketinfo-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":46,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":10,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":39,"ts-seat-service":20,"ts-order-service":8,"ts-sso-service":4,"ts-preserve-service":17,"ts-order-other-service":2}, event=ts-ticketinfo-service.TicketInfoController.queryForTravel, type=cr, parentId=033966043dec5e96, timestamp=1516934173313000, }
{traceId=524f13208ee86c9b, spanId=033966043dec5e96, hostName=ts-ticketinfo-service, destName=ts-preserve-service, host=ts-ticketinfo-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":46,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":10,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":20,"ts-order-service":8,"ts-sso-service":4,"ts-preserve-service":17,"ts-order-other-service":2}, dest=ts-preserve-service, event=ts-ticketinfo-service.TicketInfoController.queryForTravel, type=ss, parentId=84cb4e929babdc1a, timestamp=1516934173315000, }
{traceId=524f13208ee86c9b, spanId=033966043dec5e96, hostName=ts-preserve-service, srcName=ts-ticketinfo-service, src=ts-ticketinfo-service, host=ts-preserve-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":46,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":10,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":20,"ts-order-service":8,"ts-sso-service":4,"ts-preserve-service":18,"ts-order-other-service":2}, event=ts-preserve-service.PreserveServiceImpl.preserve, type=cr, parentId=84cb4e929babdc1a, timestamp=1516934173317000, }
{traceId=524f13208ee86c9b, spanId=89fe3a21e20bf632, hostName=ts-preserve-service, destName=ts-seat-service, host=ts-preserve-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":46,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":10,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":20,"ts-order-service":8,"ts-sso-service":4,"ts-preserve-service":19,"ts-order-other-service":2}, dest=ts-seat-service, event=ts-preserve-service.PreserveServiceImpl.preserve, type=cs, parentId=84cb4e929babdc1a, timestamp=1516934173318000, }
{traceId=524f13208ee86c9b, spanId=89fe3a21e20bf632, hostName=ts-seat-service, srcName=ts-preserve-service, src=ts-preserve-service, host=ts-seat-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":46,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":10,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":21,"ts-order-service":8,"ts-sso-service":4,"ts-preserve-service":19,"ts-order-other-service":2}, event=ts-seat-service.SeatController.create, type=sr, parentId=84cb4e929babdc1a, timestamp=1516934173321000, }
{traceId=524f13208ee86c9b, spanId=dc0683231128724f, hostName=ts-seat-service, destName=ts-travel-service, host=ts-seat-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":46,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":10,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":22,"ts-order-service":8,"ts-sso-service":4,"ts-preserve-service":19,"ts-order-other-service":2}, dest=ts-travel-service, event=ts-seat-service.SeatController.create, type=cs, parentId=89fe3a21e20bf632, timestamp=1516934173323000, }
{traceId=524f13208ee86c9b, spanId=dc0683231128724f, hostName=ts-travel-service, srcName=ts-seat-service, src=ts-seat-service, host=ts-travel-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":47,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":10,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":22,"ts-order-service":8,"ts-sso-service":4,"ts-preserve-service":19,"ts-order-other-service":2}, event=ts-travel-service.TravelController.getRouteByTripId, type=sr, parentId=89fe3a21e20bf632, timestamp=1516934173324500, }
{traceId=524f13208ee86c9b, spanId=20ad1a246b5cb552, hostName=ts-travel-service, destName=ts-route-service, host=ts-travel-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":48,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":10,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":22,"ts-order-service":8,"ts-sso-service":4,"ts-preserve-service":19,"ts-order-other-service":2}, dest=ts-route-service, event=ts-travel-service.TravelController.getRouteByTripId, type=cs, parentId=dc0683231128724f, timestamp=1516934173327500, }
{traceId=524f13208ee86c9b, spanId=20ad1a246b5cb552, hostName=ts-route-service, srcName=ts-travel-service, src=ts-travel-service, host=ts-route-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":48,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":11,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":22,"ts-order-service":8,"ts-sso-service":4,"ts-preserve-service":19,"ts-order-other-service":2}, event=ts-route-service.RouteController.queryById, type=sr, parentId=dc0683231128724f, timestamp=1516934173329500, }
{traceId=524f13208ee86c9b, spanId=20ad1a246b5cb552, hostName=ts-route-service, destName=ts-travel-service, host=ts-route-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":48,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":22,"ts-order-service":8,"ts-sso-service":4,"ts-preserve-service":19,"ts-order-other-service":2}, dest=ts-travel-service, event=ts-route-service.RouteController.queryById, type=ss, parentId=dc0683231128724f, timestamp=1516934173333500, }
{traceId=524f13208ee86c9b, spanId=20ad1a246b5cb552, hostName=ts-travel-service, srcName=ts-route-service, src=ts-route-service, host=ts-travel-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":49,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":22,"ts-order-service":8,"ts-sso-service":4,"ts-preserve-service":19,"ts-order-other-service":2}, event=ts-travel-service.TravelController.getRouteByTripId, type=cr, parentId=dc0683231128724f, timestamp=1516934173335500, }
{traceId=524f13208ee86c9b, spanId=dc0683231128724f, hostName=ts-travel-service, destName=ts-seat-service, host=ts-travel-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":50,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":22,"ts-order-service":8,"ts-sso-service":4,"ts-preserve-service":19,"ts-order-other-service":2}, dest=ts-seat-service, event=ts-travel-service.TravelController.getRouteByTripId, type=ss, parentId=89fe3a21e20bf632, timestamp=1516934173337500, }
{traceId=524f13208ee86c9b, spanId=dc0683231128724f, hostName=ts-seat-service, srcName=ts-travel-service, src=ts-travel-service, host=ts-seat-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":50,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":23,"ts-order-service":8,"ts-sso-service":4,"ts-preserve-service":19,"ts-order-other-service":2}, event=ts-seat-service.SeatController.create, type=cr, parentId=89fe3a21e20bf632, timestamp=1516934173339000, }
{traceId=524f13208ee86c9b, spanId=6a2ff2f19b5bace6, hostName=ts-seat-service, destName=ts-order-service, host=ts-seat-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":50,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":24,"ts-order-service":8,"ts-sso-service":4,"ts-preserve-service":19,"ts-order-other-service":2}, dest=ts-order-service, event=ts-seat-service.SeatController.create, type=cs, parentId=89fe3a21e20bf632, timestamp=1516934173340000, }
{traceId=524f13208ee86c9b, spanId=6a2ff2f19b5bace6, hostName=ts-order-service, srcName=ts-seat-service, src=ts-seat-service, host=ts-order-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":50,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":24,"ts-order-service":9,"ts-sso-service":4,"ts-preserve-service":19,"ts-order-other-service":2}, event=ts-order-service.OrderController.getTicketListByDateAndTripId, type=sr, parentId=89fe3a21e20bf632, timestamp=1516934173341500, }
{traceId=524f13208ee86c9b, spanId=6a2ff2f19b5bace6, hostName=ts-order-service, destName=ts-seat-service, host=ts-order-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":50,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":24,"ts-order-service":10,"ts-sso-service":4,"ts-preserve-service":19,"ts-order-other-service":2}, dest=ts-seat-service, event=ts-order-service.OrderController.getTicketListByDateAndTripId, type=ss, parentId=89fe3a21e20bf632, timestamp=1516934173345500, }
{traceId=524f13208ee86c9b, spanId=6a2ff2f19b5bace6, hostName=ts-seat-service, srcName=ts-order-service, src=ts-order-service, host=ts-seat-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":50,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":25,"ts-order-service":10,"ts-sso-service":4,"ts-preserve-service":19,"ts-order-other-service":2}, event=ts-seat-service.SeatController.create, type=cr, parentId=89fe3a21e20bf632, timestamp=1516934173347000, }
